lat,lon,depth
35.7133,135.6968,393.5222
35.72,135.8656,384.5621
35.7355,136.0244,376.5869
35.7616,136.1988,370.8015
35.7885,136.3699,361.2013
35.8368,136.5323,356.1678
35.8753,136.7377,345.925
35.9018,136.9664,335.446
35.93,137.1977,327.3751
35.9305,137.4246,313.8222
35.924,137.6514,300.4675
35.9183,137.8782,288.4204
35.8762,138.0559,267.2879
35.6621,138.546,168.6248
35.7114,138.9273,184.6471
35.6757,139.1119,171.4913
35.6426,139.2706,157.6913
35.9081,134.5323,451.0491
35.9043,134.7545,442.1849
35.8986,134.9567,432.1061
35.8948,135.1626,423.2887
35.8872,135.3382,410.4271
35.886,135.5209,401.0241
35.8874,135.7017,391.0505
35.8934,135.8772,381.7309
35.9091,136.0545,375.0231
35.9287,136.2245,365.8359
35.9554,136.4154,358.3105
35.9888,136.5846,350.6316
36.0262,136.8022,343.5714
36.0489,137.0228,332.7385
36.0718,137.2451,323.4644
36.0799,137.471,311.5199
36.0775,137.6941,299.127
35.9827,137.748,259.1946
35.8459,138.552,166.8081
35.8361,138.773,160.6769
35.8188,139.0204,160.4676
35.7935,139.1906,147.2613
36.0867,134.2853,453.8542
36.0824,134.5036,445.3344
36.077,134.7252,436.7481
36.0713,134.9398,428.599
36.0636,135.1296,417.3024
36.0572,135.3239,407.155
36.0548,135.5218,399.4418
36.0539,135.7055,389.3719
36.0567,135.8867,379.7756
36.0671,136.0725,372.6077
36.0824,136.2537,363.8512
36.1035,136.4542,356.7619
36.1294,136.6326,348.4663
36.1574,136.8448,340.1197
36.1784,137.069,330.9191
36.1956,137.2875,321.5541
36.2,137.5038,309.8269
36.1917,137.7136,296.9471
36.1702,137.9054,281.2049
36.1283,138.0571,256.7956
36.1107,138.2935,249.0554
36.0818,138.445,235.3578
36.0226,138.368,178.7111
36.0111,138.5421,164.9985
36.0025,138.7349,155.433
35.9933,138.9458,150.0718
35.9823,139.1574,145.0518
35.9743,139.3415,134.9255
36.276,134.0556,460.4067
36.2686,134.2671,450.1508
36.2623,134.4854,441.9104
