lon,lat,depth,unc,etype,mag
-83.8861,9.3482,25.3100,0.5278,ER,nan
-84.3266,9.5285,15.5700,0.7729,ER,nan
-83.8611,9.3120,69.8300,0.9161,ER,nan
-84.2836,9.3799,15.9500,0.0397,ER,nan
-84.0233,8.8019,5.6400,0.3639,ER,nan
-83.8089,9.1525,36.3400,0.5396,ER,nan
-83.9380,8.7593,10.2400,0.3784,ER,nan
-84.2618,9.5553,62.4200,0.6568,ER,nan
-83.9246,9.0499,36.7000,1.1395,ER,nan
-84.1451,9.0216,17.5100,0.3585,ER,nan
-84.0654,9.0796,19.8100,0.3582,ER,nan
-83.9881,9.1880,46.5700,0.4100,ER,nan
-84.1010,8.9947,18.8000,0.9681,ER,nan
-83.8534,9.0298,17.6900,0.2136,ER,nan
-84.0633,9.0010,18.9700,0.6354,ER,nan
-84.5738,9.4544,34.5300,0.4933,ER,nan
-84.0959,9.0136,21.7500,0.7009,ER,nan
-83.9773,8.8114,5.1800,0.4328,ER,nan
-84.1302,9.0602,17.8500,0.5661,ER,nan
-84.0642,9.1244,18.8000,0.7908,ER,nan
-84.0147,9.0772,20.0900,0.1530,ER,nan
-83.8472,9.6304,42.5500,0.7473,ER,nan
-84.1439,9.4273,53.3900,0.7206,ER,nan
-84.1434,9.0446,17.0200,0.6047,ER,nan
-83.6074,8.9086,4.1900,0.2250,ER,nan
-84.1072,9.2081,32.7100,0.5813,ER,nan
-83.8890,9.5499,37.0300,0.3497,ER,nan
-84.0152,9.1149,23.4400,0.2867,ER,nan
-83.9727,8.9444,29.1100,0.8831,ER,nan
-84.0342,8.9438,16.3300,0.4807,ER,nan
-84.5609,9.4507,18.8900,0.4470,ER,nan
-84.0784,10.2171,145.7000,0.8389,ER,nan
-83.8883,9.1963,32.4100,0.6350,ER,nan
-83.9914,8.8561,7.5500,0.2733,ER,nan
-84.2375,9.4327,47.2600,0.8484,ER,nan
-83.9388,8.8305,12.7200,0.8537,ER,nan
-82.9191,8.7837,135.9000,0.3936,ER,nan
-84.0031,8.6279,25.2600,1.0150,ER,nan
-84.0349,8.8663,5.5400,0.3170,ER,nan
-83.9879,8.5933,26.1300,0.6737,ER,nan
-83.9974,8.8631,4.6000,0.3944,ER,nan
-84.0182,10.2245,123.1400,0.6976,ER,nan
-83.9950,8.8588,4.2200,0.4026,ER,nan
-84.2273,8.9869,36.2000,0.4864,ER,nan
-84.0154,8.8168,7.5900,0.3727,ER,nan
-83.7627,9.1327,39.6200,1.1599,ER,nan
-83.9812,8.8130,10.5900,0.4921,ER,nan
-84.8650,8.6777,38.7200,1.9300,ER,nan
-84.6610,8.8178,6.7900,0.4957,ER,nan
-84.1870,8.5880,15.6900,0.7326,ER,nan
-84.1377,9.0080,17.4800,0.2713,ER,nan
-84.5329,9.7730,83.1900,0.0206,ER,nan
-84.5379,9.3974,22.0000,0.3709,ER,nan
-84.0576,9.3326,13.5500,0.5954,ER,nan
-83.9372,9.2135,36.6700,0.6439,ER,nan
-84.1426,8.9882,16.7000,0.2775,ER,nan
-83.7402,9.1088,62.7000,0.8532,ER,nan
-83.9138,9.4050,3.6800,0.0555,ER,nan
-83.7138,8.9772,10.8600,0.3956,ER,nan
-83.6879,8.9089,33.5600,1.0157,ER,nan
-84.0614,8.8849,6.8700,0.3170,ER,nan
-84.5682,9.6249,24.2100,0.5917,ER,nan
-83.7401,9.3437,19.3400,1.0649,ER,nan
-83.6457,9.3215,41.6200,0.3377,ER,nan
-84.4839,9.4073,21.9900,0.8214,ER,nan
-84.5213,9.3432,46.2000,0.5531,ER,nan
-84.2696,9.4373,55.2500,0.2098,ER,nan
-84.0486,8.9291,16.7700,0.3529,ER,nan
-84.1174,9.4895,74.2200,1.1019,ER,nan
-84.2356,9.7325,41.2000,0.4463,ER,nan
-84.5219,9.3611,37.6100,0.5396,ER,nan
-84.5858,9.3049,58.8600,0.6271,ER,nan
-84.5413,9.4304,23.7000,0.6879,ER,nan
-84.5131,9.3894,24.3900,0.5519,ER,nan
-83.8502,9.1699,37.0700,0.3836,ER,nan
-84.2900,9.3033,38.8300,0.5230,ER,nan
-84.5138,9.3869,24.6100,0.2774,ER,nan
-84.5222,9.3857,43.4700,0.3407,ER,nan
-83.7952,8.8847,20.4400,0.5272,ER,nan
-83.8314,8.8767,23.6800,0.4656,ER,nan
-83.5565,9.6226,0.0200,1.0425,ER,nan
-83.5342,9.6320,3.8900,1.3379,ER,nan
-84.1156,9.1439,26.8500,0.3727,ER,nan
-84.1300,9.1427,23.3400,0.4260,ER,nan
-84.5687,9.4535,36.7900,0.7373,ER,nan
-84.1365,9.1460,25.1900,0.6927,ER,nan
-84.1137,8.9285,11.3100,0.8199,ER,nan
-84.1581,8.8983,9.7600,0.3734,ER,nan
-84.0309,9.3335,49.0900,0.3598,ER,nan
-84.1156,9.1439,26.8800,0.4116,ER,nan
-83.9133,8.8900,24.3600,0.9206,ER,nan
-84.2292,9.5251,53.7700,0.5980,ER,nan
-84.1125,9.1425,26.3400,0.2979,ER,nan
-83.8606,8.8712,25.1700,0.9851,ER,nan
-84.1717,8.9442,14.7000,0.6706,ER,nan
-83.9055,8.8721,25.3600,0.9375,ER,nan
-83.7627,9.5177,30.3400,0.2904,ER,nan
-84.0714,9.5550,65.4100,0.7671,ER,nan
-84.5802,9.6366,47.4300,0.5379,ER,nan
-84.0826,9.0717,19.5800,0.3637,ER,nan
-84.1160,9.1437,26.7700,0.4818,ER,nan
-85.7284,9.0575,37.2400,0.6866,ER,nan
-84.5579,9.4674,25.1900,0.7702,ER,nan
-84.0843,9.0174,17.9300,0.3999,ER,nan
-84.5613,9.6311,22.6500,0.6702,ER,nan
-83.8323,8.8788,24.5300,0.7854,ER,nan
-84.6134,8.9680,11.9700,0.6543,ER,nan
-83.9199,8.5115,17.4900,0.5607,ER,nan
-84.5370,9.6628,30.6600,0.9578,ER,nan
