lon,lat,az,bound,slab
94.4049987794,2.45700001674,312.282315707,AU/SU,sum
93.7539978029,3.04800009693,328.388521728,AU/SU,sum
93.2939000746,3.79381955643,336.018272972,AU/SU,sum
92.9889667047,4.47716710907,335.721214651,AU/SU,sum
92.7385101141,5.03024079018,343.380787085,AU/SU,sum
92.5370025638,5.70200014119,345.770101003,AU/SU,sum
92.3759994506,6.33300018281,351.007766879,AU/SU,sum
92.3101909582,6.74598369619,345.501862291,AU/SU,sum
92.2549661886,6.95797515703,335.795399628,AU/SU,sum
92.1419247925,7.20744983914,332.537977195,AU/SU,sum
91.9029998783,7.66300010677,334.269837753,AU/SU,sum
91.82740445,8.14582057796,349.053146629,AU/SU,sum
91.6483224518,8.5435769719,346.916492122,AU/SU,sum
91.5267762687,9.06003520916,357.164277154,AU/SU,sum
91.5000565123,9.59193213136,7.12837860154,AU/SU,sum
91.558998108,10.0559997558,2.08987461131,AU/SU,sum
91.575996399,10.5139999385,1.07264361752,AU/SU,sum
91.5910034184,11.3000001907,5.90621815597,AU/SU,sum
91.6429977414,11.7919998171,6.47143534278,AU/SU,sum
91.699996948,12.282999992,11.9307628616,AU/SU,sum
91.8889999387,13.1540002824,17.221909266,AU/SU,sum
92.0624906682,13.6977310767,39.444471896,AU/SU,sum
92.5187680818,14.2348906067,35.6928137893,AU/SU,sum
93.0566941282,14.9577287313,32.6870252806,AU/SU,sum
93.4937590407,15.6133261005,29.5172795143,AU/SU,sum
93.66186093,16.2184929032,7.95971728626,AU/SU,sum
93.9140137644,16.7059883823,0.986249932916,AU/SU,sum
93.9140137644,17.2607246184,338.600079896,AU/SU,sum
93.6786711189,17.8322710426,334.105653576,AU/SU,sum
93.3256571515,18.5214887895,333.746385591,AU/SU,sum
93.0398839394,18.756831435,338.168973797,AU/SU,sum
92.6303061172,19.5268377401,342.591562003,AU/SU,sum
91.851758,20.503566,351.796006401,IN-YA,sum
91.703867,21.45823,3.5503664765,IN-YA,sum
91.779785,22.58802,5.98331633888,IN-YA,sum
91.911621,23.739469,12.0409731667,IN-YA,sum
92.175293,24.860896,25.089041321,IN-YA,sum
92.702637,25.873434,39.7218313187,IN-YA,sum
93.603516,26.838163,59.889622134,IN-YA,sum
94.63623,27.366279,59.889622134,IN-YA,sum
164.065994262,55.2089996339,200.4555298,PA/NA,kur
163.741387002,54.7736767721,200.4555298,PA/NA,kur
163.448825634,54.3157952378,203.257567801,PA/NA,kur
163.020201781,53.7249636878,208.763162441,PA/NA,kur
162.490264197,53.144720458,206.8274302,PA/NA,kur
162.227494574,52.8305132198,213.792010865,PA/NA,kur
161.879867802,52.5138898621,212.728254393,PA/NA,kur
161.453225328,52.1053758219,217.968572282,PA/NA,kur
160.74489462,51.5386876677,214.663838003,PA/NA,kur
159.936573158,50.7970179697,216.008427651,PA/NA,kur
159.447038801,50.3663257818,214.556026039,PA/NA,kur
159.037610067,49.9833473931,222.686157249,PA/NA,kur
158.726088203,49.7647627154,220.853292055,PA/NA,kur
158.281056969,49.4292135084,229.686415984,PA/NA,kur
157.675814491,49.0913401564,225.003557905,PA/NA,kur
157.024002076,48.6590003971,223.343647597,PA/NA,kur
156.352996826,48.1829986576,222.006260164,PA/NA,kur
155.742004395,47.7249984739,221.53583584,PA/NA,kur
155.14100647,47.2630004881,218.574940053,PA/NA,kur
154.664001464,46.8530006411,218.109583458,PA/NA,kur
154.195007324,46.4399986268,220.628811667,PA/NA,kur
153.527999877,45.896999359,224.017478977,PA/NA,kur
152.972961085,45.4929905293,231.647437238,PA/NA,kur
152.299906434,45.1151952105,236.922509446,PA/NA,kur
151.419006347,44.7039985655,236.54052408,PA/NA,kur
150.876998901,44.4469985966,236.151164445,PA/NA,kur
150.339004516,44.1870002745,234.385796456,PA/NA,kur
149.323646533,43.6562821072,228.326134526,PA/NA,kur
148.480909231,43.1054785416,230.543342286,PA/NA,kur
147.564592263,42.5461681844,232.472549224,PA/NA,kur
146.981481465,42.2129620144,238.346230753,PA/NA,kur
146.451921658,41.9690074969,241.544064701,PA/NA,kur
145.876021695,41.7346551488,237.187670599,PA/NA,kur
145.501215199,41.5532012095,229.665568796,PA/NA,kur
145.096662155,41.2944062478,221.230281045,PA/NA,kur
144.738824719,40.9856207785,208.680265756,PA/NA,kur
144.592866315,40.7834991972,200.255997979,PA/NA,kur
144.479003906,40.5489997866,198.519130485,PA/NA,kur
144.399002076,40.3670005802,198.298559209,PA/NA,kur
144.328002929,40.2029991147,194.210397713,PA/NA,kur
144.283004761,40.0670013425,189.092142629,PA/NA,kur
144.253997803,39.928001404,187.880458122,PA/NA,kur
144.225006103,39.7669982908,187.906988362,PA/NA,kur
144.235992432,39.5569992069,187.933518602,PA/NA,kur
144.20300293,39.3740005489,187.607778071,PA/NA,kur
144.161129238,39.1308049387,185.698022843,PA/NA,kur
144.131378687,38.8987506417,190.62048584,PA/NA,kur
144.080849493,38.688404576,189.819599936,PA/NA,kur
144.042064569,38.5130599597,187.093337194,PA/NA,kur
144.015370989,38.3448165954,187.064441914,PA/NA,kur
143.988831339,38.1764625695,187.982739198,PA/NA,kur
143.946925271,37.9407829021,199.611739218,PA/NA,kur
143.843002319,37.7099990846,198.964044202,PA/NA,kur
143.742996215,37.4790000917,204.052367064,PA/NA,kur
143.636993408,37.2900009159,202.350487517,PA/NA,kur
143.518005371,37.0589981081,203.864126852,PA/NA,kur
143.408004761,36.8600006106,212.007179523,PA/NA,kur
143.2626626,36.6734094335,217.498295995,PA/NA,kur
143.137710286,36.5425070087,216.53667476,PA/NA,kur
143.000857752,36.3937542545,215.292936823,PA/NA,kur
142.886993408,36.2639999392,218.41931542,PA/NA,kur
142.780703675,36.1557498468,221.309892931,PA/NA,kur
142.680999756,36.0639991761,223.932828288,PA/NA,kur
142.606002808,36.0009994509,203.123823579,PA/NA,kur
142.530799047,35.8582443383,201.413949552,PA/NA,kur
142.447497505,35.685691143,208.636876346,PA/NA,kur
142.324996948,35.5029983525,206.530039313,PA/NA,kur
142.220993042,35.3330001833,199.757302022,PA/NA,kur
142.169998169,35.2169990536,201.184732131,PA/NA,kur
142.090490894,35.0490293529,197.493744419,PA/NA,kur
142.029006958,34.8889999393,187.771658962,PA/NA,kur
141.992004394,34.6660003665,191.255914339,PA/NA,kur
141.882995605,34.2130012516,191.255914339,PA/NA,kur
95.284636335,27.9646672618,245.155839759,IN/EU,him
95.2127076135,27.8876007746,245.155839759,IN/EU,him
94.9249927273,27.7694321609,244.868965819,IN/EU,him
94.6167267775,27.6409880149,241.534550963,IN/EU,him
94.3719478047,27.5861867522,238.200136107,IN/EU,him
94.2288254576,27.5074061032,227.221981578,IN/EU,him
94.1530597147,27.4451699572,227.235477229,IN/EU,him
94.0849680146,27.3892374895,230.262709695,IN/EU,him
93.9667994009,27.30189547,229.518383255,IN/EU,him
93.8280797235,27.1374869642,228.774056816,IN/EU,him
93.6636712168,27.0090428182,259.158200393,IN/EU,him
93.3348542042,26.9525273937,260.519628028,IN/EU,him
93.0265882543,26.9062875016,273.60691428,IN/EU,him
92.8416286848,26.916563033,274.196670072,IN/EU,him
92.6874957095,26.916563033,276.434282822,IN/EU,him
92.533362735,26.9319763309,268.25734389,IN/EU,him
92.3484031655,26.9268385652,258.886247589,IN/EU,him
91.9990350892,26.8651853751,260.374285411,IN/EU,him
91.7626978609,26.8292210143,254.394150032,IN/EU,him
91.5777382914,26.7829811213,272.294523207,IN/EU,him
91.2900234044,26.7829811213,267.775790168,IN/EU,him
91.084512772,26.8240832486,278.030061073,IN/EU,him
90.8430377781,26.7983944193,273.383867071,IN/EU,him
90.5450473596,26.8138077164,264.997130612,IN/EU,him
90.3960521509,26.8960119702,256.610394153,IN/EU,him
90.2753146543,26.8703231408,238.12550882,IN/EU,him
90.136594977,26.7932566536,243.060147666,IN/EU,him
89.9670487045,26.7161901663,260.74438244,IN/EU,him
89.7564003056,26.6853635713,286.765008028,IN/EU,him
89.5457519067,26.7418789948,277.027854456,IN/EU,him
89.4967200198,26.7760527343,267.290700884,IN/EU,him
89.2991391471,26.7675678242,272.419609662,IN/EU,him
89.1963838304,26.7418789948,272.634503419,IN/EU,him
89.0473886208,26.8754609065,272.849397177,IN/EU,him
88.9600466022,26.9217007987,268.150275913,IN/EU,him
88.785362564,26.916563033,262.364804553,IN/EU,him
88.6569184181,26.9011497359,257.408216295,IN/EU,him
88.4514077857,26.8600476094,250.690624795,IN/EU,him
88.1893817281,26.7778433556,250.082574688,IN/EU,him
87.9992843929,26.7161901663,261.87819907,IN/EU,him
87.7989115253,26.690501337,267.792723072,IN/EU,him
87.6704673794,26.7418789948,270.634587433,IN/EU,him
87.4957833412,26.7418789948,273.476451795,IN/EU,him
87.2337572845,26.803532185,273.245656514,IN/EU,him
87.033384417,26.803532185,281.719596583,IN/EU,him
86.1573953434,26.962802926,288.969093014,IN/EU,him
85.9724357739,27.0193183496,293.040571414,IN/EU,him
85.7412363113,27.1066603691,290.072651109,IN/EU,him
85.6076543996,27.1117981348,287.104730805,IN/EU,him
85.3250772792,27.188864622,293.537998972,IN/EU,him
85.0990155832,27.2762066406,295.214727761,IN/EU,him
84.9551581401,27.2762066406,273.464977317,IN/EU,him
84.8155909642,27.3390118704,272.424812335,IN/EU,him
84.7085453805,27.3429975965,275.245165128,IN/EU,him
84.5852390002,27.3429975965,271.936602176,IN/EU,him
84.410554962,27.3481353631,274.062910737,IN/EU,him
84.2461464562,27.3584108944,273.124564189,IN/EU,him
84.1433911396,27.4252018503,305.164200639,IN/EU,him
83.9892581642,27.430339616,304.097663024,IN/EU,him
83.8608140192,27.5074061032,308.526719488,IN/EU,him
83.7041121609,27.6178680684,286.487184577,IN/EU,him
83.6228428819,27.6391528799,286.489392021,IN/EU,him
83.5449076451,27.6595644893,286.486956975,IN/EU,him
83.4883259963,27.6743834928,287.202236475,IN/EU,him
83.1492334515,27.7668632771,282.28103114,IN/EU,him
82.7103639764,27.8506407851,273.459004768,IN/EU,him
82.52080798,27.8506407851,291.418829796,IN/EU,him
82.3758533946,27.9008173732,298.849516802,IN/EU,him
82.1807222221,27.9955953714,293.952327584,IN/EU,him
82.1679201785,28.0340271005,298.101696614,IN/EU,him
82.0497515648,28.0699914612,302.251065644,IN/EU,him
81.8647919953,28.1727467778,310.708791884,IN/EU,him
81.6746946591,28.3166042209,310.053026054,IN/EU,him
81.5668015768,28.3217419866,309.397260224,IN/EU,him
81.4743217925,28.3885329424,319.032071735,IN/EU,him
81.3767042416,28.5683547463,318.68524157,IN/EU,him
81.3612909436,28.4707371963,311.009946708,IN/EU,him
81.1968824378,28.6608345315,299.670419497,IN/EU,him
81.001647336,28.7944164432,288.330892285,IN/EU,him
80.806412235,28.8509318667,283.231830835,IN/EU,him
80.6060393675,28.8920339941,292.386954481,IN/EU,him
80.4775952215,28.9382738862,283.655853169,IN/EU,him
80.4108042657,28.9999270764,290.061313393,IN/EU,him
80.277222354,28.9999270764,296.466773617,IN/EU,him
80.1590537403,29.0513047342,299.874124488,IN/EU,him
80.1385026767,29.1129579244,295.966177088,IN/EU,him
80.0922627845,29.0924068607,273.556951756,IN/EU,him
79.907303215,29.0718557979,280.834984017,IN/EU,him
79.7531702396,29.0975446264,287.398122428,IN/EU,him
79.5990372652,29.2054377096,290.705529033,IN/EU,him
79.439766525,29.2670908988,294.012935638,IN/EU,him
79.4012332805,29.310761909,294.064610437,IN/EU,him
79.375544452,29.310761909,298.17127804,IN/EU,him
79.2214114767,29.3261752061,302.277945642,IN/EU,him
79.1186561601,29.3826906306,293.854585096,IN/EU,him
78.9850742493,29.4340682884,297.0034619,IN/EU,him
78.7179104259,29.5522369021,296.747852684,IN/EU,him
78.5535019192,29.6241656236,300.353528686,IN/EU,him
78.5329508564,29.7834363647,303.959204689,IN/EU,him
78.507262027,29.7474720039,296.913541722,IN/EU,him
78.378817881,29.8039874284,292.412159025,IN/EU,him
78.234960438,29.8553650862,316.320984773,IN/EU,him
78.0705519321,30.004360295,317.607377379,IN/EU,him
77.9729343812,30.0968400802,310.957966203,IN/EU,him
77.8701790646,30.1739065674,304.988330316,IN/EU,him
77.8144188045,30.2076220736,304.99250358,IN/EU,him
77.7737904319,30.2321880661,305.027332841,IN/EU,him
77.6492551334,30.3074884791,310.13919152,IN/EU,him
77.5310865197,30.3074884791,307.038805797,IN/EU,him
77.412917906,30.4102437957,303.938420073,IN/EU,him
77.2176828042,30.5232746437,305.964863537,IN/EU,him
77.2125450385,30.4564836879,300.050774812,IN/EU,him
77.1508918484,30.6003411309,294.136686087,IN/EU,him
76.9505189818,30.6774076182,301.130249135,IN/EU,him
76.8117993044,30.7493363406,291.309564663,IN/EU,him
76.7039062221,30.8983315494,299.604639249,IN/EU,him
76.5857376075,30.9188826121,318.159892208,IN/EU,him
76.4470179301,31.0113623974,318.293844921,IN/EU,him
76.3185737851,31.1346687776,318.022269105,IN/EU,him
76.2158184684,31.2322863277,328.160451238,IN/EU,him
76.1336142146,31.3453171765,332.41564617,IN/EU,him
76.0359966637,31.5045879167,329.648043749,IN/EU,him
75.9656092723,31.8334049293,326.880441327,IN/EU,him
75.8628539556,31.966986841,336.290975963,IN/EU,him
75.7909252341,32.1057065183,343.350131315,IN/EU,him
75.6778943861,32.2135996006,313.022950485,IN/EU,him
75.6522055567,32.3420437466,307.585040924,IN/EU,him
75.4621082215,32.465350126,287.979627321,IN/EU,him
75.2360465246,32.5270033162,287.974595803,IN/EU,him
75.0665002522,32.5732432092,310.339968466,IN/EU,him
74.9226428091,32.6759985249,309.563263226,IN/EU,him
74.794198664,32.835269266,308.786557987,IN/EU,him
74.794198664,32.9739889433,291.684071847,IN/EU,him
74.747958771,32.9894022404,291.684071847,IN/EU,him
162.496633899,-11.3411164731,275.135158379,AU/PA,sol
162.260877937,-11.368533313,275.135158379,AU/PA,sol
162.037796339,-11.3487939207,277.787837032,AU/PA,sol
161.818227251,-11.3192671904,277.882870173,AU/PA,sol
161.552001953,-11.282999992,278.821130153,AU/PA,sol
161.460998535,-11.2449998853,280.421959664,AU/PA,sol
161.384002685,-11.2320003506,295.639225271,AU/PA,sol
161.305999756,-11.194000244,296.54979975,AU/PA,sol
161.20199585,-11.1680002213,296.69621882,AU/PA,sol
161.125,-11.1300001147,294.196696106,AU/PA,sol
161.059997558,-11.0539999006,317.533021281,AU/PA,sol
160.996002197,-11.0290002819,315.079561448,AU/PA,sol
160.930999756,-10.9650001526,309.059886893,AU/PA,sol
160.867004394,-10.9139995571,310.369258227,AU/PA,sol
160.776000977,-10.8380002972,315.511573741,AU/PA,sol
160.725006104,-10.7869997026,302.299484655,AU/PA,sol
160.621994019,-10.7229995724,303.636955032,AU/PA,sol
160.544006348,-10.6719999311,307.158018789,AU/PA,sol
160.492996216,-10.6339998244,296.770488339,AU/PA,sol
160.363998413,-10.5699996951,303.962919916,AU/PA,sol
160.287002563,-10.5190000538,303.958566331,AU/PA,sol
160.210006714,-10.4680004116,303.610506582,AU/PA,sol
160.132003785,-10.416999817,301.107932779,AU/PA,sol
160.067993164,-10.3789997104,305.854972723,AU/PA,sol
159.977996826,-10.3149995802,301.767727937,AU/PA,sol
159.914001465,-10.2760000228,305.1629219,AU/PA,sol
159.837005616,-10.2510004041,306.967933102,AU/PA,sol
159.772003174,-10.1999998095,308.772944305,AU/PA,sol
159.707992554,-10.173999786,308.987772747,AU/PA,sol
159.643997192,-10.1230001446,301.752998402,AU/PA,sol
159.580001831,-10.083999634,309.719156611,AU/PA,sol
159.503005982,-10.0209999087,309.51316093,AU/PA,sol
159.438995361,-9.96899986245,296.607471589,AU/PA,sol
159.361999512,-9.93099975583,303.909950175,AU/PA,sol
159.285003662,-9.88000011451,308.955900638,AU/PA,sol
159.220993042,-9.82900047319,303.589582102,AU/PA,sol
159.057648592,-9.72203635999,294.067828297,AU/PA,sol
158.904229093,-9.6544482334,299.379887164,AU/PA,sol
158.708999634,-9.54599952656,287.032498182,AU/PA,sol
158.580001831,-9.50699996917,284.481477737,AU/PA,sol
158.477996826,-9.48099994649,293.709561305,AU/PA,sol
158.388000488,-9.44200038911,294.613896054,AU/PA,sol
158.272994995,-9.39000034374,301.360835409,AU/PA,sol
158.145004272,-9.31299972556,306.070049239,AU/PA,sol
158.055999756,-9.24899959535,301.686266616,AU/PA,sol
157.992004395,-9.21000003797,304.198926518,AU/PA,sol
157.916000367,-9.15900039665,300.607528693,AU/PA,sol
157.82699585,-9.10700035129,290.972212199,AU/PA,sol
157.723999024,-9.06799983972,294.211401855,AU/PA,sol
157.647994995,-9.00399971042,297.450591511,AU/PA,sol
157.572006225,-8.96500015303,293.258529518,AU/PA,sol
157.419006348,-8.89999961879,307.371267324,AU/PA,sol
157.317001343,-8.82299995388,297.434417001,AU/PA,sol
157.240997315,-8.7840003965,300.993039771,AU/PA,sol
157.177001953,-8.74600028988,300.288510778,AU/PA,sol
157.048995972,-8.70600032845,288.528779623,AU/PA,sol
156.934997558,-8.64200019825,289.523216851,AU/PA,sol
156.858001709,-8.61499977152,279.808568112,AU/PA,sol
156.78199768,-8.60200023682,297.421317955,AU/PA,sol
156.705993652,-8.56299972526,307.422983556,AU/PA,sol
156.466995239,-8.38199996962,320.859247005,AU/PA,sol
156.296005249,-8.17399978636,319.610279153,AU/PA,sol
156.04699707,-7.88399982453,307.382252856,AU/PA,sol
155.81199646,-7.70599985111,301.422465029,AU/PA,sol
155.453994751,-7.48899984367,311.22001594,AU/PA,sol
154.927001953,-7.29300022098,321.01756685,AU/PA,sol
154.539993286,-6.81799983972,314.810783763,AU/PA,sol
154.225006103,-6.50699996977,309.520581409,AU/PA,sol
153.929992675,-6.26499986615,301.248758742,AU/PA,sol
153.424012798,-5.95939799782,295.635378758,AU/PA,sol
153.009919988,-5.76153407873,271.17594929,AU/PA,sol
152.644963701,-5.75396429532,250.542132443,AU/PA,sol
152.273317329,-5.88445082954,243.317420734,AU/PA,sol
151.903450165,-6.0691692018,243.82123075,AU/PA,sol
151.558228668,-6.23776552216,243.258362075,AU/PA,sol
151.147994995,-6.44299983957,242.455403757,AU/PA,sol
150.662994385,-6.69399976738,249.95508388,AU/PA,sol
150.145996094,-6.88100004162,258.437037274,AU/PA,sol
149.860000611,-6.93900012985,260.229655267,AU/PA,sol
149.313995361,-7.03200006495,243.238465861,AU/PA,sol
148.587005616,-7.39499998116,243.122990917,AU/PA,sol
148.560755353,-7.40819243573,277.244797907,AU/PA,sol
147.898863075,-7.32424962872,292.921676127,AU/PA,sol
147.263792691,-7.05729599581,306.421072682,AU/PA,sol
146.359423855,-6.39331528677,314.102200939,AU/PA,sol
145.411037563,-5.47752412963,319.370042771,AU/PA,sol
144.473943906,-4.38780901617,290.086446218,AU/PA,sol
144.311839853,-4.06925805342,290.086446218,AU/PA,sol
140.311839853,-4.26925805342,290.086446218,AU/PA,sol
135.311839853,-4.46925805342,280.086446218,AU/PA,sol
122.876134427,16.9631440786,181.714233146,PS/SU,phi
122.889527393,16.6077869591,181.714233146,PS/SU,phi
122.884366807,16.4424046844,194.650927091,PS/SU,phi
122.825795367,16.2272791195,202.472938868,PS/SU,phi
122.743878837,16.0369411383,194.766859984,PS/SU,phi
122.602674691,15.8619972321,158.106409523,PS/SU,phi
124.89099884,14.7040004726,156.288233436,PS/SU,phi
125.150001526,14.1319999691,157.931440375,PS/SU,phi
125.494003296,13.3059997556,159.039291809,PS/SU,phi
125.542702066,13.1822196817,159.009711104,PS/SU,phi
125.68599701,12.8179998396,150.350849967,PS/SU,phi
126.016592356,12.2502189596,167.921708979,PS/SU,phi
126.146575488,11.6552630684,168.062884695,PS/SU,phi
126.275181184,11.0581944917,153.32358345,PS/SU,phi
126.563537707,10.493728305,162.491584502,PS/SU,phi
126.711380364,10.0321984073,169.21482192,PS/SU,phi
126.823997497,9.44900035868,162.055717959,PS/SU,phi
127.053001403,8.7499999997,165.026314244,PS/SU,phi
127.143160557,8.41652032156,165.016235304,PS/SU,phi
127.21900177,8.13599967994,178.99074923,PS/SU,phi
127.228796229,7.58487577849,178.990086749,PS/SU,phi
127.23400116,7.29199981714,178.922135823,PS/SU,phi
127.25,6.44700002693,176.839032998,PS/SU,phi
127.458999633,5.89699983557,168.544168103,PS/SU,phi
127.498001098,5.47399997722,144.342474857,PS/SU,phi
127.835998535,5.22399997682,145.742676246,PS/SU,phi
128.151000976,4.76300001184,151.195275037,PS/SU,phi
128.386993408,4.33500003802,154.976308001,PS/SU,phi
128.684005737,3.70000004756,151.849014747,PS/SU,phi
128.998001099,3.11400008194,153.718213102,PS/SU,phi
129.21699524,2.67100000365,177.765490841,PS/SU,phi
129.246002197,1.92799997362,183.09356041,PS/SU,phi
129.217374207,1.39844680877,183.09356041,PS/SU,phi
163.235000611,-50.0789985653,28.4685564111,AU/PA,puy
163.296005249,-49.9850006103,28.4685564111,AU/PA,puy
163.412002563,-49.8470001217,15.1307991147,AU/PA,puy
163.447998047,-49.7610015868,18.5033896258,AU/PA,puy
163.544998169,-49.5730018617,26.8726834825,AU/PA,puy
163.740005493,-49.3219985966,22.1371930295,AU/PA,puy
163.867996216,-49.1160011288,17.594204838,AU/PA,puy
163.964004517,-48.9169998165,19.0711029344,AU/PA,puy
164.130004883,-48.7420005795,20.5480010309,AU/PA,puy
164.214996338,-48.5919990536,16.3395642903,AU/PA,puy
164.287002563,-48.4290008547,10.1204578463,AU/PA,puy
164.309005737,-48.2739982601,6.24634631217,AU/PA,puy
164.389007568,-48.201999664,26.3209059915,AU/PA,puy
164.397994995,-48.0589981075,24.7172436129,AU/PA,puy
164.483001709,-47.919998169,20.0221355467,AU/PA,puy
164.479995727,-47.7589988707,17.7535735672,AU/PA,puy
164.527999878,-47.6580009463,31.2410784004,AU/PA,puy
164.651000976,-47.5209999084,22.8646399141,AU/PA,puy
164.699005127,-47.4440002444,27.407433183,AU/PA,puy
164.738998413,-47.2560005185,31.9502264519,AU/PA,puy
164.837997436,-47.1479988098,22.9376025776,AU/PA,puy
164.92300415,-47.0110015869,19.6740843556,AU/PA,puy
164.942993164,-46.7830009462,16.4105661336,AU/PA,puy
165.020996094,-46.6010017398,27.3579712797,AU/PA,puy
165.167999267,-46.4049987789,39.8649199328,AU/PA,puy
165.427001953,-46.1899986271,59.5946551634,AU/PA,puy
165.733001709,-46.0649986265,50.5829289172,AU/PA,puy
165.919998169,-45.9580001835,44.1621107197,AU/PA,puy
166.018997193,-45.8870010372,40.7160513466,AU/PA,puy
166.205001831,-45.7360000615,42.5803243298,AU/PA,puy
166.390757409,-45.5944003484,40.6941577375,AU/PA,puy
166.64877355,-45.3833778036,56.2374158074,AU/PA,puy
166.969638358,-45.2318708208,56.2374158074,AU/PA,puy
-82.8749999998,7.36600017557,328.498798595,CO/CA,cam
-83.0739974972,7.59200000719,328.498798595,CO/CA,cam
-83.2330017089,7.84899997697,302.137330174,CO/CA,cam
-83.3600006101,7.92799997332,295.569418632,CO/CA,cam
-83.6050033567,8.04399967225,300.907622473,CO/CA,cam
-83.8379974362,8.18200015998,310.79855721,CO/CA,cam
-83.9960158956,8.31692595017,314.439182128,CO/CA,cam
-84.1579971313,8.47399997752,302.293630294,CO/CA,cam
-84.4189987181,8.63700008389,297.11052162,CO/CA,cam
-84.6859970096,8.77200031276,295.034196697,CO/CA,cam
-85.0439987187,8.93700027484,294.571484067,CO/CA,cam
-85.3809967038,9.08899974804,296.576811577,CO/CA,cam
-85.6119995117,9.2030000688,306.824432262,CO/CA,cam
-85.9100036618,9.423000336,312.019223629,CO/CA,cam
-86.20400238,9.68400001539,316.476284465,CO/CA,cam
-86.4489974976,9.93799972541,322.862871927,CO/CA,cam
-86.6570037153,10.2082515014,314.158363519,CO/CA,cam
-86.9839995648,10.5202787829,317.354295381,CO/CA,cam
-87.5019407769,11.0717492804,307.515997488,CO/CA,cam
-87.8990004805,11.3703568064,300.286139691,CO/CA,cam
-88.3480433158,11.6268877465,293.593630554,CO/CA,cam
-88.9826202202,11.8973922697,291.807029708,CO/CA,cam
-89.6757042147,12.1676245493,291.20747082,CO/CA,cam
-90.355286573,12.4243089398,285.061798833,CO/CA,cam
-90.8980026245,12.5663164999,291.140618024,CO/NA,cam
-90.9043531143,12.5879222759,297.219437215,CO/CA,cam
-91.3544076564,12.8132700127,297.212091925,CO/NA,cam
-91.8134632889,13.0428263105,293.470958073,CO/NA,cam
-92.1059987417,13.1663444847,298.786684508,CO/NA,cam
-92.3040227402,13.2721670444,298.225224906,CO/NA,cam
-92.6505647374,13.4528391059,301.284367228,CO/NA,cam
-92.9566018254,13.6333732655,295.278132262,CO/NA,cam
-93.312144914,13.7961745434,299.062819029,CO/NA,cam
-93.6631874568,13.9852315303,300.025438589,CO/NA,cam
-94.0550003051,14.2044384884,298.638050014,CO/NA,cam
-94.541999817,14.4614588405,304.644005235,CO/NA,cam
-94.8730010985,14.6824763704,308.434379556,CO/NA,cam
-95.1169967654,14.8694919223,301.098718267,CO/NA,cam
-95.4660034176,15.0725087894,296.31326753,CO/NA,cam
-95.8054470758,15.2342184011,278.147139564,CO/NA,cam
-96.2194972544,15.2910159473,272.638652014,CO/NA,cam
-96.7235583417,15.3128570111,273.39327471,CO/NA,cam
-97.2170028685,15.3405309545,288.237671104,CO/NA,cam
-97.6910018924,15.4905442975,286.155811617,CO/NA,cam
-98.1660003662,15.6225556053,287.929776542,CO/NA,cam
-98.5879974364,15.7535665153,289.331928634,CO/NA,cam
-99.0279998783,15.9015792066,298.850233564,CO/NA,cam
-99.434997559,16.1165993017,294.771131097,CO/NA,cam
-99.8059997561,16.2806135106,285.88539378,CO/NA,cam
-100.335998535,16.424625593,290.93814214,CO/NA,cam
-100.866996765,16.6186435029,296.104217969,CO/NA,cam
-101.70300293,17.0086790138,290.141320267,CO/NA,cam
-102.431999206,17.2627045919,294.686206405,CO/NA,cam
-103.199996948,17.597735803,298.503649394,CO/NA,cam
-103.791999817,17.9027658742,299.942235036,CO/NA,cam
-104.191001892,18.1207878641,289.199535625,CO/NA,cam
-104.40599823,18.1917940916,297.747168507,CO/NA,cam
-104.724998474,18.3508104441,310.155748862,CO/NA,cam
-105.042999268,18.6048359206,305.955084853,CO/NA,cam
-105.247001648,18.7448496577,306.872800107,CO/NA,cam
-105.247001648,18.7619991302,307.790515361,RI/NA,cam
-105.54599762,18.9810008999,315.124394717,RI/NA,cam
-105.738998413,19.1639995579,320.24555589,RI/NA,cam
-105.948997497,19.4020004277,326.210440629,RI/NA,cam
-106.121002197,19.6439990996,332.598917007,RI/NA,cam
-106.271003723,19.9160003663,345.166859278,RI/NA,cam
-106.351997376,20.2029991151,352.173111885,RI/NA,cam
-106.385002136,20.4279994969,359.489639146,RI/NA,cam
-106.387001038,20.6380004882,1.59126006006,RI/NA,cam
-106.380996704,20.8400001529,348.552022289,RI/NA,cam
-106.442001343,21.1210002896,341.782133151,RI/NA,cam
-106.525001526,21.1840000149,313.480964718,RI/NA,cam
-106.551002502,21.2360000612,317.805960225,RI/NA,cam
-106.624000549,21.3110008236,324.27107344,RI/NA,cam
-106.757003784,21.4829998018,325.422478304,RI/NA,cam
-106.807998657,21.6399993896,342.904740908,RI/NA,cam
-106.861999511,21.7159996037,342.608634777,RI/NA,cam
-106.88999939,21.7989997863,342.608634777,RI/NA,cam
20.3001,37.8039,332.7658,AF/AN,hel
20.3576,37.7157,332.7658,AF/AN,hel
20.4152,37.6275,332.7658,AF/AN,hel
20.4727,37.5393,332.7658,AF/AN,hel
20.5302,37.4511,332.7658,AF/AN,hel
20.5877,37.3629,332.7658,AF/AN,hel
20.6453,37.2747,332.7658,AF/AN,hel
20.7028,37.1865,332.7658,AF/AN,hel
20.7603,37.0983,332.7658,AF/AN,hel
20.9018,36.9809,328.6201,AF/AN,hel
21.0434,36.8636,324.4745,AF/AN,hel
