dist,depth,avlon,avlat
76.1,19.2,87.9,27.4
76.2,19.2,87.9,27.4
76.3,19.3,87.9,27.4
76.4,19.3,87.9,27.4
76.5,19.4,87.9,27.4
76.6,19.4,87.9,27.4
76.7,19.4,87.9,27.4
76.8,19.5,87.9,27.4
76.9,19.5,87.9,27.4
77.0,19.6,87.9,27.4
77.1,19.6,87.9,27.4
77.2,19.7,87.9,27.4
77.3,19.7,87.9,27.4
77.4,19.8,87.9,27.4
77.5,19.8,87.9,27.4
77.6,19.9,87.9,27.4
77.7,19.9,87.9,27.4
77.8,20.0,87.9,27.4
77.9,20.1,87.9,27.4
78.0,20.1,87.9,27.4
78.1,20.2,87.9,27.4
78.2,20.3,87.9,27.4
78.3,20.4,87.9,27.4
78.4,20.5,87.9,27.4
78.5,20.6,87.9,27.4
78.6,20.6,87.9,27.4
78.7,20.7,87.9,27.4
78.8,20.8,87.9,27.4
78.9,20.8,87.9,27.4
79.0,20.9,87.9,27.4
79.1,20.9,87.9,27.4
79.2,21.0,87.9,27.4
79.3,21.0,87.9,27.4
79.4,21.1,87.9,27.4
79.5,21.1,87.9,27.4
79.6,21.2,87.9,27.4
79.7,21.2,87.9,27.4
79.8,21.3,87.9,27.4
79.9,21.4,87.9,27.4
80.0,21.4,87.9,27.4
80.1,21.5,87.9,27.4
80.2,21.5,87.9,27.4
80.3,21.6,87.9,27.4
80.4,21.6,87.9,27.4
80.5,21.7,87.9,27.4
80.6,21.7,87.9,27.4
80.7,21.8,87.9,27.4
80.8,21.8,87.9,27.4
80.9,21.9,87.9,27.4
81.0,21.9,87.9,27.4
81.1,22.0,87.9,27.4
81.2,22.0,87.9,27.4
81.3,22.1,87.9,27.4
81.4,22.1,87.9,27.4
81.5,22.2,87.9,27.4
81.6,22.2,87.9,27.4
81.7,22.2,87.9,27.4
81.8,22.3,87.9,27.4
81.9,22.3,87.9,27.4
82.0,22.3,87.9,27.4
82.1,22.4,87.9,27.4
82.2,22.4,87.9,27.4
82.3,22.4,87.9,27.4
82.4,22.4,87.9,27.4
82.5,22.5,87.9,27.4
82.6,22.5,87.9,27.4
82.7,22.5,87.9,27.4
82.8,22.5,87.9,27.4
82.9,22.5,87.9,27.4
83.0,22.6,87.9,27.4
83.1,22.6,87.9,27.4
83.2,22.6,87.9,27.4
83.3,22.6,87.9,27.4
83.4,22.6,87.9,27.4
83.5,22.7,87.9,27.4
83.6,22.7,87.9,27.4
83.7,22.7,87.9,27.4
83.8,22.7,87.9,27.4
83.9,22.7,87.9,27.4
84.0,22.8,87.9,27.4
84.1,22.8,87.9,27.4
84.2,22.8,87.9,27.4
84.3,22.8,87.9,27.4
84.4,22.8,87.9,27.4
84.5,22.9,87.9,27.4
84.6,22.9,87.9,27.4
84.7,22.9,87.9,27.4
84.8,22.9,87.9,27.4
84.9,22.9,87.9,27.4
85.0,23.0,87.9,27.4
85.1,23.0,87.9,27.4
85.2,23.0,87.9,27.4
85.3,23.0,87.9,27.4
85.4,23.0,87.9,27.4
85.5,23.0,87.9,27.4
85.6,23.0,87.9,27.4
85.7,23.0,87.9,27.4
85.8,23.0,87.9,27.4
85.9,23.0,87.9,27.4
86.0,23.0,87.9,27.4
86.1,23.0,87.9,27.4
86.2,23.0,87.9,27.4
86.3,23.0,87.9,27.4
86.4,23.1,87.9,27.4
86.5,23.1,87.9,27.4
86.6,23.1,87.9,27.4
86.7,23.1,87.9,27.4
86.8,23.2,87.9,27.4
86.9,23.2,87.9,27.4
87.0,23.2,87.9,27.4
87.1,23.2,87.9,27.4
87.2,23.2,87.9,27.4
87.3,23.3,87.9,27.4
87.4,23.3,87.9,27.4
87.5,23.3,87.9,27.4
87.6,23.3,87.9,27.4
87.7,23.3,87.9,27.4
87.8,23.3,87.9,27.4
87.9,23.3,87.9,27.4
88.0,23.3,87.9,27.4
88.1,23.3,87.9,27.4
88.2,23.3,87.9,27.4
88.3,23.3,87.9,27.4
88.4,23.3,87.9,27.4
88.5,23.4,87.9,27.4
88.6,23.4,87.9,27.4
88.7,23.4,87.9,27.4
88.8,23.4,87.9,27.4
88.9,23.4,87.9,27.4
89.0,23.4,87.9,27.4
89.1,23.4,87.9,27.4
89.2,23.4,87.9,27.4
89.3,23.3,87.9,27.4
89.4,23.4,87.9,27.4
89.5,23.4,87.9,27.4
89.6,23.4,87.9,27.4
89.7,23.4,87.9,27.4
89.8,23.4,87.9,27.4
89.9,23.4,87.9,27.4
90.0,23.4,87.9,27.4
90.1,23.5,87.9,27.4
90.2,23.5,87.9,27.4
90.3,23.5,87.9,27.4
90.4,23.5,87.9,27.4
90.5,23.5,87.9,27.4
90.6,23.5,87.9,27.4
90.7,23.6,87.9,27.4
90.8,23.6,87.9,27.4
90.9,23.6,87.9,27.4
91.0,23.6,87.9,27.4
91.1,23.6,87.9,27.4
91.2,23.6,87.9,27.4
91.3,23.7,87.9,27.4
91.4,23.7,87.9,27.4
91.5,23.7,87.9,27.4
91.6,23.7,87.9,27.4
91.7,23.7,87.9,27.4
91.8,23.7,87.9,27.4
91.9,23.7,87.9,27.4
92.0,23.7,87.9,27.4
92.1,23.7,87.9,27.4
92.2,23.7,87.9,27.4
92.3,23.7,87.9,27.4
92.4,23.8,87.9,27.4
92.5,23.8,87.9,27.4
92.6,23.8,87.9,27.4
92.7,23.8,87.9,27.4
92.8,23.8,87.9,27.4
92.9,23.8,87.9,27.4
93.0,23.8,87.9,27.4
93.1,23.8,87.9,27.4
93.2,23.9,87.9,27.4
93.3,23.9,87.9,27.4
93.4,23.9,87.9,27.4
93.5,23.9,87.9,27.4
93.6,23.9,87.9,27.4
93.7,23.9,87.9,27.4
93.8,23.9,87.9,27.4
93.9,24.0,87.9,27.4
94.0,24.0,87.9,27.4
94.1,24.0,87.9,27.4
94.2,24.0,87.9,27.4
94.3,24.0,87.9,27.4
94.4,24.0,87.9,27.4
94.5,24.0,87.9,27.4
94.6,24.0,87.9,27.4
94.7,24.1,87.9,27.4
94.8,24.1,87.9,27.4
94.9,24.1,87.9,27.4
95.0,24.1,87.9,27.4
95.1,24.1,87.9,27.4
95.2,24.1,87.9,27.4
95.3,24.1,87.9,27.4
95.4,24.2,87.9,27.4
95.5,24.2,87.9,27.4
95.6,24.2,87.9,27.4
95.7,24.2,87.9,27.4
95.8,24.2,87.9,27.4
95.9,24.2,87.9,27.4
96.0,24.2,87.9,27.4
96.1,24.2,87.9,27.4
96.2,24.3,87.9,27.4
96.3,24.3,87.9,27.4
96.4,24.3,87.9,27.4
96.5,24.3,87.9,27.4
96.6,24.3,87.9,27.4
96.7,24.4,87.9,27.4
96.8,24.4,87.9,27.4
96.9,24.4,87.9,27.4
97.0,24.4,87.9,27.4
97.1,24.4,87.9,27.4
97.2,24.4,87.9,27.4
97.3,24.4,87.9,27.4
97.4,24.5,87.9,27.4
97.5,24.5,87.9,27.4
97.6,24.5,87.9,27.4
97.7,24.5,87.9,27.4
97.8,24.5,87.9,27.4
97.9,24.5,87.9,27.4
98.0,24.5,87.9,27.4
98.1,24.5,87.9,27.4
98.2,24.6,87.9,27.4
98.3,24.6,87.9,27.4
98.4,24.6,87.9,27.4
98.5,24.6,87.9,27.4
98.6,24.6,87.9,27.4
98.7,24.6,87.9,27.4
98.8,24.6,87.9,27.4
98.9,24.6,87.9,27.4
99.0,24.7,87.9,27.4
99.1,24.7,87.9,27.4
99.2,24.7,87.9,27.4
99.3,24.7,87.9,27.4
99.4,24.7,87.9,27.4
99.5,24.7,87.9,27.4
99.6,24.7,87.9,27.4
99.7,24.8,87.9,27.4
99.8,24.8,87.9,27.4
99.9,24.8,87.9,27.4
100.0,24.8,87.9,27.4
100.1,24.8,87.9,27.4
100.2,24.8,87.9,27.4
100.3,24.8,87.9,27.4
100.4,24.8,87.9,27.4
100.5,24.9,87.9,27.4
100.6,24.9,87.9,27.4
100.7,24.9,87.9,27.4
100.8,24.9,87.9,27.4
100.9,24.9,87.9,27.4
101.0,24.9,87.9,27.4
101.1,24.9,87.9,27.4
101.2,25.0,87.9,27.4
101.3,25.0,87.9,27.4
101.4,25.0,87.9,27.4
101.5,25.0,87.9,27.4
101.6,25.0,87.9,27.4
101.7,25.0,87.9,27.4
101.8,25.0,87.9,27.4
101.9,25.1,87.9,27.4
102.0,25.1,87.9,27.4
102.1,25.1,87.9,27.4
102.2,25.1,87.9,27.4
102.3,25.1,87.9,27.4
102.4,25.1,87.9,27.4
102.5,25.1,87.9,27.4
102.6,25.1,87.9,27.4
102.7,25.2,87.9,27.4
102.8,25.2,87.9,27.4
102.9,25.2,87.9,27.4
103.0,25.2,87.9,27.4
103.1,25.2,87.9,27.4
103.2,25.2,87.9,27.4
103.3,25.3,87.9,27.4
103.4,25.3,87.9,27.4
103.5,25.3,87.9,27.4
103.6,25.3,87.9,27.4
103.7,25.3,87.9,27.4
103.8,25.3,87.9,27.4
103.9,25.3,87.9,27.4
104.0,25.3,87.9,27.4
104.1,25.3,87.9,27.4
104.2,25.4,87.9,27.4
104.3,25.4,87.9,27.4
104.4,25.4,87.9,27.4
104.5,25.4,87.9,27.4
104.6,25.4,87.9,27.4
104.7,25.4,87.9,27.4
104.8,25.4,87.9,27.4
104.9,25.4,87.9,27.4
105.0,25.5,87.9,27.4
105.1,25.5,87.9,27.4
105.2,25.5,87.9,27.4
105.3,25.5,87.9,27.4
105.4,25.5,87.9,27.4
105.5,25.5,87.9,27.4
105.6,25.5,87.9,27.4
105.7,25.6,87.9,27.4
105.8,25.6,87.9,27.4
105.9,25.6,87.9,27.4
106.0,25.6,87.9,27.4
106.1,25.6,87.9,27.4
106.2,25.6,87.9,27.4
106.3,25.6,87.9,27.4
106.4,25.7,87.9,27.4
106.5,25.7,87.9,27.4
106.6,25.7,87.9,27.4
106.7,25.7,87.9,27.4
106.8,25.7,87.9,27.4
106.9,25.7,87.9,27.4
107.0,25.7,87.9,27.4
107.1,25.8,87.9,27.4
107.2,25.8,87.9,27.4
107.3,25.8,87.9,27.4
107.4,25.8,87.9,27.4
107.5,25.8,87.9,27.4
107.6,25.8,87.9,27.4
107.7,25.8,87.9,27.4
107.8,25.8,87.9,27.4
107.9,25.9,87.9,27.4
108.0,25.9,87.9,27.4
108.1,25.9,87.9,27.4
108.2,25.9,87.9,27.4
108.3,25.9,87.9,27.4
108.4,25.9,87.9,27.4
108.5,25.9,87.9,27.4
108.6,26.0,87.9,27.4
108.7,26.0,87.9,27.4
108.8,26.0,87.9,27.4
108.9,26.0,87.9,27.4
109.0,26.0,87.9,27.4
109.1,26.0,87.9,27.4
109.2,26.0,87.9,27.4
109.3,26.0,87.9,27.4
109.4,26.1,87.9,27.4
109.5,26.1,87.9,27.4
109.6,26.1,87.9,27.4
109.7,26.1,87.9,27.4
109.8,26.1,87.9,27.4
109.9,26.1,87.9,27.4
110.0,26.1,87.9,27.4
110.1,26.1,87.9,27.4
110.2,26.2,87.9,27.4
110.3,26.2,87.9,27.4
110.4,26.2,87.9,27.4
110.5,26.2,87.9,27.4
110.6,26.2,87.9,27.4
110.7,26.2,87.9,27.4
110.8,26.2,87.9,27.4
110.9,26.3,87.9,27.4
111.0,26.3,87.9,27.4
111.1,26.3,87.9,27.4
111.2,26.3,87.9,27.4
111.3,26.3,87.9,27.4
111.4,26.3,87.9,27.4
111.5,26.3,87.9,27.4
111.6,26.4,87.9,27.4
111.7,26.4,87.9,27.4
111.8,26.4,87.9,27.4
111.9,26.4,87.9,27.4
112.0,26.4,87.9,27.4
112.1,26.4,87.9,27.4
112.2,26.4,87.9,27.4
112.3,26.4,87.9,27.4
112.4,26.5,87.9,27.4
112.5,26.5,87.9,27.4
112.6,26.5,87.9,27.4
112.7,26.5,87.9,27.4
112.8,26.5,87.9,27.4
112.9,26.5,87.9,27.4
113.0,26.5,87.9,27.4
113.1,26.6,87.9,27.4
113.2,26.6,87.9,27.4
113.3,26.6,87.9,27.4
113.4,26.6,87.9,27.4
113.5,26.6,87.9,27.4
113.6,26.6,87.9,27.4
113.7,26.6,87.9,27.4
113.8,26.7,87.9,27.4
113.9,26.7,87.9,27.4
114.0,26.7,87.9,27.4
114.1,26.7,87.9,27.4
114.2,26.7,87.9,27.4
114.3,26.7,87.9,27.4
114.4,26.7,87.9,27.4
114.5,26.7,87.9,27.4
114.6,26.8,87.9,27.4
114.7,26.8,87.9,27.4
114.8,26.8,87.9,27.4
114.9,26.8,87.9,27.4
115.0,26.8,87.9,27.4
115.1,26.8,87.9,27.4
115.2,26.8,87.9,27.4
115.3,26.9,87.9,27.4
115.4,26.9,87.9,27.4
115.5,26.9,87.9,27.4
115.6,26.9,87.9,27.4
115.7,26.9,87.9,27.4
115.8,26.9,87.9,27.4
115.9,26.9,87.9,27.4
116.0,27.0,87.9,27.4
116.1,27.0,87.9,27.4
116.2,27.0,87.9,27.4
116.3,27.0,87.9,27.4
116.4,27.0,87.9,27.4
116.5,27.0,87.9,27.4
116.6,27.0,87.9,27.4
116.7,27.0,87.9,27.4
116.8,27.1,87.9,27.4
116.9,27.1,87.9,27.4
117.0,27.1,87.9,27.4
117.1,27.1,87.9,27.4
117.2,27.1,87.9,27.4
117.3,27.1,87.9,27.4
117.4,27.1,87.9,27.4
117.5,27.2,87.9,27.4
117.6,27.2,87.9,27.4
117.7,27.2,87.9,27.4
117.8,27.2,87.9,27.4
117.9,27.2,87.9,27.4
118.0,27.2,87.9,27.4
118.1,27.2,87.9,27.4
118.2,27.2,87.9,27.4
118.3,27.3,87.9,27.4
118.4,27.3,87.9,27.4
118.5,27.3,87.9,27.4
118.6,27.3,87.9,27.4
118.7,27.3,87.9,27.4
118.8,27.3,87.9,27.4
118.9,27.3,87.9,27.4
119.0,27.4,87.9,27.4
119.1,27.4,87.9,27.4
119.2,27.4,87.9,27.4
119.3,27.4,87.9,27.4
119.4,27.4,87.9,27.4
119.5,27.4,87.9,27.4
119.6,27.4,87.9,27.4
119.7,27.4,87.9,27.4
119.8,27.5,87.9,27.4
119.9,27.5,87.9,27.4
120.0,27.5,87.9,27.4
120.1,27.5,87.9,27.4
120.2,27.5,87.9,27.4
120.3,27.5,87.9,27.4
120.4,27.5,87.9,27.4
120.5,27.6,87.9,27.4
120.6,27.6,87.9,27.4
120.7,27.6,87.9,27.4
120.8,27.6,87.9,27.4
120.9,27.6,87.9,27.4
121.0,27.6,87.9,27.4
121.1,27.6,87.9,27.4
121.2,27.7,87.9,27.4
121.3,27.7,87.9,27.4
121.4,27.7,87.9,27.4
121.5,27.7,87.9,27.4
121.6,27.7,87.9,27.4
121.7,27.7,87.9,27.4
121.8,27.7,87.9,27.4
121.9,27.7,87.9,27.4
122.0,27.8,87.9,27.4
122.1,27.8,87.9,27.4
122.2,27.8,87.9,27.4
122.3,27.8,87.9,27.4
122.4,27.8,87.9,27.4
122.5,27.8,87.9,27.4
122.6,27.8,87.9,27.4
122.7,27.8,87.9,27.4
122.8,27.9,87.9,27.4
122.9,27.9,87.9,27.4
123.0,27.9,87.9,27.4
123.1,27.9,87.9,27.4
123.2,27.9,87.9,27.4
123.3,27.9,87.9,27.4
123.4,27.9,87.9,27.4
123.5,28.0,87.9,27.4
123.6,28.0,87.9,27.4
123.7,28.0,87.9,27.4
123.8,28.0,87.9,27.4
123.9,28.0,87.9,27.4
124.0,28.0,87.9,27.4
124.1,28.0,87.9,27.4
124.2,28.0,87.9,27.4
124.3,28.1,87.9,27.4
124.4,28.1,87.9,27.4
124.5,28.1,87.9,27.4
124.6,28.1,87.9,27.4
124.7,28.1,87.9,27.4
124.8,28.1,87.9,27.4
124.9,28.1,87.9,27.4
125.0,28.2,87.9,27.4
125.1,28.2,87.9,27.4
125.2,28.2,87.9,27.4
125.3,28.2,87.9,27.4
125.4,28.2,87.9,27.4
125.5,28.2,87.9,27.4
125.6,28.2,87.9,27.4
125.7,28.3,87.9,27.4
125.8,28.3,87.9,27.4
125.9,28.3,87.9,27.4
126.0,28.3,87.9,27.4
126.1,28.3,87.9,27.4
126.2,28.3,87.9,27.4
126.3,28.3,87.9,27.4
126.4,28.4,87.9,27.4
126.5,28.4,87.9,27.4
126.6,28.4,87.9,27.4
126.7,28.4,87.9,27.4
126.8,28.4,87.9,27.4
126.9,28.4,87.9,27.4
127.0,28.4,87.9,27.4
127.1,28.4,87.9,27.4
127.2,28.5,87.9,27.4
127.3,28.5,87.9,27.4
127.4,28.5,87.9,27.4
127.5,28.5,87.9,27.4
127.6,28.5,87.9,27.4
127.7,28.5,87.9,27.4
127.8,28.5,87.9,27.4
127.9,28.5,87.9,27.4
128.0,28.6,87.9,27.4
128.1,28.6,87.9,27.4
128.2,28.6,87.9,27.4
128.3,28.6,87.9,27.4
128.4,28.6,87.9,27.4
128.5,28.6,87.9,27.4
128.6,28.6,87.9,27.4
128.7,28.6,87.9,27.4
128.8,28.7,87.9,27.4
128.9,28.7,87.9,27.4
129.0,28.7,87.9,27.4
129.1,28.7,87.9,27.4
129.2,28.7,87.9,27.4
129.3,28.7,87.9,27.4
129.4,28.8,87.9,27.4
129.5,28.8,87.9,27.4
129.6,28.8,87.9,27.4
129.7,28.8,87.9,27.4
129.8,28.8,87.9,27.4
129.9,28.8,87.9,27.4
130.0,28.9,87.9,27.4
130.1,28.9,87.9,27.4
130.2,28.9,87.9,27.4
130.3,28.9,87.9,27.4
130.4,28.9,87.9,27.4
130.5,28.9,87.9,27.4
130.6,28.9,87.9,27.4
130.7,28.9,87.9,27.4
130.8,28.9,87.9,27.4
130.9,29.0,87.9,27.4
131.0,29.0,87.9,27.4
131.1,29.0,87.9,27.4
131.2,29.0,87.9,27.4
131.3,29.0,87.9,27.4
131.4,29.0,87.9,27.4
131.5,29.0,87.9,27.4
131.6,29.0,87.9,27.4
131.7,29.1,87.9,27.4
131.8,29.1,87.9,27.4
131.9,29.1,87.9,27.4
132.0,29.1,87.9,27.4
132.1,29.1,87.9,27.4
132.2,29.1,87.9,27.4
132.3,29.1,87.9,27.4
132.4,29.2,87.9,27.4
132.5,29.2,87.9,27.4
132.6,29.2,87.9,27.4
132.7,29.2,87.9,27.4
132.8,29.2,87.9,27.4
132.9,29.2,87.9,27.4
133.0,29.2,87.9,27.4
133.1,29.2,87.9,27.4
133.2,29.3,87.9,27.4
133.3,29.3,87.9,27.4
133.4,29.3,87.9,27.4
133.5,29.3,87.9,27.4
133.6,29.3,87.9,27.4
133.7,29.4,87.9,27.4
133.8,29.4,87.9,27.4
133.9,29.4,87.9,27.4
134.0,29.4,87.9,27.4
134.1,29.4,87.9,27.4
134.2,29.4,87.9,27.4
134.3,29.4,87.9,27.4
134.4,29.4,87.9,27.4
134.5,29.4,87.9,27.4
134.6,29.5,87.9,27.4
134.7,29.5,87.9,27.4
134.8,29.5,87.9,27.4
134.9,29.5,87.9,27.4
135.0,29.5,87.9,27.4
135.1,29.5,87.9,27.4
135.2,29.5,87.9,27.4
135.3,29.6,87.9,27.4
135.4,29.6,87.9,27.4
135.5,29.6,87.9,27.4
135.6,29.6,87.9,27.4
135.7,29.6,87.9,27.4
135.8,29.6,87.9,27.4
135.9,29.6,87.9,27.4
136.0,29.6,87.9,27.4
136.1,29.6,87.9,27.4
136.2,29.7,87.9,27.4
136.3,29.7,87.9,27.4
136.4,29.7,87.9,27.4
136.5,29.7,87.9,27.4
136.6,29.7,87.9,27.4
136.7,29.7,87.9,27.4
136.8,29.8,87.9,27.4
136.9,29.8,87.9,27.4
137.0,29.8,87.9,27.4
137.1,29.8,87.9,27.4
137.2,29.8,87.9,27.4
137.3,29.8,87.9,27.4
137.4,29.9,87.9,27.4
137.5,29.9,87.9,27.4
137.6,29.9,87.9,27.4
137.7,29.9,87.9,27.4
137.8,29.9,87.9,27.4
137.9,29.9,87.9,27.4
138.0,29.9,87.9,27.4
138.1,29.9,87.9,27.4
138.2,29.9,87.9,27.4
138.3,29.9,87.9,27.4
138.4,30.0,87.9,27.4
138.5,30.0,87.9,27.4
138.6,30.0,87.9,27.4
138.7,30.0,87.9,27.4
138.8,30.0,87.9,27.4
138.9,30.0,87.9,27.4
139.0,30.0,87.9,27.4
139.1,30.1,87.9,27.4
139.2,30.1,87.9,27.4
139.3,30.1,87.9,27.4
139.4,30.1,87.9,27.4
139.5,30.1,87.9,27.4
139.6,30.1,87.9,27.4
139.7,30.1,87.9,27.4
139.8,30.1,87.9,27.4
139.9,30.2,87.9,27.4
140.0,30.2,87.9,27.4
140.1,30.2,87.9,27.4
140.2,30.2,87.9,27.4
140.3,30.2,87.9,27.4
140.4,30.3,87.9,27.4
140.5,30.3,87.9,27.4
140.6,30.3,87.9,27.4
140.7,30.3,87.9,27.4
140.8,30.3,87.9,27.4
140.9,30.3,87.9,27.4
141.0,30.3,87.9,27.4
141.1,30.4,87.9,27.4
141.2,30.4,87.9,27.4
141.3,30.4,87.9,27.4
141.4,30.4,87.9,27.4
141.5,30.4,87.9,27.4
141.6,30.4,87.9,27.4
141.7,30.4,87.9,27.4
141.8,30.5,87.9,27.4
141.9,30.5,87.9,27.4
142.0,30.5,87.9,27.4
142.1,30.5,87.9,27.4
142.2,30.5,87.9,27.4
142.3,30.5,87.9,27.4
142.4,30.5,87.9,27.4
142.5,30.5,87.9,27.4
142.6,30.5,87.9,27.4
142.7,30.6,87.9,27.4
142.8,30.6,87.9,27.4
142.9,30.6,87.9,27.4
143.0,30.6,87.9,27.4
143.1,30.6,87.9,27.4
143.2,30.6,87.9,27.4
143.3,30.6,87.9,27.4
143.4,30.6,87.9,27.4
143.5,30.7,87.9,27.4
143.6,30.7,87.9,27.4
143.7,30.7,87.9,27.4
143.8,30.7,87.9,27.4
143.9,30.7,87.9,27.4
144.0,30.7,87.9,27.4
144.1,30.8,87.9,27.4
144.2,30.8,87.9,27.4
144.3,30.8,87.9,27.4
144.4,30.8,87.9,27.4
144.5,30.8,87.9,27.4
144.6,30.8,87.9,27.4
144.7,30.8,87.9,27.4
144.8,30.9,87.9,27.4
144.9,30.9,87.9,27.4
145.0,30.9,87.9,27.4
145.1,30.9,87.9,27.4
145.2,30.9,87.9,27.4
145.3,30.9,87.9,27.4
145.4,30.9,87.9,27.4
145.5,30.9,87.9,27.4
145.6,30.9,87.9,27.4
145.7,30.9,87.9,27.4
145.8,30.9,87.9,27.4
145.9,31.0,87.9,27.4
146.0,31.0,87.9,27.4
146.1,31.0,87.9,27.4
146.2,31.0,87.9,27.4
146.3,31.0,87.9,27.4
146.4,31.1,87.9,27.4
146.5,31.1,87.9,27.4
146.6,31.1,87.9,27.4
146.7,31.1,87.9,27.4
146.8,31.1,87.9,27.4
146.9,31.1,87.9,27.4
147.0,31.2,87.9,27.4
147.1,31.2,87.9,27.4
147.2,31.2,87.9,27.4
147.3,31.2,87.9,27.4
147.4,31.2,87.9,27.4
147.5,31.2,87.9,27.4
147.6,31.2,87.9,27.4
147.7,31.2,87.9,27.4
147.8,31.2,87.9,27.4
147.9,31.2,87.9,27.4
148.0,31.2,87.9,27.4
148.1,31.3,87.9,27.4
148.2,31.3,87.9,27.4
148.3,31.3,87.9,27.4
148.4,31.3,87.9,27.4
148.5,31.3,87.9,27.4
148.6,31.3,87.9,27.4
148.7,31.4,87.9,27.4
148.8,31.4,87.9,27.4
148.9,31.4,87.9,27.4
149.0,31.4,87.9,27.4
149.1,31.4,87.9,27.4
149.2,31.4,87.9,27.4
149.3,31.5,87.9,27.4
149.4,31.5,87.9,27.4
149.5,31.5,87.9,27.4
149.6,31.5,87.9,27.4
149.7,31.5,87.9,27.4
149.8,31.5,87.9,27.4
149.9,31.5,87.9,27.4
150.0,31.5,87.9,27.4
150.1,31.5,87.9,27.4
150.2,31.6,87.9,27.4
150.3,31.6,87.9,27.4
150.4,31.6,87.9,27.4
150.5,31.6,87.9,27.4
150.6,31.7,87.9,27.4
150.7,31.7,87.9,27.4
150.8,31.7,87.9,27.4
150.9,31.7,87.9,27.4
151.0,31.7,87.9,27.4
151.1,31.7,87.9,27.4
151.2,31.7,87.9,27.4
151.3,31.7,87.9,27.4
151.4,31.8,87.9,27.4
151.5,31.8,87.9,27.4
151.6,31.8,87.9,27.4
151.7,31.8,87.9,27.4
151.8,31.8,87.9,27.4
151.9,31.8,87.9,27.4
152.0,31.8,87.9,27.4
152.1,31.8,87.9,27.4
152.2,31.9,87.9,27.4
152.3,31.9,87.9,27.4
152.4,31.9,87.9,27.4
152.5,31.9,87.9,27.4
152.6,31.9,87.9,27.4
152.7,31.9,87.9,27.4
152.8,31.9,87.9,27.4
152.9,31.9,87.9,27.4
