lon,lat,az,bound,slab
-80.3490,1.4386,40.1311,NZ/SA,sam
-80.4195,1.3146,36.6243,NZ/SA,sam
-80.4900,1.1906,33.1175,NZ/SA,sam
-80.5605,1.0666,29.6107,NZ/SA,sam
-80.6388,0.9113,28.8945,NZ/SA,sam
-80.7170,0.7561,28.1782,NZ/SA,sam
-80.7953,0.6008,27.4620,NZ/SA,sam
-80.8735,0.4456,26.7457,NZ/SA,sam
-80.9163,0.3561,26.5939,NZ/SA,sam
-80.9590,0.2666,26.4421,NZ/SA,sam
-81.0018,0.1771,26.2903,NZ/SA,sam
-81.0445,0.0876,26.1385,NZ/SA,sam
-81.0872,-0.0019,25.9867,NZ/SA,sam
-81.1300,-0.0914,25.8349,NZ/SA,sam
-81.1728,-0.1809,25.6831,NZ/SA,sam
-81.2155,-0.2704,25.5313,NZ/SA,sam
-81.2388,-0.3718,23.9546,NZ/SA,sam
-81.2620,-0.4731,22.3779,NZ/SA,sam
-81.2852,-0.5745,20.8012,NZ/SA,sam
-81.3085,-0.6759,19.2246,NZ/SA,sam
-81.3317,-0.7772,17.6479,NZ/SA,sam
-81.3550,-0.8786,16.0712,NZ/SA,sam
-81.3783,-0.9800,14.4945,NZ/SA,sam
-81.4015,-1.0814,12.9178,NZ/SA,sam
-81.4245,-1.1713,13.0971,NZ/SA,sam
-81.4475,-1.2611,13.2765,NZ/SA,sam
-81.4705,-1.3510,13.4558,NZ/SA,sam
-81.4935,-1.4409,13.6351,NZ/SA,sam
-81.5165,-1.5308,13.8144,NZ/SA,sam
-81.5395,-1.6206,13.9937,NZ/SA,sam
-81.5625,-1.7105,14.1730,NZ/SA,sam
-81.5855,-1.8004,14.3524,NZ/SA,sam
-81.5687,-1.9562,9.2305,NZ/SA,sam
-81.5520,-2.1119,4.1085,NZ/SA,sam
-81.5353,-2.2676,358.9865,NZ/SA,sam
-81.5185,-2.4234,353.8646,NZ/SA,sam
-81.5485,-2.5641,358.4040,NZ/SA,sam
-81.5785,-2.7049,2.9434,NZ/SA,sam
-81.6085,-2.8457,7.4828,NZ/SA,sam
-81.6385,-2.9864,12.0222,NZ/SA,sam
-81.6745,-3.0782,13.1882,NZ/SA,sam
-81.7104,-3.1700,14.3542,NZ/SA,sam
-81.7464,-3.2618,15.5202,NZ/SA,sam
-81.7823,-3.3537,16.6861,NZ/SA,sam
-81.8183,-3.4455,17.8521,NZ/SA,sam
-81.8542,-3.5373,19.0181,NZ/SA,sam
-81.8901,-3.6292,20.1841,NZ/SA,sam
-81.9260,-3.7210,21.3501,NZ/SA,sam
-81.9365,-3.8189,19.4452,NZ/SA,sam
-81.9470,-3.9167,17.5402,NZ/SA,sam
-81.9575,-4.0146,15.6353,NZ/SA,sam
-81.9680,-4.1125,13.7303,NZ/SA,sam
-81.9785,-4.2104,11.8253,NZ/SA,sam
-81.9890,-4.3082,9.9204,NZ/SA,sam
-81.9995,-4.4061,8.0155,NZ/SA,sam
-82.0100,-4.5040,6.1106,NZ/SA,sam
-82.0085,-4.5976,5.2324,NZ/SA,sam
-82.0070,-4.6913,4.3542,NZ/SA,sam
-82.0055,-4.7849,3.4760,NZ/SA,sam
-82.0040,-4.8785,2.5978,NZ/SA,sam
-82.0025,-4.9721,1.7196,NZ/SA,sam
-82.0010,-5.0657,0.8414,NZ/SA,sam
-81.9995,-5.1593,359.9632,NZ/SA,sam
-81.9980,-5.2530,359.0849,NZ/SA,sam
-81.9925,-5.3468,358.7813,NZ/SA,sam
-81.9870,-5.4405,358.4778,NZ/SA,sam
-81.9815,-5.5343,358.1743,NZ/SA,sam
-81.9760,-5.6280,357.8708,NZ/SA,sam
-81.9705,-5.7218,357.5672,NZ/SA,sam
-81.9650,-5.8155,357.2637,NZ/SA,sam
-81.9595,-5.9093,356.9601,NZ/SA,sam
-81.9540,-6.0030,356.6566,NZ/SA,sam
-81.9115,-6.1660,353.8578,NZ/SA,sam
-81.8690,-6.3290,351.0591,NZ/SA,sam
-81.8265,-6.4920,348.2604,NZ/SA,sam
-81.7840,-6.6550,345.4616,NZ/SA,sam
-81.7253,-6.8178,344.1645,NZ/SA,sam
-81.6665,-6.9805,342.8674,NZ/SA,sam
-81.6078,-7.1433,341.5703,NZ/SA,sam
-81.5490,-7.3060,340.2732,NZ/SA,sam
-81.5055,-7.4765,341.6542,NZ/SA,sam
-81.4620,-7.6470,343.0353,NZ/SA,sam
-81.4185,-7.8175,344.4164,NZ/SA,sam
-81.3750,-7.9880,345.7975,NZ/SA,sam
-81.3332,-8.0726,344.3174,NZ/SA,sam
-81.2915,-8.1572,342.8372,NZ/SA,sam
-81.2498,-8.2418,341.3570,NZ/SA,sam
-81.2080,-8.3265,339.8768,NZ/SA,sam
-81.1662,-8.4111,338.3967,NZ/SA,sam
-81.1245,-8.4957,336.9165,NZ/SA,sam
-81.0828,-8.5803,335.4364,NZ/SA,sam
-81.0410,-8.6650,333.9562,NZ/SA,sam
-80.9985,-8.7612,334.2598,NZ/SA,sam
-80.9560,-8.8573,334.5634,NZ/SA,sam
-80.9135,-8.9534,334.8671,NZ/SA,sam
-80.8710,-9.0495,335.1707,NZ/SA,sam
-80.8285,-9.1456,335.4744,NZ/SA,sam
-80.7860,-9.2417,335.7780,NZ/SA,sam
-80.7435,-9.3378,336.0816,NZ/SA,sam
-80.7010,-9.4340,336.3853,NZ/SA,sam
-80.6178,-9.5557,333.7864,NZ/SA,sam
-80.5345,-9.6775,331.1876,NZ/SA,sam
-80.4512,-9.7993,328.5888,NZ/SA,sam
-80.3680,-9.9210,325.9900,NZ/SA,sam
-80.3216,-10.0009,326.5195,NZ/SA,sam
-80.2752,-10.0808,327.0490,NZ/SA,sam
-80.2288,-10.1607,327.5785,NZ/SA,sam
-80.1825,-10.2405,328.1080,NZ/SA,sam
-80.1362,-10.3204,328.6375,NZ/SA,sam
-80.0898,-10.4002,329.1670,NZ/SA,sam
-80.0434,-10.4801,329.6965,NZ/SA,sam
-79.9970,-10.5600,330.2259,NZ/SA,sam
-79.9496,-10.6514,330.5707,NZ/SA,sam
-79.9023,-10.7428,330.9155,NZ/SA,sam
-79.8549,-10.8342,331.2603,NZ/SA,sam
-79.8075,-10.9255,331.6051,NZ/SA,sam
-79.7601,-11.0168,331.9498,NZ/SA,sam
-79.7127,-11.1082,332.2946,NZ/SA,sam
-79.6653,-11.1996,332.6394,NZ/SA,sam
-79.6180,-11.2910,332.9842,NZ/SA,sam
-79.5591,-11.3659,331.6545,NZ/SA,sam
-79.5002,-11.4408,330.3248,NZ/SA,sam
-79.4413,-11.5157,328.9951,NZ/SA,sam
-79.3825,-11.5905,327.6654,NZ/SA,sam
-79.3236,-11.6654,326.3357,NZ/SA,sam
-79.2647,-11.7402,325.0060,NZ/SA,sam
-79.2058,-11.8151,323.6763,NZ/SA,sam
-79.1470,-11.8900,322.3466,NZ/SA,sam
-79.0867,-11.9839,323.0351,NZ/SA,sam
-79.0265,-12.0777,323.7235,NZ/SA,sam
-78.9663,-12.1716,324.4119,NZ/SA,sam
-78.9060,-12.2655,325.1003,NZ/SA,sam
-78.8458,-12.3594,325.7887,NZ/SA,sam
-78.7855,-12.4533,326.4771,NZ/SA,sam
-78.7253,-12.5472,327.1655,NZ/SA,sam
-78.6650,-12.6410,327.8540,NZ/SA,sam
-78.6005,-12.7342,327.3841,NZ/SA,sam
-78.5360,-12.8275,326.9141,NZ/SA,sam
-78.4715,-12.9207,326.4442,NZ/SA,sam
-78.4070,-13.0140,325.9742,NZ/SA,sam
-78.3423,-13.1073,325.9584,NZ/SA,sam
-78.2775,-13.2005,325.9427,NZ/SA,sam
-78.2127,-13.2937,325.9270,NZ/SA,sam
-78.1480,-13.3870,325.9113,NZ/SA,sam
-78.0844,-13.4529,324.7668,NZ/SA,sam
-78.0207,-13.5188,323.6222,NZ/SA,sam
-77.9571,-13.5846,322.4776,NZ/SA,sam
-77.8935,-13.6505,321.3330,NZ/SA,sam
-77.8298,-13.7163,320.1884,NZ/SA,sam
-77.7662,-13.7822,319.0439,NZ/SA,sam
-77.7026,-13.8481,317.8993,NZ/SA,sam
-77.6390,-13.9140,316.7547,NZ/SA,sam
-77.5747,-13.9832,316.8997,NZ/SA,sam
-77.5105,-14.0523,317.0446,NZ/SA,sam
-77.4462,-14.1214,317.1895,NZ/SA,sam
-77.3820,-14.1905,317.3345,NZ/SA,sam
-77.3178,-14.2596,317.4794,NZ/SA,sam
-77.2535,-14.3287,317.6244,NZ/SA,sam
-77.1893,-14.3979,317.7694,NZ/SA,sam
-77.1250,-14.4670,317.9143,NZ/SA,sam
-77.0350,-14.5610,317.7221,NZ/SA,sam
-76.9450,-14.6550,317.5299,NZ/SA,sam
-76.8550,-14.7490,317.3376,NZ/SA,sam
-76.7650,-14.8430,317.1454,NZ/SA,sam
-76.6745,-14.9370,317.1179,NZ/SA,sam
-76.5840,-15.0310,317.0904,NZ/SA,sam
-76.4935,-15.1250,317.0629,NZ/SA,sam
-76.4030,-15.2190,317.0354,NZ/SA,sam
-76.2812,-15.3483,317.2018,NZ/SA,sam
-76.1595,-15.4775,317.3683,NZ/SA,sam
-76.0377,-15.6067,317.5347,NZ/SA,sam
-75.9160,-15.7360,317.7012,NZ/SA,sam
-75.9160,-15.7360,316.1698,NZ/SA,sam
-75.8380,-15.8102,315.9784,NZ/SA,sam
-75.7600,-15.8845,315.7870,NZ/SA,sam
-75.6820,-15.9588,315.5956,NZ/SA,sam
-75.6040,-16.0330,315.4041,NZ/SA,sam
-75.5260,-16.1073,315.2127,NZ/SA,sam
-75.4480,-16.1815,315.0213,NZ/SA,sam
-75.3700,-16.2557,314.8298,NZ/SA,sam
-75.2920,-16.3300,314.6384,NZ/SA,sam
-75.2066,-16.3916,313.6694,NZ/SA,sam
-75.1213,-16.4532,312.7003,NZ/SA,sam
-75.0359,-16.5148,311.7313,NZ/SA,sam
-74.9505,-16.5765,310.7623,NZ/SA,sam
-74.8651,-16.6381,309.7933,NZ/SA,sam
-74.7798,-16.6998,308.8243,NZ/SA,sam
-74.6944,-16.7614,307.8552,NZ/SA,sam
-74.6090,-16.8230,306.8862,NZ/SA,sam
-74.5265,-16.8919,307.4052,NZ/SA,sam
-74.4440,-16.9608,307.9242,NZ/SA,sam
-74.3615,-17.0297,308.4432,NZ/SA,sam
-74.2790,-17.0985,308.9622,NZ/SA,sam
-74.1965,-17.1673,309.4812,NZ/SA,sam
-74.1140,-17.2362,310.0002,NZ/SA,sam
-74.0315,-17.3051,310.5192,NZ/SA,sam
-73.9490,-17.3740,311.0382,NZ/SA,sam
-73.8117,-17.4672,309.6266,NZ/SA,sam
-73.6745,-17.5605,308.2150,NZ/SA,sam
-73.5373,-17.6538,306.8034,NZ/SA,sam
-73.4000,-17.7470,305.3917,NZ/SA,sam
-73.3171,-17.8107,305.8257,NZ/SA,sam
-73.2343,-17.8745,306.2597,NZ/SA,sam
-73.1514,-17.9383,306.6938,NZ/SA,sam
-73.0685,-18.0020,307.1278,NZ/SA,sam
-72.9856,-18.0658,307.5618,NZ/SA,sam
-72.9027,-18.1295,307.9959,NZ/SA,sam
-72.8199,-18.1932,308.4299,NZ/SA,sam
-72.7370,-18.2570,308.8639,NZ/SA,sam
-72.6192,-18.3732,310.6669,NZ/SA,sam
-72.5015,-18.4895,312.4698,NZ/SA,sam
-72.3837,-18.6058,314.2727,NZ/SA,sam
-72.2660,-18.7220,316.0757,NZ/SA,sam
-72.2010,-18.7940,316.4954,NZ/SA,sam
-72.1360,-18.8660,316.9150,NZ/SA,sam
-72.0710,-18.9380,317.3347,NZ/SA,sam
-72.0060,-19.0100,317.7543,NZ/SA,sam
-71.9410,-19.0820,318.1740,NZ/SA,sam
-71.8760,-19.1540,318.5937,NZ/SA,sam
-71.8110,-19.2260,319.0134,NZ/SA,sam
-71.7460,-19.2980,319.4330,NZ/SA,sam
-71.6813,-19.4262,323.2031,NZ/SA,sam
-71.6165,-19.5545,326.9732,NZ/SA,sam
-71.5517,-19.6827,330.7433,NZ/SA,sam
-71.4870,-19.8110,334.5134,NZ/SA,sam
-71.4557,-19.9205,337.1273,NZ/SA,sam
-71.4245,-20.0300,339.7413,NZ/SA,sam
-71.3932,-20.1395,342.3552,NZ/SA,sam
-71.3620,-20.2490,344.9691,NZ/SA,sam
-71.3522,-20.3762,347.6988,NZ/SA,sam
-71.3425,-20.5035,350.4286,NZ/SA,sam
-71.3328,-20.6307,353.1584,NZ/SA,sam
-71.3230,-20.7580,355.8881,NZ/SA,sam
-71.3045,-20.8840,354.9617,NZ/SA,sam
-71.2860,-21.0100,354.0353,NZ/SA,sam
-71.2675,-21.1360,353.1088,NZ/SA,sam
-71.2490,-21.2620,352.1824,NZ/SA,sam
-71.2635,-21.4378,355.2360,NZ/SA,sam
-71.2780,-21.6135,358.2896,NZ/SA,sam
-71.2925,-21.7892,1.3432,NZ/SA,sam
-71.3070,-21.9650,4.3968,NZ/SA,sam
-71.3122,-22.0641,4.1903,NZ/SA,sam
-71.3173,-22.1632,3.9839,NZ/SA,sam
-71.3224,-22.2623,3.7775,NZ/SA,sam
-71.3275,-22.3615,3.5711,NZ/SA,sam
-71.3326,-22.4607,3.3646,NZ/SA,sam
-71.3377,-22.5598,3.1582,NZ/SA,sam
-71.3428,-22.6589,2.9518,NZ/SA,sam
-71.3480,-22.7580,2.7453,NZ/SA,sam
-71.3533,-22.8536,2.7644,NZ/SA,sam
-71.3585,-22.9492,2.7835,NZ/SA,sam
-71.3638,-23.0449,2.8026,NZ/SA,sam
-71.3690,-23.1405,2.8218,NZ/SA,sam
-71.3742,-23.2361,2.8410,NZ/SA,sam
-71.3795,-23.3317,2.8601,NZ/SA,sam
-71.3847,-23.4274,2.8792,NZ/SA,sam
-71.3900,-23.5230,2.8984,NZ/SA,sam
-71.3995,-23.6155,3.2086,NZ/SA,sam
-71.4090,-23.7080,3.5188,NZ/SA,sam
-71.4185,-23.8005,3.8290,NZ/SA,sam
-71.4280,-23.8930,4.1393,NZ/SA,sam
-71.4375,-23.9855,4.4495,NZ/SA,sam
-71.4470,-24.0780,4.7597,NZ/SA,sam
-71.4565,-24.1705,5.0699,NZ/SA,sam
-71.4660,-24.2630,5.3801,NZ/SA,sam
-71.4733,-24.3668,5.1633,NZ/SA,sam
-71.4805,-24.4705,4.9464,NZ/SA,sam
-71.4878,-24.5742,4.7296,NZ/SA,sam
-71.4950,-24.6780,4.5127,NZ/SA,sam
-71.5023,-24.7818,4.2958,NZ/SA,sam
-71.5095,-24.8855,4.0790,NZ/SA,sam
-71.5168,-24.9892,3.8622,NZ/SA,sam
-71.5240,-25.0930,3.6453,NZ/SA,sam
-71.5370,-25.1863,4.0879,NZ/SA,sam
-71.5500,-25.2797,4.5306,NZ/SA,sam
-71.5630,-25.3731,4.9732,NZ/SA,sam
-71.5760,-25.4665,5.4158,NZ/SA,sam
-71.5890,-25.5598,5.8585,NZ/SA,sam
-71.6020,-25.6532,6.3011,NZ/SA,sam
-71.6150,-25.7466,6.7437,NZ/SA,sam
-71.6280,-25.8400,7.1864,NZ/SA,sam
-71.6437,-25.9415,7.2742,NZ/SA,sam
-71.6593,-26.0430,7.3620,NZ/SA,sam
-71.6749,-26.1445,7.4498,NZ/SA,sam
-71.6905,-26.2460,7.5376,NZ/SA,sam
-71.7062,-26.3475,7.6254,NZ/SA,sam
-71.7218,-26.4490,7.7132,NZ/SA,sam
-71.7374,-26.5505,7.8010,NZ/SA,sam
-71.7530,-26.6520,7.8888,NZ/SA,sam
-71.7765,-26.8010,7.9226,NZ/SA,sam
-71.8000,-26.9500,7.9565,NZ/SA,sam
-71.8235,-27.0990,7.9904,NZ/SA,sam
-71.8470,-27.2480,8.0243,NZ/SA,sam
-71.8748,-27.3747,8.7721,NZ/SA,sam
-71.9025,-27.5015,9.5199,NZ/SA,sam
-71.9303,-27.6283,10.2677,NZ/SA,sam
-71.9580,-27.7550,11.0154,NZ/SA,sam
-72.0110,-27.8858,13.1965,NZ/SA,sam
-72.0640,-28.0165,15.3775,NZ/SA,sam
-72.1170,-28.1472,17.5585,NZ/SA,sam
-72.1700,-28.2780,19.7395,NZ/SA,sam
-72.2357,-28.4337,19.9051,NZ/SA,sam
-72.3015,-28.5895,20.0707,NZ/SA,sam
-72.3673,-28.7452,20.2362,NZ/SA,sam
-72.4330,-28.9010,20.4018,NZ/SA,sam
-72.4635,-29.0598,17.6885,NZ/SA,sam
-72.4940,-29.2185,14.9753,NZ/SA,sam
-72.5245,-29.3773,12.2621,NZ/SA,sam
-72.5550,-29.5360,9.5488,NZ/SA,sam
-72.5662,-29.6995,8.0181,NZ/SA,sam
-72.5775,-29.8630,6.4873,NZ/SA,sam
-72.5888,-30.0265,4.9566,NZ/SA,sam
-72.6000,-30.1900,3.4259,NZ/SA,sam
-72.6022,-30.2869,3.1414,NZ/SA,sam
-72.6045,-30.3837,2.8569,NZ/SA,sam
-72.6068,-30.4806,2.5725,NZ/SA,sam
-72.6090,-30.5775,2.2880,NZ/SA,sam
-72.6112,-30.6744,2.0035,NZ/SA,sam
-72.6135,-30.7713,1.7190,NZ/SA,sam
-72.6157,-30.8681,1.4345,NZ/SA,sam
-72.6180,-30.9650,1.1500,NZ/SA,sam
-72.6330,-31.1065,2.1611,NZ/SA,sam
-72.6480,-31.2480,3.1722,NZ/SA,sam
-72.6630,-31.3895,4.1834,NZ/SA,sam
-72.6780,-31.5310,5.1945,NZ/SA,sam
-72.6885,-31.6295,5.1942,NZ/SA,sam
-72.6990,-31.7280,5.1939,NZ/SA,sam
-72.7095,-31.8265,5.1936,NZ/SA,sam
-72.7200,-31.9250,5.1933,NZ/SA,sam
-72.7305,-32.0235,5.1930,NZ/SA,sam
-72.7410,-32.1220,5.1927,NZ/SA,sam
-72.7515,-32.2205,5.1924,NZ/SA,sam
-72.7620,-32.3190,5.1920,NZ/SA,sam
-72.7938,-32.4248,7.4538,NZ/SA,sam
-72.8255,-32.5305,9.7155,NZ/SA,sam
-72.8572,-32.6363,11.9773,NZ/SA,sam
-72.8890,-32.7420,14.2390,NZ/SA,sam
-72.8820,-32.8962,10.1327,NZ/SA,sam
-72.8750,-33.0505,6.0265,NZ/SA,sam
-72.8680,-33.2048,1.9203,NZ/SA,sam
-72.8610,-33.3590,357.8140,NZ/SA,sam
-72.8803,-33.4785,0.2765,NZ/SA,sam
-72.8995,-33.5980,2.7389,NZ/SA,sam
-72.9188,-33.7175,5.2013,NZ/SA,sam
-72.9380,-33.8370,7.6638,NZ/SA,sam
-73.0150,-33.9502,13.1170,NZ/SA,sam
-73.0920,-34.0635,18.5702,NZ/SA,sam
-73.1690,-34.1767,24.0235,NZ/SA,sam
-73.2460,-34.2900,29.4767,NZ/SA,sam
-73.3533,-34.4395,29.7794,NZ/SA,sam
-73.4605,-34.5890,30.0822,NZ/SA,sam
-73.5677,-34.7385,30.3850,NZ/SA,sam
-73.6750,-34.8880,30.6877,NZ/SA,sam
-73.7305,-35.0605,26.7129,NZ/SA,sam
-73.7860,-35.2330,22.7382,NZ/SA,sam
-73.8415,-35.4055,18.7634,NZ/SA,sam
-73.8970,-35.5780,14.7886,NZ/SA,sam
-73.9882,-35.7248,17.8037,NZ/SA,sam
-74.0795,-35.8715,20.8188,NZ/SA,sam
-74.1707,-36.0182,23.8340,NZ/SA,sam
-74.2620,-36.1650,26.8491,NZ/SA,sam
-74.3070,-36.3050,23.7745,NZ/SA,sam
-74.3520,-36.4450,20.7000,NZ/SA,sam
-74.3970,-36.5850,17.6254,NZ/SA,sam
-74.4420,-36.7250,14.5508,NZ/SA,sam
-74.4613,-36.8298,13.7795,NZ/SA,sam
-74.4805,-36.9345,13.0082,NZ/SA,sam
-74.4998,-37.0392,12.2369,NZ/SA,sam
-74.5190,-37.1440,11.4656,NZ/SA,sam
-74.5383,-37.2488,10.6943,NZ/SA,sam
-74.5575,-37.3535,9.9230,NZ/SA,sam
-74.5768,-37.4582,9.1517,NZ/SA,sam
-74.5960,-37.5630,8.3804,NZ/SA,sam
-74.6107,-37.7067,7.4478,NZ/SA,sam
-74.6255,-37.8505,6.5152,NZ/SA,sam
-74.6403,-37.9942,5.5826,NZ/SA,sam
-74.6550,-38.1380,4.6500,NZ/SA,sam
-74.7003,-38.2390,8.3419,NZ/SA,sam
-74.7455,-38.3400,12.0339,NZ/SA,sam
-74.7908,-38.4410,15.7258,NZ/SA,sam
-74.8360,-38.5420,19.4177,NZ/SA,sam
-74.8740,-38.6735,17.7480,NZ/SA,sam
-74.9120,-38.8050,16.0782,NZ/SA,sam
-74.9500,-38.9365,14.4084,NZ/SA,sam
-74.9880,-39.0680,12.7386,NZ/SA,sam
-75.0282,-39.1920,13.0911,NZ/SA,sam
-75.0685,-39.3160,13.4436,NZ/SA,sam
-75.1088,-39.4400,13.7961,NZ/SA,sam
-75.1490,-39.5640,14.1485,NZ/SA,sam
-75.1385,-39.6885,5.2140,NZ/SA,sam
-75.1280,-39.8130,356.2794,NZ/SA,sam
-75.1448,-39.9495,358.5558,NZ/SA,sam
-75.1615,-40.0860,0.8323,NZ/SA,sam
-75.1782,-40.2225,3.1087,NZ/SA,sam
-75.1950,-40.3590,5.3851,NZ/SA,sam
-75.1935,-40.4850,3.9090,NZ/SA,sam
-75.1920,-40.6110,2.4328,NZ/SA,sam
-75.1905,-40.7370,0.9566,NZ/SA,sam
-75.1890,-40.8630,359.4805,NZ/SA,sam
-75.2397,-40.9890,3.8471,NZ/SA,sam
-75.2905,-41.1150,8.2137,NZ/SA,sam
-75.3413,-41.2410,12.5802,NZ/SA,sam
-75.3920,-41.3670,16.9468,NZ/SA,sam
-75.3932,-41.4817,12.8274,NZ/SA,sam
-75.3945,-41.5965,8.7079,NZ/SA,sam
-75.3957,-41.7112,4.5884,NZ/SA,sam
-75.3970,-41.8260,0.4689,NZ/SA,sam
-75.3983,-41.9408,0.4679,NZ/SA,sam
-75.3995,-42.0555,0.4669,NZ/SA,sam
-75.4008,-42.1702,0.4659,NZ/SA,sam
-75.4020,-42.2850,0.4648,NZ/SA,sam
-75.4410,-42.4567,2.7331,NZ/SA,sam
-75.4800,-42.6285,5.0013,NZ/SA,sam
-75.5190,-42.8003,7.2695,NZ/SA,sam
-75.5580,-42.9720,9.5377,NZ/SA,sam
-75.5765,-43.1410,8.2983,NZ/SA,sam
-75.5950,-43.3100,7.0589,NZ/SA,sam
-75.6135,-43.4790,5.8194,NZ/SA,sam
-75.6320,-43.6480,4.5800,NZ/SA,sam
-75.6695,-43.7488,7.2042,NZ/SA,sam
-75.7070,-43.8495,9.8284,NZ/SA,sam
-75.7445,-43.9502,12.4525,NZ/SA,sam
-75.7820,-44.0510,15.0767,NZ/SA,sam
-75.7869,-44.1508,13.4436,NZ/SA,sam
-75.7918,-44.2505,11.8105,NZ/SA,sam
-75.7966,-44.3503,10.1774,NZ/SA,sam
-75.8015,-44.4500,8.5443,NZ/SA,sam
-75.8064,-44.5498,6.9112,NZ/SA,sam
-75.8113,-44.6495,5.2781,NZ/SA,sam
-75.8161,-44.7493,3.6450,NZ/SA,sam
-75.8210,-44.8490,2.0119,NZ/SA,sam
-75.8441,-44.9502,2.0119,NZ/SA,sam
-75.8672,-45.0515,2.0119,NZ/SA,sam
-75.8903,-45.1527,2.0119,NZ/SA,sam
-75.9135,-45.2540,2.0119,NZ/SA,sam
-75.9366,-45.3552,2.0119,NZ/SA,sam
-75.9597,-45.4565,2.0119,NZ/SA,sam
-75.9828,-45.5577,2.0119,NZ/SA,sam
-76.0060,-45.6590,2.0119,NZ/SA,sam
-130.8500,51.6120,318.8218,JF/NA,cas
-130.6990,51.5050,318.8218,JF/NA,cas
-130.5480,51.3980,318.8218,JF/NA,cas
-130.3800,51.3380,319.3483,JF/NA,cas
-130.2120,51.2780,319.8749,JF/NA,cas
-130.0970,51.1895,320.4015,JF/NA,cas
-129.9820,51.1010,320.9280,JF/NA,cas
-129.8600,50.9685,325.4586,JF/NA,cas
-129.7380,50.8360,329.9892,JF/NA,cas
-129.5990,50.7415,323.5744,JF/NA,cas
-129.4600,50.6470,317.1596,JF/NA,cas
-129.2350,50.5630,308.8879,JF/NA,cas
-129.0100,50.4790,300.6162,JF/NA,cas
-128.8645,50.3945,306.5307,JF/NA,cas
-128.7190,50.3100,312.4451,JF/NA,cas
-128.5665,50.1980,315.7437,JF/NA,cas
-128.4140,50.0860,319.0422,JF/NA,cas
-128.3485,49.9855,314.9077,JF/NA,cas
-128.2830,49.8850,310.7732,JF/NA,cas
-128.1560,49.8330,324.3397,JF/NA,cas
-128.0290,49.7810,337.9061,JF/NA,cas
-127.9405,49.6360,338.2020,JF/NA,cas
-127.8520,49.4910,338.4980,JF/NA,cas
-127.8435,49.3882,336.9238,JF/NA,cas
-127.8350,49.2855,335.3496,JF/NA,cas
-127.8265,49.1827,333.7754,JF/NA,cas
-127.8180,49.0800,332.2011,JF/NA,cas
-127.7130,48.9785,329.0526,JF/NA,cas
-127.6080,48.8770,325.9042,JF/NA,cas
-127.4930,48.8135,317.9853,JF/NA,cas
-127.3780,48.7500,310.0663,JF/NA,cas
-127.1980,48.6575,309.0415,JF/NA,cas
-127.0180,48.5650,308.0167,JF/NA,cas
-126.8755,48.4280,316.7550,JF/NA,cas
-126.7330,48.2910,325.4933,JF/NA,cas
-126.6095,48.1435,328.1966,JF/NA,cas
-126.4860,47.9960,330.9000,JF/NA,cas
-126.4280,47.8720,336.7618,JF/NA,cas
-126.3700,47.7480,342.6236,JF/NA,cas
-126.2988,47.6485,340.5451,JF/NA,cas
-126.2275,47.5490,338.4665,JF/NA,cas
-126.1562,47.4495,336.3879,JF/NA,cas
-126.0850,47.3500,334.3093,JF/NA,cas
-126.0632,47.2550,338.5279,JF/NA,cas
-126.0415,47.1600,342.7464,JF/NA,cas
-126.0198,47.0650,346.9650,JF/NA,cas
-125.9980,46.9700,351.1836,JF/NA,cas
-125.9370,46.8065,348.4513,JF/NA,cas
-125.8760,46.6430,345.7190,JF/NA,cas
-125.8245,46.4690,347.1173,JF/NA,cas
-125.7730,46.2950,348.5157,JF/NA,cas
-125.7140,46.1205,347.6840,JF/NA,cas
-125.6550,45.9460,346.8524,JF/NA,cas
-125.6205,45.8280,347.2668,JF/NA,cas
-125.5860,45.7100,347.6813,JF/NA,cas
-125.5515,45.5920,348.0958,JF/NA,cas
-125.5170,45.4740,348.5103,JF/NA,cas
-125.4965,45.3815,349.1744,JF/NA,cas
-125.4760,45.2890,349.8386,JF/NA,cas
-125.4555,45.1965,350.5027,JF/NA,cas
-125.4350,45.1040,351.1669,JF/NA,cas
-125.4360,44.9925,355.7647,JF/NA,cas
-125.4370,44.8810,0.3625,JF/NA,cas
-125.4340,44.7250,359.2198,JF/NA,cas
-125.3760,44.6670,359.0443,JF/NA,cas
-125.3720,44.5230,358.8689,JF/NA,cas
-125.3720,44.4230,0.4553,JF/NA,cas
-125.3720,44.3230,2.0417,JF/NA,cas
-125.3670,44.1945,0.2234,JF/NA,cas
-125.3620,44.0660,358.4051,JF/NA,cas
-125.4290,44.0020,4.7510,JF/NA,cas
-125.4500,43.9250,11.0969,JF/NA,cas
-125.4650,43.8310,8.8273,JF/NA,cas
-125.4800,43.7370,6.5577,JF/NA,cas
-125.4770,43.5815,2.8793,JF/NA,cas
-125.4740,43.4260,359.2008,JF/NA,cas
-125.3940,43.2670,339.9298,JF/NA,cas
-125.3430,43.1430,343.3302,JF/NA,cas
-125.2890,43.0510,336.8191,JF/NA,cas
-125.2890,42.9565,349.5167,JF/NA,cas
-125.2890,42.8620,2.2142,JF/NA,cas
-125.2785,42.7115,359.6431,JF/NA,cas
-125.2680,42.5610,357.0720,JF/NA,cas
-125.1980,42.4920,0.2812,JF/NA,cas
-125.2090,42.3590,3.4904,JF/NA,cas
