lon,lat,depth,mag,unc,date
-121.35,48.26,1.0,1.5,10.0,12/18/2001
-122.39,48.11,22.8,2.1,10.0,12/20/2001
-122.3,48.34,11.2,2.0,10.0,12/25/2001
-122.29,48.34,11.8,1.1,10.0,12/25/2001
-125.02,48.2,1.0,0.9,10.0,12/26/2001
-121.92,48.08,1.0,1.5,10.0,12/28/2001
-123.05,48.58,19.6,0.4,10.0,12/28/2001
-123.06,48.93,19.7,1.8,10.0,12/30/2001
-123.18,48.79,10.6,0.9,10.0,01/01/2002
-123.34,48.8,15.8,0.7,10.0,01/02/2002
-123.14,48.13,16.0,3.0,10.0,01/09/2002
-123.05,48.92,20.0,0.9,10.0,01/12/2002
-122.38,48.77,14.3,1.4,10.0,1/14/2002
-122.34,48.78,21.5,0.9,10.0,1/15/2002
-122.99,48.61,16.3,0.8,10.0,1/15/2002
-125.62,49.07,19.8,1.1,10.0,1/16/2002
-123.06,48.93,20.2,1.2,10.0,1/17/2002
-122.49,48.48,10.7,1.3,10.0,1/17/2002
-121.9,48.08,1.0,1.3,10.0,1/18/2002
-123.05,48.93,20.2,2.5,10.0,1/19/2002
-123.05,48.92,22.0,0.7,10.0,1/19/2002
-122.42,48.43,1.0,1.3,10.0,1/22/2002
-122.85,48.63,19.4,0.7,10.0,1/23/2002
-126.48,49.16,10.0,0.9,10.0,1/25/2002
-123.68,48.68,23.5,1.1,10.0,1/26/2002
-123.64,49.25,11.2,0.8,10.0,1/26/2002
-127.57,49.54,10.0,2.5,10.0,1/27/2002
-123.02,48.62,15.7,0.6,10.0,1/27/2002
-122.55,48.99,0.6,0.7,10.0,1/29/2002
-122.38,48.05,20.6,1.0,10.0,1/29/2002
-125.89,49.23,15.9,0.9,10.0,02/09/2002
-127.54,49.45,10.0,2.2,10.0,02/12/2002
-122.32,48.39,13.0,2.8,10.0,02/12/2002
-123.41,48.78,14.5,0.8,10.0,2/13/2002
-123.06,48.92,12.9,1.8,10.0,2/18/2002
-122.32,48.92,13.5,0.9,10.0,2/20/2002
-123.06,48.93,19.0,2.3,10.0,2/23/2002
-122.32,48.55,16.8,1.3,10.0,2/25/2002
-123.13,48.19,1.0,0.7,10.0,2/27/2002
-122.34,48.34,5.1,1.1,10.0,03/02/2002
-123.62,49.25,12.1,0.8,10.0,03/03/2002
-123.6,48.63,23.6,0.5,10.0,03/04/2002
-122.88,48.66,17.9,0.5,10.0,03/05/2002
-121.9,48.08,1.0,1.3,10.0,03/08/2002
-122.46,49.25,5.1,1.4,10.0,03/09/2002
-123.15,48.3,18.0,1.7,10.0,03/09/2002
-122.49,48.64,21.5,0.9,10.0,03/10/2002
-123.06,48.93,20.7,1.3,10.0,03/11/2002
-121.5,48.07,1.7,1.5,10.0,03/11/2002
-122.7,48.87,22.0,0.6,10.0,3/18/2002
-124.86,48.58,11.8,1.0,10.0,3/21/2002
-123.62,49.24,6.1,0.5,10.0,3/22/2002
-122.87,48.95,24.3,0.8,10.0,3/22/2002
-123.28,48.48,24.0,0.6,10.0,3/23/2002
-126.78,49.29,15.2,0.9,10.0,3/26/2002
-125.4,48.91,17.1,0.4,10.0,3/26/2002
-122.37,49.28,0.8,1.7,10.0,3/28/2002
-123.09,49.0,25.6,1.4,10.0,04/01/2002
-127.44,49.38,10.0,1.4,10.0,04/03/2002
-122.92,48.98,25.5,0.4,10.0,04/03/2002
-123.73,49.03,22.2,0.5,10.0,04/03/2002
-122.37,49.3,1.0,1.4,10.0,04/06/2002
-122.33,48.63,21.8,0.8,10.0,04/08/2002
-123.11,48.61,9.7,1.3,10.0,04/09/2002
-123.45,48.89,20.7,0.9,10.0,04/10/2002
-121.91,48.07,1.0,1.3,10.0,04/10/2002
-122.67,48.68,19.7,0.8,10.0,04/10/2002
-121.83,48.35,13.0,1.1,10.0,4/16/2002
-121.83,48.48,1.0,1.7,10.0,4/16/2002
-125.57,49.19,27.2,0.5,10.0,4/17/2002
-126.88,50.3,4.3,0.9,10.0,4/19/2002
-121.55,48.01,1.0,1.1,10.0,4/20/2002
-122.12,48.95,13.2,0.8,10.0,4/24/2002
-127.07,49.5,6.1,0.7,10.0,4/29/2002
-122.29,48.8,25.4,1.6,10.0,4/29/2002
-122.32,48.8,19.7,1.6,10.0,4/29/2002
-122.28,48.81,25.7,0.9,10.0,4/30/2002
-123.05,48.92,10.4,0.4,10.0,05/01/2002
-122.27,48.85,1.0,0.9,10.0,05/02/2002
-123.59,49.71,14.3,1.4,10.0,05/03/2002
-123.33,48.4,13.7,0.6,10.0,05/03/2002
-122.23,48.28,1.0,1.6,10.0,05/05/2002
-121.96,48.61,2.0,0.9,10.0,05/08/2002
-123.05,48.92,22.0,0.4,10.0,05/12/2002
-122.66,49.15,18.3,0.9,10.0,5/13/2002
-123.05,48.93,24.0,0.3,10.0,5/16/2002
-123.36,48.79,18.4,0.3,10.0,5/18/2002
-123.05,48.92,22.7,0.6,10.0,5/18/2002
-123.72,49.33,2.4,0.8,10.0,5/18/2002
-127.08,49.68,20.1,3.5,10.0,5/19/2002
-127.04,49.63,14.9,0.4,10.0,5/19/2002
-122.23,48.27,1.0,2.2,10.0,5/19/2002
-127.09,49.67,20.3,0.7,10.0,5/19/2002
-122.56,49.0,1.2,1.2,10.0,5/23/2002
-123.16,48.42,19.1,0.3,10.0,5/23/2002
-123.45,48.87,20.0,0.2,10.0,5/26/2002
-122.19,48.35,18.5,0.9,10.0,5/28/2002
-122.5,48.87,15.7,0.9,10.0,5/28/2002
-122.34,49.31,1.0,1.0,10.0,5/28/2002
-122.25,48.86,1.0,1.6,10.0,5/30/2002
-127.44,50.01,5.0,0.6,10.0,5/30/2002
-122.8,48.91,22.8,0.8,10.0,5/30/2002
-126.92,49.64,10.0,0.9,10.0,5/30/2002
-122.78,48.53,31.6,0.9,10.0,5/31/2002
-121.94,48.09,1.0,1.1,10.0,5/31/2002
-122.67,48.28,31.1,1.3,10.0,06/03/2002
-121.92,48.08,1.0,1.2,10.0,06/04/2002
-122.48,48.64,18.0,0.8,10.0,06/05/2002
-122.29,48.42,1.0,0.8,10.0,06/06/2002
-122.12,48.82,15.3,1.0,10.0,06/07/2002
-126.79,49.67,24.7,1.1,10.0,06/07/2002
-127.31,49.6,11.4,1.1,10.0,06/08/2002
-121.82,48.4,2.2,1.0,10.0,06/09/2002
-123.1,48.6,13.9,0.7,10.0,06/09/2002
-122.13,48.31,0.4,1.1,10.0,06/09/2002
-123.05,48.92,21.6,0.7,10.0,06/10/2002
-124.99,48.62,5.0,0.7,10.0,06/11/2002
-122.4,48.54,30.7,1.0,10.0,6/13/2002
-122.23,48.28,10.2,1.3,10.0,6/19/2002
-122.8,48.35,30.8,0.9,10.0,6/20/2002
-123.68,49.05,17.5,0.7,10.0,6/24/2002
-123.68,49.05,17.2,0.7,10.0,6/24/2002
-122.24,48.27,0.8,1.2,10.0,6/27/2002
-122.13,48.87,17.9,0.9,10.0,07/01/2002
-123.61,48.51,25.8,0.9,10.0,07/01/2002
-122.94,48.63,14.3,0.7,10.0,07/01/2002
-123.23,48.88,18.0,0.8,10.0,07/01/2002
-122.7,48.07,31.1,1.5,10.0,07/01/2002
-123.34,48.04,34.1,0.8,10.0,07/03/2002
-123.06,48.92,21.4,3.1,10.0,07/03/2002
-123.15,48.73,20.8,1.9,10.0,07/03/2002
-123.66,48.49,25.0,0.4,10.0,07/03/2002
-123.05,48.92,22.5,0.5,10.0,07/04/2002
-123.34,48.3,39.1,1.1,10.0,07/04/2002
-122.23,48.19,18.6,0.6,10.0,07/04/2002
-123.09,48.58,13.4,0.6,10.0,07/06/2002
-122.12,48.84,18.9,1.9,10.0,07/06/2002
-122.12,48.85,21.6,1.0,10.0,07/06/2002
-123.64,49.71,14.7,0.9,10.0,07/06/2002
-121.9,48.3,1.0,1.2,10.0,07/07/2002
-121.91,48.3,1.0,1.2,10.0,07/08/2002
-122.85,48.61,1.0,0.9,10.0,07/12/2002
-123.62,49.25,12.3,0.6,10.0,7/14/2002
-123.05,48.92,22.5,0.5,10.0,7/14/2002
-121.9,48.3,1.0,1.0,10.0,7/14/2002
-122.57,48.21,28.6,0.6,10.0,7/16/2002
-125.21,48.65,0.3,0.6,10.0,7/16/2002
-123.28,48.46,22.9,0.6,10.0,7/17/2002
-122.78,48.54,31.0,0.7,10.0,7/21/2002
-123.63,49.24,16.3,0.6,10.0,7/21/2002
-121.89,48.3,1.0,1.8,10.0,7/22/2002
-121.91,48.3,0.6,1.5,10.0,7/22/2002
-121.59,48.56,2.2,1.3,10.0,7/24/2002
-121.9,48.3,0.7,1.1,10.0,7/26/2002
-121.9,48.31,1.0,0.9,10.0,7/26/2002
-122.63,48.06,28.4,1.5,10.0,7/26/2002
-122.51,48.17,19.4,0.7,10.0,7/26/2002
-123.64,49.25,11.2,0.3,10.0,7/27/2002
-122.01,48.04,1.0,0.9,10.0,7/28/2002
-126.36,50.13,23.2,0.2,10.0,7/28/2002
-122.76,48.2,33.3,0.8,10.0,7/31/2002
-125.6,49.08,17.6,0.7,10.0,08/01/2002
-122.23,48.62,39.1,1.0,10.0,08/03/2002
-122.78,48.21,24.7,0.9,10.0,08/03/2002
-122.44,48.32,27.7,1.0,10.0,08/04/2002
-125.6,49.08,17.8,0.5,10.0,08/05/2002
-123.84,48.75,21.1,0.4,10.0,08/07/2002
-123.26,48.67,19.4,0.4,10.0,08/08/2002
-123.26,48.66,19.4,0.3,10.0,08/09/2002
-122.87,48.85,23.5,0.5,10.0,08/09/2002
-123.28,48.46,24.0,0.6,10.0,08/11/2002
-123.54,48.48,15.6,0.7,10.0,08/11/2002
-123.61,48.32,0.3,0.8,10.0,08/12/2002
-122.41,48.61,1.0,1.6,10.0,08/12/2002
-123.6,48.32,1.0,0.5,10.0,08/12/2002
-124.88,48.99,16.2,0.8,10.0,8/13/2002
-123.28,48.46,22.8,0.6,10.0,8/14/2002
-122.87,48.85,23.1,0.8,10.0,8/15/2002
-127.11,49.6,3.7,0.6,10.0,8/17/2002
-123.1,49.01,20.5,0.6,10.0,8/17/2002
-121.35,48.35,1.0,0.9,10.0,8/18/2002
-127.17,49.56,4.3,0.7,10.0,8/20/2002
-123.16,48.26,25.7,0.7,10.0,8/20/2002
-122.7,48.88,25.6,0.6,10.0,8/22/2002
-123.15,48.43,30.0,0.8,10.0,8/23/2002
-121.91,48.08,1.0,1.4,10.0,8/23/2002
-124.97,48.15,1.0,0.9,10.0,8/26/2002
-122.08,48.53,1.7,0.8,10.0,8/29/2002
-123.29,48.35,21.1,0.9,10.0,8/30/2002
-122.28,48.24,1.0,1.0,10.0,09/01/2002
-122.59,49.2,3.8,0.4,10.0,09/01/2002
-122.33,48.62,16.6,1.7,10.0,09/03/2002
-125.61,49.08,18.5,0.8,10.0,09/04/2002
-123.32,48.18,37.2,1.1,10.0,09/04/2002
-124.18,49.43,0.5,0.8,10.0,09/06/2002
-123.73,48.51,23.1,0.3,10.0,09/06/2002
-126.97,49.55,6.0,0.9,10.0,09/08/2002
-121.99,48.61,1.0,2.3,10.0,9/13/2002
-121.98,48.61,2.7,1.6,10.0,9/13/2002
-121.98,48.61,1.0,2.3,10.0,9/13/2002
-127.34,49.38,7.0,1.2,10.0,9/13/2002
-123.04,48.6,15.6,0.3,10.0,9/16/2002
-123.03,48.62,17.0,0.5,10.0,9/16/2002
-122.08,48.53,1.4,1.5,10.0,9/16/2002
-127.19,49.31,10.0,0.8,10.0,9/17/2002
-121.88,48.26,10.9,0.7,10.0,9/17/2002
-123.71,48.51,21.5,1.3,10.0,9/18/2002
-123.15,48.62,18.3,0.6,10.0,9/19/2002
-123.42,48.96,12.1,1.1,10.0,9/19/2002
-123.41,48.96,9.6,1.1,10.0,9/20/2002
-123.41,48.96,9.2,1.3,10.0,9/20/2002
-123.15,48.49,26.2,4.3,10.0,9/21/2002
-123.15,48.48,26.0,0.8,10.0,9/21/2002
-123.16,48.48,23.8,0.8,10.0,9/21/2002
-123.15,48.48,25.6,0.7,10.0,9/21/2002
-123.14,48.47,25.5,0.9,10.0,9/21/2002
-122.08,48.54,1.0,2.2,10.0,9/21/2002
-123.13,48.48,17.5,1.9,10.0,9/21/2002
-123.14,48.47,18.5,1.1,10.0,9/21/2002
-123.15,48.47,19.6,0.8,10.0,9/21/2002
-123.15,48.49,25.9,1.8,10.0,9/21/2002
-123.14,48.49,25.8,1.5,10.0,9/21/2002
-123.15,48.48,25.4,0.9,10.0,9/21/2002
-123.15,48.49,24.1,1.4,10.0,9/22/2002
-123.16,48.48,26.0,0.9,10.0,9/22/2002
-123.05,48.92,22.0,0.8,10.0,9/23/2002
-123.16,48.48,25.9,0.8,10.0,9/23/2002
-123.15,48.48,26.6,0.8,10.0,9/24/2002
-123.47,48.89,6.6,0.5,10.0,9/24/2002
-123.15,48.48,26.7,0.7,10.0,9/24/2002
-121.97,48.61,14.0,1.3,10.0,9/25/2002
-121.98,48.62,1.0,2.3,10.0,9/25/2002
-121.99,48.61,0.8,2.5,10.0,9/25/2002
-121.99,48.61,0.8,1.0,10.0,9/25/2002
-122.0,48.6,3.2,1.3,10.0,9/25/2002
-121.98,48.6,11.2,1.2,10.0,9/25/2002
-121.99,48.6,4.2,1.4,10.0,9/25/2002
-121.97,48.61,1.0,2.0,10.0,9/25/2002
-124.81,48.26,1.0,1.1,10.0,9/25/2002
-122.4,48.55,19.6,0.9,10.0,9/26/2002
-123.16,48.49,24.8,2.8,10.0,9/26/2002
-122.09,48.54,0.9,0.9,10.0,9/26/2002
-121.89,48.09,1.0,1.3,10.0,9/26/2002
-122.08,48.53,1.0,0.9,10.0,9/27/2002
-122.72,48.88,18.1,2.0,10.0,9/27/2002
-122.69,48.87,26.8,0.8,10.0,9/27/2002
-122.7,48.88,25.6,0.6,10.0,9/27/2002
-122.69,48.88,24.3,0.8,10.0,9/27/2002
-122.69,48.87,22.8,0.7,10.0,9/28/2002
-123.72,48.65,23.8,0.7,10.0,9/28/2002
-122.74,48.89,18.2,0.9,10.0,9/28/2002
-123.15,48.49,25.1,1.4,10.0,9/30/2002
-123.15,48.48,26.1,1.4,10.0,9/30/2002
-122.7,48.88,20.7,1.1,10.0,10/01/2002
-122.18,49.2,1.9,2.5,10.0,10/02/2002
-122.18,49.2,1.2,1.5,10.0,10/02/2002
-122.21,49.18,4.4,0.6,10.0,10/02/2002
-122.19,49.2,1.0,0.6,10.0,10/02/2002
-122.21,49.18,3.3,0.5,10.0,10/02/2002
-122.2,49.19,1.5,0.6,10.0,10/02/2002
-122.16,49.21,1.0,1.3,10.0,10/02/2002
-122.52,48.54,16.3,1.9,10.0,10/03/2002
-122.53,48.55,2.2,1.1,10.0,10/05/2002
-122.69,48.87,25.0,0.6,10.0,10/05/2002
-122.91,48.46,2.0,1.1,10.0,10/05/2002
-123.37,48.32,5.6,0.4,10.0,10/08/2002
-123.24,48.27,16.3,0.6,10.0,10/08/2002
-123.6,48.45,21.8,0.5,10.0,10/09/2002
-121.93,48.09,1.0,1.0,10.0,10/11/2002
-121.53,48.05,1.0,0.8,10.0,10/12/2002
-123.62,49.25,13.4,0.6,10.0,10/12/2002
-123.15,48.48,27.3,0.3,10.0,10/12/2002
-122.6,48.38,28.8,0.5,10.0,10/14/2002
-123.41,48.97,8.0,0.3,10.0,10/16/2002
-127.16,49.65,5.0,0.7,10.0,10/20/2002
-122.87,48.33,22.9,0.8,10.0,10/22/2002
-123.09,48.63,21.0,0.3,10.0,10/26/2002
-122.66,48.43,22.7,1.9,10.0,10/28/2002
-123.38,48.84,16.6,0.1,10.0,10/28/2002
-122.74,48.41,24.0,1.5,10.0,10/30/2002
-126.91,49.45,7.0,1.1,10.0,10/30/2002
-122.74,48.42,24.6,1.8,10.0,10/31/2002
-122.92,48.48,1.0,2.1,10.0,10/31/2002
-126.94,49.48,10.0,1.0,10.0,11/02/2002
-122.59,48.15,29.3,2.7,10.0,11/04/2002
-122.51,48.62,20.3,0.8,10.0,11/04/2002
-122.61,48.14,30.0,0.8,10.0,11/04/2002
-127.55,49.61,1.0,1.1,10.0,11/04/2002
-121.82,48.71,2.7,1.0,10.0,11/05/2002
-123.41,48.97,8.8,1.1,10.0,11/06/2002
-123.41,48.97,9.6,0.8,10.0,11/06/2002
-123.46,48.48,21.9,0.6,10.0,11/08/2002
-121.87,48.08,1.0,1.2,10.0,11/11/2002
-124.52,48.12,1.0,2.0,10.0,11/12/2002
-122.68,48.26,32.5,0.8,10.0,11/13/2002
-122.01,48.98,9.8,1.0,10.0,11/16/2002
-123.06,48.92,18.7,1.1,10.0,11/21/2002
-121.91,48.09,1.0,1.2,10.0,11/21/2002
-123.09,48.69,24.1,0.7,10.0,11/22/2002
-122.13,48.83,15.6,1.3,10.0,11/22/2002
-123.46,48.27,18.1,0.8,10.0,11/22/2002
-123.65,48.49,22.6,0.9,10.0,11/23/2002
-122.25,49.27,1.0,0.6,10.0,11/23/2002
-122.33,49.2,5.0,1.2,10.0,11/23/2002
-124.1,49.43,9.8,0.4,10.0,11/24/2002
-122.38,49.28,2.0,1.8,10.0,11/25/2002
-122.9,48.34,23.8,0.5,10.0,11/26/2002
-122.86,48.6,1.0,0.9,10.0,11/26/2002
-127.04,49.71,19.7,0.9,10.0,11/27/2002
-124.98,48.13,1.0,0.9,10.0,11/28/2002
-122.17,48.83,3.3,1.0,10.0,11/28/2002
-123.52,48.37,16.2,1.5,10.0,11/29/2002
-123.06,48.92,21.5,3.4,10.0,11/29/2002
-123.06,48.93,19.9,1.8,10.0,11/29/2002
-123.05,48.92,22.8,0.8,10.0,11/29/2002
-123.06,48.92,22.0,0.6,10.0,11/29/2002
-123.06,48.93,8.9,0.7,10.0,11/29/2002
-122.71,48.88,16.5,1.3,10.0,12/01/2002
-123.06,48.92,20.2,1.7,10.0,12/01/2002
-123.05,48.92,23.0,1.5,10.0,12/01/2002
-123.06,48.93,17.9,1.5,10.0,12/04/2002
-123.05,48.92,19.3,1.3,10.0,12/04/2002
-121.93,48.09,1.0,1.1,10.0,12/06/2002
-123.64,48.47,20.7,0.3,10.0,12/07/2002
-123.35,48.11,1.0,1.8,10.0,12/07/2002
-125.03,48.13,1.0,0.9,10.0,12/08/2002
-122.85,48.1,18.0,0.9,10.0,12/08/2002
-123.05,48.92,22.2,0.5,10.0,12/09/2002
-123.09,49.07,15.5,2.1,10.0,12/11/2002
-123.08,49.06,4.5,1.1,10.0,12/11/2002
-123.08,49.07,16.7,0.6,10.0,12/12/2002
-123.41,48.83,16.1,0.3,10.0,12/12/2002
-126.58,50.14,17.3,1.0,10.0,12/18/2002
-121.71,48.31,1.0,1.1,10.0,12/21/2002
-123.06,48.92,19.6,0.8,10.0,12/21/2002
-124.96,48.17,1.0,0.7,10.0,12/22/2002
-123.43,48.47,20.3,0.7,10.0,12/22/2002
-122.23,48.86,13.2,1.7,10.0,12/24/2002
-123.05,48.92,22.7,0.6,10.0,12/25/2002
-123.04,48.92,22.2,0.6,10.0,12/25/2002
-121.36,48.26,1.0,1.1,10.0,12/26/2002
-123.35,48.1,1.0,2.2,10.0,12/27/2002
-122.48,48.67,20.6,1.4,10.0,12/29/2002
-123.56,48.9,10.4,0.5,10.0,12/29/2002
-122.95,48.39,28.1,0.9,10.0,12/31/2002
-122.99,48.32,18.8,1.0,10.0,01/06/2003
-123.16,48.49,24.3,1.0,10.0,01/08/2003
-121.89,48.09,1.0,1.1,10.0,01/10/2003
-121.8,48.24,15.3,1.1,10.0,01/11/2003
-123.03,48.62,19.7,0.8,10.0,01/11/2003
-123.03,48.62,16.8,1.1,10.0,01/11/2003
-122.51,48.96,18.1,0.9,10.0,1/13/2003
-123.04,48.62,15.6,0.7,10.0,1/13/2003
-123.03,48.62,15.9,0.7,10.0,1/13/2003
-123.02,48.62,16.1,0.7,10.0,1/13/2003
-123.04,48.61,13.7,0.9,10.0,1/13/2003
-123.15,48.49,25.8,2.4,10.0,1/14/2003
-123.14,48.48,26.3,1.0,10.0,1/14/2003
-123.15,48.47,26.0,0.5,10.0,1/14/2003
-123.15,48.48,25.5,0.7,10.0,1/14/2003
-123.07,48.93,19.5,1.9,10.0,1/14/2003
-123.06,48.92,22.6,1.0,10.0,1/14/2003
-123.03,48.61,20.0,0.4,10.0,1/16/2003
-123.03,48.63,17.2,2.1,10.0,1/17/2003
-123.11,48.61,10.5,2.1,10.0,1/17/2003
-123.05,48.64,21.9,0.8,10.0,1/18/2003
-125.55,48.8,21.9,1.1,10.0,1/20/2003
-122.08,48.53,1.0,1.0,10.0,1/21/2003
-122.8,48.94,20.0,0.9,10.0,1/21/2003
-122.59,48.48,24.0,0.8,10.0,1/21/2003
-121.86,48.24,6.8,1.0,10.0,1/27/2003
-122.26,48.28,0.7,0.8,10.0,1/28/2003
-125.61,49.01,2.4,0.9,10.0,1/28/2003
-122.96,48.67,29.2,0.7,10.0,1/30/2003
-122.15,48.75,2.3,0.8,10.0,1/31/2003
-125.51,49.11,1.0,1.0,10.0,1/31/2003
-122.32,48.4,19.0,1.2,10.0,02/01/2003
-125.6,49.08,17.0,0.9,10.0,02/03/2003
-125.56,49.08,15.9,0.7,10.0,02/04/2003
-125.6,49.08,18.0,0.8,10.0,02/04/2003
-123.7,49.38,3.5,0.3,10.0,02/05/2003
-123.04,48.64,19.8,0.3,10.0,02/07/2003
-123.63,48.52,21.5,1.8,10.0,02/07/2003
-123.04,48.62,17.5,0.7,10.0,02/07/2003
-125.56,49.09,14.6,0.6,10.0,02/08/2003
-122.57,48.47,13.2,1.6,10.0,02/10/2003
-123.37,48.09,1.0,1.7,10.0,2/13/2003
-122.7,48.09,34.9,1.2,10.0,2/14/2003
-122.58,48.47,13.3,1.1,10.0,2/16/2003
-126.52,49.27,4.2,2.0,10.0,2/20/2003
-126.49,49.29,1.0,1.0,10.0,2/20/2003
-123.06,48.6,14.4,0.9,10.0,2/21/2003
-123.07,48.62,14.3,1.0,10.0,2/21/2003
-123.05,48.92,21.3,1.0,10.0,2/22/2003
-122.81,48.3,11.1,1.8,10.0,2/24/2003
-126.64,49.52,22.2,0.7,10.0,2/25/2003
-125.57,49.08,17.0,1.7,10.0,2/25/2003
-122.18,48.96,1.0,1.0,10.0,2/26/2003
-126.89,49.54,1.0,1.4,10.0,2/28/2003
-126.89,49.55,1.0,0.9,10.0,03/01/2003
-122.17,48.36,22.8,0.5,10.0,03/02/2003
-125.63,49.08,18.2,0.6,10.0,03/04/2003
-124.8,48.95,1.9,0.4,10.0,03/04/2003
-122.15,48.82,3.0,1.7,10.0,03/05/2003
-125.61,49.11,5.7,0.9,10.0,03/06/2003
-123.39,48.75,21.4,1.0,10.0,03/10/2003
-121.91,48.08,1.0,1.2,10.0,03/11/2003
-122.59,48.6,28.5,1.0,10.0,3/13/2003
-125.54,49.06,13.5,0.9,10.0,3/13/2003
-122.71,48.09,35.3,1.0,10.0,3/14/2003
-122.39,48.52,19.5,1.4,10.0,3/17/2003
-124.03,48.76,22.8,0.4,10.0,3/17/2003
-122.21,49.1,1.0,1.8,10.0,3/18/2003
-123.64,49.25,3.9,2.3,10.0,3/21/2003
-123.32,48.7,20.6,1.0,10.0,3/24/2003
-123.64,49.25,4.5,2.6,10.0,3/24/2003
-123.64,49.25,2.9,0.7,10.0,3/24/2003
-123.64,49.26,2.0,0.4,10.0,3/24/2003
-123.63,49.25,3.5,2.8,10.0,3/24/2003
-123.64,49.25,2.6,0.5,10.0,3/24/2003
-123.63,49.25,10.0,1.3,10.0,3/24/2003
-123.64,49.26,3.1,0.1,10.0,3/24/2003
-123.63,49.25,4.1,0.4,10.0,3/24/2003
-123.63,49.25,3.4,1.1,10.0,3/24/2003
-123.63,49.25,4.0,0.7,10.0,3/24/2003
-123.63,49.25,3.3,1.0,10.0,3/24/2003
-125.42,49.88,16.5,0.7,10.0,3/25/2003
-123.27,48.71,19.6,0.7,10.0,3/26/2003
-123.12,48.53,14.2,0.3,10.0,3/26/2003
-121.91,48.08,1.0,1.3,10.0,3/26/2003
-123.63,49.25,4.0,2.3,10.0,3/27/2003
-122.58,48.47,13.1,1.3,10.0,3/27/2003
-123.63,49.25,11.8,0.3,10.0,3/27/2003
-122.91,49.12,18.1,0.4,10.0,3/27/2003
-122.57,48.45,27.6,0.7,10.0,3/27/2003
-122.61,48.48,21.1,0.6,10.0,3/27/2003
-123.63,49.25,4.0,0.7,10.0,3/27/2003
-123.42,48.97,4.4,0.6,10.0,3/27/2003
-123.63,49.25,3.3,0.6,10.0,3/28/2003
-122.62,48.76,16.3,0.9,10.0,3/28/2003
-125.63,49.09,18.4,1.1,10.0,3/28/2003
-121.95,48.91,1.0,1.0,10.0,3/30/2003
-122.58,48.47,11.9,1.3,10.0,3/30/2003
-123.12,48.52,14.6,0.5,10.0,3/31/2003
-122.58,48.45,30.9,0.9,10.0,04/02/2003
-125.62,49.11,12.8,1.0,10.0,04/02/2003
-123.63,49.24,2.9,1.1,10.0,04/02/2003
-123.63,49.24,3.2,0.7,10.0,04/02/2003
-123.61,49.24,4.2,0.7,10.0,04/02/2003
-122.4,48.39,5.8,1.0,10.0,04/03/2003
-127.01,49.59,5.0,1.6,10.0,04/06/2003
-122.12,48.93,1.0,1.1,10.0,04/09/2003
-123.59,49.71,3.5,1.3,10.0,04/09/2003
-124.18,48.93,24.4,0.4,10.0,4/13/2003
-121.89,48.24,8.8,0.7,10.0,4/15/2003
-125.22,49.07,1.0,0.9,10.0,4/15/2003
-127.28,49.86,1.0,0.5,10.0,4/15/2003
-123.63,49.24,1.9,0.8,10.0,4/15/2003
-123.12,48.94,16.1,1.1,10.0,4/16/2003
-125.59,49.07,19.8,1.4,10.0,4/17/2003
-122.58,48.46,25.1,0.6,10.0,4/17/2003
-123.06,48.92,9.7,0.7,10.0,4/17/2003
-127.66,49.62,5.0,0.7,10.0,4/18/2003
-125.57,49.09,13.8,0.4,10.0,4/18/2003
-121.92,48.08,1.0,1.3,10.0,4/18/2003
-126.12,49.44,20.8,0.6,10.0,4/20/2003
-125.57,49.09,16.3,0.5,10.0,4/21/2003
-124.04,48.76,23.7,0.8,10.0,4/22/2003
-123.63,49.25,9.6,1.3,10.0,4/22/2003
-123.58,48.48,22.6,0.7,10.0,4/24/2003
-125.56,49.08,13.6,0.8,10.0,4/24/2003
-124.18,48.93,24.6,0.6,10.0,4/25/2003
-125.57,49.07,17.3,0.6,10.0,4/27/2003
-125.58,49.08,16.5,0.3,10.0,4/27/2003
-124.03,48.76,25.7,0.6,10.0,4/28/2003
-125.6,49.08,16.9,0.8,10.0,4/29/2003
-125.57,49.08,15.6,0.3,10.0,4/29/2003
-123.18,48.67,16.3,0.6,10.0,4/29/2003
-125.59,49.08,17.3,0.5,10.0,4/30/2003
-125.52,49.12,1.0,0.6,10.0,05/01/2003
-127.19,49.5,1.0,1.0,10.0,05/02/2003
-123.4,48.18,3.4,0.7,10.0,05/04/2003
-122.76,48.24,24.1,0.8,10.0,05/04/2003
-125.59,49.08,17.2,0.7,10.0,05/05/2003
-125.57,49.05,19.6,0.9,10.0,05/05/2003
-125.6,49.08,17.8,0.6,10.0,05/05/2003
-124.17,48.93,25.1,0.6,10.0,05/06/2003
-125.57,49.06,19.0,0.5,10.0,05/07/2003
-125.59,49.06,19.2,0.4,10.0,05/07/2003
-122.67,48.1,29.9,0.8,10.0,05/07/2003
-125.92,49.29,20.5,0.4,10.0,05/09/2003
-123.63,49.25,13.4,0.6,10.0,05/09/2003
-125.59,49.06,19.9,0.8,10.0,5/14/2003
-125.6,49.06,20.5,0.9,10.0,5/14/2003
-125.58,49.08,14.3,0.8,10.0,5/16/2003
-125.56,49.05,18.0,0.6,10.0,5/16/2003
-125.59,49.06,19.0,0.9,10.0,5/16/2003
-122.83,48.27,29.6,0.7,10.0,5/18/2003
-123.1,48.59,4.6,0.3,10.0,5/20/2003
