lon,lat,depth,mag,unc,date
-124.97,48.96,36.4,1.0,10.0,04/11/1996
-125.52,49.01,30.1,1.4,10.0,05/02/1996
-126.01,49.19,34.5,1.8,10.0,06/03/1996
-123.04,48.68,54.7,2.0,10.0,7/18/1996
-125.34,48.75,30.9,1.1,10.0,7/18/1996
-126.08,48.64,37.2,2.0,10.0,7/24/1996
-125.53,48.85,27.7,1.4,10.0,7/30/1996
-124.98,48.85,34.7,1.4,10.0,08/05/1996
-125.44,48.99,32.0,1.1,10.0,08/06/1996
-124.28,48.08,41.6,1.5,10.0,08/08/1996
-125.8,48.99,24.5,1.1,10.0,8/17/1996
-127.23,49.65,31.9,2.7,10.0,8/20/1996
-124.23,48.62,40.6,2.0,10.0,8/23/1996
-125.25,48.98,36.0,1.6,10.0,8/27/1996
-125.55,48.78,28.9,1.1,10.0,8/28/1996
-126.89,49.15,30.3,1.7,10.0,09/02/1996
-127.41,50.17,42.0,0.9,10.0,09/03/1996
-127.4,50.17,43.4,1.5,10.0,09/03/1996
-125.16,48.57,29.1,0.8,10.0,09/09/1996
-122.74,48.06,57.7,3.4,10.0,9/29/1996
-125.9,49.12,29.7,3.2,10.0,9/30/1996
-125.25,49.03,33.8,1.6,10.0,11/04/1996
-125.49,49.13,39.9,1.2,10.0,11/12/1996
-127.76,49.88,25.7,0.9,10.0,11/18/1996
-124.73,48.64,33.5,1.3,10.0,11/22/1996
-125.89,49.42,37.6,2.2,10.0,11/29/1996
-126.5,49.73,47.2,1.7,10.0,12/10/1996
-123.14,48.62,62.8,2.8,10.0,12/17/1996
-126.51,48.56,10.0,3.1,10.0,12/19/1996
-125.38,48.81,27.4,2.1,10.0,12/22/1996
-125.08,48.96,35.8,1.4,10.0,03/02/1997
-126.7,49.63,41.2,1.6,10.0,04/03/1997
-127.28,49.6,18.9,0.9,10.0,04/11/1997
-126.89,49.6,29.4,1.0,10.0,4/17/1997
-125.35,48.89,30.8,2.3,10.0,4/25/1997
-125.32,49.1,36.0,0.9,10.0,4/28/1997
-125.55,49.17,38.3,2.5,10.0,05/05/1997
-126.59,49.65,44.6,2.3,10.0,05/08/1997
-126.27,49.41,42.4,1.7,10.0,5/22/1997
-125.8,48.45,35.7,1.1,10.0,5/29/1997
-124.62,48.2,27.9,1.2,10.0,06/03/1997
-123.47,49.22,62.4,0.4,10.0,06/04/1997
-126.87,49.6,30.0,1.7,10.0,06/08/1997
-126.53,49.39,26.3,1.1,10.0,6/20/1997
-126.81,49.57,29.6,1.2,10.0,6/23/1997
-126.63,49.23,28.6,1.1,10.0,6/23/1997
-127.03,49.42,34.8,1.3,10.0,6/28/1997
-123.22,49.11,63.4,1.0,10.0,6/29/1997
-125.01,49.0,40.5,1.7,10.0,7/19/1997
-125.73,48.99,30.8,0.5,10.0,7/28/1997
-127.55,49.77,21.4,2.4,10.0,08/07/1997
-127.13,49.46,38.8,1.4,10.0,08/07/1997
-127.08,49.44,35.8,1.5,10.0,08/08/1997
-123.51,49.16,58.2,1.0,10.0,8/13/1997
-127.49,49.34,10.0,1.3,10.0,8/22/1997
-126.84,49.63,33.4,0.6,10.0,8/23/1997
-123.4,48.16,40.0,0.9,10.0,8/27/1997
-125.68,48.9,32.7,2.7,10.0,8/28/1997
-123.08,49.25,72.6,0.8,10.0,09/03/1997
-126.97,49.71,33.6,1.3,10.0,09/04/1997
-126.58,49.3,29.5,1.8,10.0,09/09/1997
-127.39,49.74,26.8,1.6,10.0,09/10/1997
-124.57,48.57,36.1,1.8,10.0,9/13/1997
-126.02,49.2,33.0,2.4,10.0,9/23/1997
-123.79,48.91,51.1,1.5,10.0,9/29/1997
-127.01,49.82,38.5,2.7,10.0,10/10/1997
-127.15,49.63,22.0,1.4,10.0,10/11/1997
-127.04,49.64,22.6,2.0,10.0,11/08/1997
-123.02,48.57,55.7,1.0,10.0,11/08/1997
-123.0,48.51,58.0,0.6,10.0,11/11/1997
-123.39,48.27,43.5,0.8,10.0,11/12/1997
-127.65,49.79,32.0,0.8,10.0,11/21/1997
-125.64,49.14,30.2,1.2,10.0,11/24/1997
-126.62,49.56,42.8,1.8,10.0,12/07/1997
-123.06,48.69,54.5,1.5,10.0,12/09/1997
-124.92,48.5,33.7,1.9,10.0,12/10/1997
-127.54,49.73,29.6,2.3,10.0,12/11/1997
-127.32,49.71,27.4,2.7,10.0,12/18/1997
-126.99,49.65,33.7,1.3,10.0,12/23/1997
-125.28,48.54,34.8,0.9,10.0,01/04/1998
-127.32,49.65,25.2,0.8,10.0,01/08/1998
-125.37,48.81,28.9,1.1,10.0,01/08/1998
-126.52,49.08,33.2,1.5,10.0,01/09/1998
-125.4,48.59,25.1,0.6,10.0,01/11/1998
-125.53,48.82,29.1,1.1,10.0,01/12/1998
-126.51,49.31,29.3,1.2,10.0,1/15/1998
-126.97,49.6,31.8,1.6,10.0,1/23/1998
-126.71,49.12,38.2,2.0,10.0,1/31/1998
-125.03,48.51,31.3,1.3,10.0,02/07/1998
-126.39,49.28,35.2,1.7,10.0,02/09/1998
-123.24,48.66,53.0,2.0,10.0,02/12/1998
-123.13,48.23,44.4,1.5,10.0,2/22/1998
-123.35,48.35,41.9,1.2,10.0,2/24/1998
-124.84,48.6,34.9,1.4,10.0,03/02/1998
-123.45,49.01,53.0,0.8,10.0,03/06/1998
-126.96,49.73,30.7,1.5,10.0,3/15/1998
-125.57,49.03,29.3,1.0,10.0,3/17/1998
-123.15,48.77,58.8,0.5,10.0,3/20/1998
-127.73,49.88,25.1,0.7,10.0,3/24/1998
-125.56,48.82,28.0,0.8,10.0,3/29/1998
-122.89,48.89,64.5,0.8,10.0,04/02/1998
-125.91,49.43,37.5,1.2,10.0,04/05/1998
-125.21,49.05,35.1,1.0,10.0,4/14/1998
-122.48,49.09,90.9,0.8,10.0,4/18/1998
-125.56,49.24,37.8,0.5,10.0,4/21/1998
-123.17,48.73,58.0,2.9,10.0,4/27/1998
-127.73,49.83,21.2,2.1,10.0,4/28/1998
-125.97,49.05,28.7,1.6,10.0,05/04/1998
-126.73,48.69,10.0,2.5,10.0,05/04/1998
-126.77,49.46,28.2,2.1,10.0,05/09/1998
-126.96,49.67,33.2,2.0,10.0,5/13/1998
-125.6,48.91,33.6,0.9,10.0,5/29/1998
-125.52,48.82,26.8,0.9,10.0,06/06/1998
-127.6,49.75,31.9,1.4,10.0,06/06/1998
-124.69,48.8,35.1,0.6,10.0,06/06/1998
-123.28,48.39,43.7,0.7,10.0,06/07/1998
-126.86,49.77,27.8,1.3,10.0,06/07/1998
-123.22,48.91,57.9,0.6,10.0,06/08/1998
-127.11,49.66,27.0,1.5,10.0,06/12/1998
-122.97,48.12,51.6,1.0,10.0,6/13/1998
-125.38,48.95,30.0,0.6,10.0,6/18/1998
-124.62,48.15,35.9,1.3,10.0,6/20/1998
-126.71,49.71,36.2,1.3,10.0,6/23/1998
-127.16,49.63,36.0,3.5,10.0,6/27/1998
-127.16,49.61,29.5,1.1,10.0,6/28/1998
-125.6,48.83,33.4,2.7,10.0,07/04/1998
-127.13,49.52,25.9,1.2,10.0,07/07/1998
-126.89,49.54,31.7,1.0,10.0,7/21/1998
-126.24,49.18,33.4,1.1,10.0,08/02/1998
-126.95,49.75,30.6,1.5,10.0,08/08/1998
-127.18,49.61,26.8,1.3,10.0,08/11/1998
-127.17,49.51,30.7,0.9,10.0,08/12/1998
-124.69,48.39,31.3,1.2,10.0,8/20/1998
-125.09,48.67,33.6,1.3,10.0,8/25/1998
-124.61,48.76,38.8,1.0,10.0,09/02/1998
-123.19,48.36,46.9,0.7,10.0,09/04/1998
-126.71,49.71,35.4,1.2,10.0,09/05/1998
-126.77,49.65,30.0,1.2,10.0,09/12/1998
-124.58,48.45,34.3,1.1,10.0,9/13/1998
-125.54,48.76,26.7,1.5,10.0,9/18/1998
-125.24,49.09,34.8,1.5,10.0,9/23/1998
-125.21,48.49,34.3,2.2,10.0,9/24/1998
-127.4,49.75,27.5,2.0,10.0,9/28/1998
-125.52,48.77,30.7,1.4,10.0,9/30/1998
-126.15,49.05,31.9,1.2,10.0,10/04/1998
-123.92,49.3,61.7,1.2,10.0,10/06/1998
-126.13,49.24,38.0,1.1,10.0,10/09/1998
-125.6,48.91,32.6,1.6,10.0,10/28/1998
-126.61,49.03,36.6,1.9,10.0,10/30/1998
-126.19,49.45,40.2,1.4,10.0,11/01/1998
-126.9,49.55,28.4,1.0,10.0,11/07/1998
-125.18,49.02,34.8,1.2,10.0,11/07/1998
-125.72,48.91,30.3,1.5,10.0,11/11/1998
-126.83,49.46,31.4,1.4,10.0,11/12/1998
-126.85,49.44,30.0,1.3,10.0,11/12/1998
-126.93,49.57,27.9,1.5,10.0,11/17/1998
-127.27,49.76,20.4,1.6,10.0,11/18/1998
-123.17,49.06,59.8,1.1,10.0,11/22/1998
-126.9,49.36,30.1,1.4,10.0,11/28/1998
-122.29,49.1,89.5,1.3,10.0,12/09/1998
-124.8,48.91,36.5,1.2,10.0,12/10/1998
-125.5,48.92,29.5,1.8,10.0,12/15/1998
-125.31,49.09,39.3,2.3,10.0,12/16/1998
-123.34,48.15,45.8,1.2,10.0,12/18/1998
-126.87,48.7,10.0,1.5,10.0,12/18/1998
-126.23,49.4,29.9,1.6,10.0,12/25/1998
-123.33,48.81,56.1,0.8,10.0,12/28/1998
-124.57,48.37,32.5,1.2,10.0,12/28/1998
-123.24,49.12,61.3,0.5,10.0,12/30/1998
-125.0,48.6,27.9,1.0,10.0,12/30/1998
-123.8,48.39,40.3,1.8,10.0,01/03/1999
-127.13,49.67,21.6,0.9,10.0,01/06/1999
-125.03,48.8,31.9,0.6,10.0,01/07/1999
-122.92,48.15,44.8,0.9,10.0,01/09/1999
-126.64,49.46,24.6,1.0,10.0,1/13/1999
-125.36,49.06,37.4,0.9,10.0,1/22/1999
-125.26,49.03,34.7,0.9,10.0,1/22/1999
-127.61,49.42,10.0,1.7,10.0,1/28/1999
-126.9,49.5,33.8,1.3,10.0,02/04/1999
-123.05,48.8,55.4,1.6,10.0,03/05/1999
-126.96,49.68,26.7,1.4,10.0,04/02/1999
-123.26,48.36,45.0,3.3,10.0,04/03/1999
-123.96,49.32,65.2,0.7,10.0,4/26/1999
-122.95,48.97,64.9,0.8,10.0,05/01/1999
-126.59,49.42,27.7,0.9,10.0,05/04/1999
-126.08,49.26,33.4,3.8,10.0,05/08/1999
-127.15,49.73,32.0,1.5,10.0,5/14/1999
-123.3,49.33,68.5,0.3,10.0,06/09/1999
-122.69,48.79,65.0,1.0,10.0,06/12/1999
-123.51,49.19,60.8,0.6,10.0,6/16/1999
-126.86,49.81,41.3,0.8,10.0,07/06/1999
-127.51,49.3,10.0,2.4,10.0,7/13/1999
-125.49,49.03,30.8,1.1,10.0,7/14/1999
-125.51,49.17,35.6,0.5,10.0,7/15/1999
-126.47,49.2,29.9,1.4,10.0,7/18/1999
-127.41,49.7,22.1,0.7,10.0,7/18/1999
-127.11,49.55,23.9,1.0,10.0,7/18/1999
-125.54,49.15,31.5,0.6,10.0,7/19/1999
-125.21,48.39,31.4,1.6,10.0,7/20/1999
-127.11,49.74,30.0,0.7,10.0,7/23/1999
-125.37,49.1,36.7,0.7,10.0,7/24/1999
-127.23,49.61,29.1,0.9,10.0,08/09/1999
-126.97,49.44,28.0,1.5,10.0,8/15/1999
-127.38,49.64,33.8,1.9,10.0,8/15/1999
-125.34,49.08,37.4,1.3,10.0,8/17/1999
-126.89,49.77,42.0,1.3,10.0,8/18/1999
-126.83,49.43,38.4,2.0,10.0,8/23/1999
-126.82,49.43,40.5,2.4,10.0,8/23/1999
-123.05,48.73,56.0,1.2,10.0,8/25/1999
-126.99,49.68,38.5,1.2,10.0,8/26/1999
-125.29,48.51,31.2,0.9,10.0,09/01/1999
-125.6,48.84,29.3,0.7,10.0,09/01/1999
-126.27,49.14,28.6,0.9,10.0,09/01/1999
-123.06,48.55,49.4,0.5,10.0,09/02/1999
-126.88,49.46,26.3,0.9,10.0,09/07/1999
-125.94,49.04,32.0,1.1,10.0,09/11/1999
-127.36,49.72,33.3,2.1,10.0,9/18/1999
-125.37,48.83,28.8,1.3,10.0,9/19/1999
-126.07,49.45,41.8,1.5,10.0,9/28/1999
-126.54,49.79,38.5,0.9,10.0,10/05/1999
-125.49,49.39,41.8,1.1,10.0,10/08/1999
-123.02,48.44,47.3,1.5,10.0,10/13/1999
-123.93,49.39,66.2,0.7,10.0,10/17/1999
-123.92,49.4,64.1,0.9,10.0,10/21/1999
-127.04,49.63,38.4,1.6,10.0,10/21/1999
-126.7,49.6,31.6,1.1,10.0,10/24/1999
-124.89,48.67,34.2,0.7,10.0,10/24/1999
-126.86,49.44,31.7,1.6,10.0,10/25/1999
-127.46,49.66,21.3,1.2,10.0,10/31/1999
-127.22,49.59,20.2,1.2,10.0,11/08/1999
-125.15,49.0,40.6,1.3,10.0,11/12/1999
-123.5,49.51,75.8,0.9,10.0,11/24/1999
-126.81,49.71,44.7,1.8,10.0,11/24/1999
-125.11,49.03,33.6,1.7,10.0,11/25/1999
-127.32,49.63,19.2,1.0,10.0,11/27/1999
-127.22,49.72,28.9,2.3,10.0,11/28/1999
-126.92,49.61,32.4,1.3,10.0,12/02/1999
-125.74,49.0,28.7,0.8,10.0,12/03/1999
-127.25,49.57,23.1,1.7,10.0,12/04/1999
-126.67,49.56,30.0,1.9,10.0,12/07/1999
-127.13,49.55,20.9,1.1,10.0,12/08/1999
-123.27,48.52,53.0,3.9,10.0,12/11/1999
-123.27,48.52,53.0,4.9,10.0,12/11/1999
-127.0,49.69,32.6,1.4,10.0,12/21/1999
-125.87,48.69,30.8,5.0,10.0,12/25/1999
-125.92,48.62,28.1,3.3,10.0,12/25/1999
-125.87,48.65,21.9,1.4,10.0,12/25/1999
-125.89,48.69,26.2,1.5,10.0,12/25/1999
-125.88,48.66,22.8,0.9,10.0,12/25/1999
-125.9,48.65,28.8,3.2,10.0,12/25/1999
-125.88,48.67,22.5,1.3,10.0,12/25/1999
-125.94,48.65,21.8,1.6,10.0,12/25/1999
-125.88,48.64,22.4,1.1,10.0,12/25/1999
-125.89,48.67,23.1,1.1,10.0,12/25/1999
-125.9,48.66,27.1,1.3,10.0,12/25/1999
-125.91,48.66,27.9,1.9,10.0,12/25/1999
-125.91,48.65,27.8,1.6,10.0,12/25/1999
-125.87,48.68,26.9,1.2,10.0,12/26/1999
-125.9,48.65,22.8,1.1,10.0,12/28/1999
-125.88,48.68,26.4,1.6,10.0,12/30/1999
-125.9,48.66,29.6,1.7,10.0,12/30/1999
-125.9,48.63,28.0,1.7,10.0,12/30/1999
-122.59,48.01,57.0,1.4,10.0,12/30/1999
-125.91,48.62,25.0,1.8,10.0,01/01/2000
-123.91,49.38,66.1,0.6,10.0,01/04/2000
-125.9,48.66,22.9,1.4,10.0,01/07/2000
-123.98,49.36,68.2,1.1,10.0,01/11/2000
-127.04,49.83,43.6,1.3,10.0,01/12/2000
-125.87,48.66,25.1,1.3,10.0,1/14/2000
-125.92,48.66,21.8,0.6,10.0,1/14/2000
-125.87,48.73,28.2,1.5,10.0,1/21/2000
-127.29,49.65,22.0,1.2,10.0,1/21/2000
-125.9,48.68,26.0,0.8,10.0,1/22/2000
-127.09,49.64,30.2,1.0,10.0,1/24/2000
-125.26,48.73,28.2,1.5,10.0,1/27/2000
-125.47,49.04,34.7,1.2,10.0,02/06/2000
-125.6,49.09,37.1,1.8,10.0,02/09/2000
-127.05,49.58,28.1,0.6,10.0,02/10/2000
-127.18,49.66,18.9,1.4,10.0,02/11/2000
-124.31,48.02,45.5,0.9,10.0,2/13/2000
-125.16,48.6,25.0,0.8,10.0,2/13/2000
-126.85,49.46,30.3,1.7,10.0,2/23/2000
-125.55,48.96,31.4,1.3,10.0,2/27/2000
-126.0,49.82,43.8,1.7,10.0,03/02/2000
-122.97,48.59,58.1,0.4,10.0,03/05/2000
-127.09,49.5,29.8,1.2,10.0,03/06/2000
-124.01,49.36,66.2,0.5,10.0,03/07/2000
-125.05,48.08,27.1,1.1,10.0,03/09/2000
-124.65,48.43,41.4,1.2,10.0,3/20/2000
-124.65,48.43,38.2,1.0,10.0,3/20/2000
-127.31,49.76,30.0,1.3,10.0,3/24/2000
-123.51,48.73,48.1,0.5,10.0,3/26/2000
-125.73,48.9,31.9,1.1,10.0,3/26/2000
-126.11,49.24,42.3,1.8,10.0,04/08/2000
-127.35,49.71,19.3,1.0,10.0,04/10/2000
-124.78,48.21,41.1,1.9,10.0,4/16/2000
-125.17,48.48,33.4,1.2,10.0,4/16/2000
-125.37,49.0,30.5,0.4,10.0,4/17/2000
-125.93,48.97,27.1,1.5,10.0,4/21/2000
-124.87,48.52,30.5,0.7,10.0,4/30/2000
-127.2,49.58,21.2,1.0,10.0,05/02/2000
-126.91,49.51,25.1,0.6,10.0,05/09/2000
-127.32,49.64,17.7,1.0,10.0,05/09/2000
-126.7,49.84,34.7,1.8,10.0,05/10/2000
-123.34,49.17,60.3,0.2,10.0,5/13/2000
-125.77,49.09,34.4,0.7,10.0,5/14/2000
-123.53,48.71,47.0,1.7,10.0,5/17/2000
-127.09,49.42,41.0,1.4,10.0,5/21/2000
-125.26,48.75,26.2,0.3,10.0,06/01/2000
-123.28,48.4,42.9,1.7,10.0,06/02/2000
-127.32,49.77,29.2,1.1,10.0,06/05/2000
-127.41,49.5,24.6,1.0,10.0,06/07/2000
-127.11,49.49,32.1,0.9,10.0,06/12/2000
-126.77,49.25,21.9,1.1,10.0,6/16/2000
-123.32,49.05,56.9,0.5,10.0,6/20/2000
-125.81,48.89,27.5,0.9,10.0,6/20/2000
-124.93,48.42,24.5,0.6,10.0,6/23/2000
-125.81,48.56,35.7,1.2,10.0,6/24/2000
-126.53,49.57,38.4,1.4,10.0,6/27/2000
-125.08,48.44,27.5,0.7,10.0,6/30/2000
-125.06,48.45,31.4,0.6,10.0,6/30/2000
-125.09,48.44,27.1,0.9,10.0,6/30/2000
-127.23,49.58,29.8,1.0,10.0,07/03/2000
-126.9,49.53,21.1,1.1,10.0,07/11/2000
-127.18,49.39,31.9,0.9,10.0,07/11/2000
-127.5,49.33,10.0,2.0,10.0,07/12/2000
-126.85,49.47,25.2,0.7,10.0,7/17/2000
-125.39,48.98,32.1,0.7,10.0,7/22/2000
-126.89,49.51,26.9,0.5,10.0,7/28/2000
-126.71,49.62,31.8,1.6,10.0,7/29/2000
-126.18,49.0,35.0,1.0,10.0,7/31/2000
-125.24,48.31,53.5,0.9,10.0,08/01/2000
-126.13,49.49,41.3,5.2,10.0,08/01/2000
-126.13,49.49,41.3,5.2,10.0,08/01/2000
-123.18,48.82,58.3,0.9,10.0,08/03/2000
-125.61,48.86,31.7,0.7,10.0,08/04/2000
-127.38,49.51,20.0,1.1,10.0,8/13/2000
-125.43,48.82,28.8,1.6,10.0,8/18/2000
-124.77,48.77,34.0,1.2,10.0,8/19/2000
-125.91,48.89,21.1,0.9,10.0,8/21/2000
-127.07,49.65,21.5,1.0,10.0,8/27/2000
-125.41,48.77,23.8,0.2,10.0,8/28/2000
-127.23,49.38,45.8,1.2,10.0,8/28/2000
-127.17,49.51,29.5,1.1,10.0,8/30/2000
-126.83,49.17,22.2,1.4,10.0,09/02/2000
-126.94,49.62,35.2,1.0,10.0,09/03/2000
-127.04,49.37,36.7,2.8,10.0,09/03/2000
-127.13,49.56,29.8,1.1,10.0,09/03/2000
-127.08,49.57,29.3,1.1,10.0,09/04/2000
-126.82,49.18,23.4,1.0,10.0,09/05/2000
-125.26,48.82,30.0,0.9,10.0,09/06/2000
-125.78,49.73,48.5,0.6,10.0,09/06/2000
-125.8,49.33,42.3,0.7,10.0,09/08/2000
-123.22,48.43,47.4,2.8,10.0,09/10/2000
-127.11,49.7,24.0,0.6,10.0,09/11/2000
-125.26,48.72,28.6,1.5,10.0,09/11/2000
-127.61,49.52,30.3,1.0,10.0,09/12/2000
-125.49,49.46,42.7,0.8,10.0,9/18/2000
-127.34,49.67,30.8,3.7,10.0,9/19/2000
-123.1,48.08,46.2,1.6,10.0,9/23/2000
-125.88,49.07,28.0,2.1,10.0,10/05/2000
-127.17,49.5,27.8,0.8,10.0,10/06/2000
-126.19,49.07,28.1,1.0,10.0,10/07/2000
-126.18,49.14,36.6,1.1,10.0,10/09/2000
-125.67,49.02,30.6,0.9,10.0,10/09/2000
-126.6,49.14,21.7,1.3,10.0,10/10/2000
-127.02,49.48,31.7,1.0,10.0,10/11/2000
-125.64,49.05,27.1,2.2,10.0,10/13/2000
-122.91,48.08,50.3,2.4,10.0,10/15/2000
-122.81,48.3,51.0,1.2,10.0,10/30/2000
-123.29,48.48,43.9,1.7,10.0,10/31/2000
-123.19,48.0,44.1,1.1,10.0,11/05/2000
-127.67,49.79,29.9,2.5,10.0,11/09/2000
-127.65,49.82,24.7,1.1,10.0,11/09/2000
-125.05,48.79,28.9,0.3,10.0,11/14/2000
-124.41,48.29,37.4,1.1,10.0,11/22/2000
-126.99,49.7,31.1,0.6,10.0,11/23/2000
-127.19,49.8,29.6,1.6,10.0,11/29/2000
-122.62,49.08,73.7,1.1,10.0,12/03/2000
-124.67,48.27,33.8,0.9,10.0,12/04/2000
-127.18,49.67,22.4,0.7,10.0,12/05/2000
-123.94,49.34,61.1,0.4,10.0,12/09/2000
-127.39,49.43,34.6,1.1,10.0,12/17/2000
-123.96,49.32,60.5,0.4,10.0,12/25/2000
-127.6,49.63,25.1,1.2,10.0,12/25/2000
-123.21,48.38,47.9,1.3,10.0,01/02/2001
-127.01,49.7,25.0,1.2,10.0,01/07/2001
-127.11,49.62,26.8,1.0,10.0,01/11/2001
-127.21,49.55,17.2,1.4,10.0,01/11/2001
-124.89,48.89,38.7,0.7,10.0,1/15/2001
-126.99,49.67,27.9,0.7,10.0,1/31/2001
-127.04,49.7,23.2,1.5,10.0,02/03/2001
-125.38,48.74,29.8,0.9,10.0,02/12/2001
-126.88,49.53,33.3,0.9,10.0,2/13/2001
-125.43,48.92,29.2,1.0,10.0,2/19/2001
-127.14,49.61,18.2,1.2,10.0,2/25/2001
-122.38,48.02,56.6,1.2,10.0,03/05/2001
-124.87,48.68,29.5,0.6,10.0,03/05/2001
-125.44,49.82,52.5,0.6,10.0,03/06/2001
-127.3,49.62,26.8,1.0,10.0,3/16/2001
-127.02,49.46,27.7,0.9,10.0,3/16/2001
-127.41,49.58,22.9,0.9,10.0,3/29/2001
-127.26,49.66,25.9,0.9,10.0,3/29/2001
-126.98,49.65,27.1,1.1,10.0,04/01/2001
-124.74,48.69,32.1,3.8,10.0,04/07/2001
-124.76,48.39,31.6,1.9,10.0,4/20/2001
-126.33,49.44,29.4,0.9,10.0,4/21/2001
-127.25,49.54,24.6,1.1,10.0,4/23/2001
-125.56,49.0,27.0,1.1,10.0,4/26/2001
-127.65,49.54,33.5,2.2,10.0,05/07/2001
-127.74,49.76,24.7,1.0,10.0,05/08/2001
-126.44,49.12,24.1,1.1,10.0,5/13/2001
-127.13,49.2,32.2,1.3,10.0,5/14/2001
-127.35,49.7,19.0,1.2,10.0,5/14/2001
-127.51,49.61,30.0,2.0,10.0,5/19/2001
-124.67,48.66,47.0,0.6,10.0,5/21/2001
-127.05,49.76,24.9,0.7,10.0,5/21/2001
-127.59,49.6,30.0,1.3,10.0,5/29/2001
-127.19,49.6,21.7,1.1,10.0,5/29/2001
-127.26,49.47,24.4,1.0,10.0,5/30/2001
-124.59,48.32,32.3,0.5,10.0,06/01/2001
-126.03,49.52,38.6,1.3,10.0,06/01/2001
-126.57,49.51,29.6,1.0,10.0,06/02/2001
-126.85,49.51,30.8,0.7,10.0,06/06/2001
-124.38,48.49,35.0,4.9,10.0,06/07/2001
-124.38,48.49,35.0,2.9,10.0,06/07/2001
-127.74,49.85,23.4,1.8,10.0,06/10/2001
-123.26,49.2,63.6,0.5,10.0,06/11/2001
-124.61,48.35,33.8,1.0,10.0,06/11/2001
-126.38,49.13,29.1,1.3,10.0,6/13/2001
-124.14,48.6,39.5,1.8,10.0,6/14/2001
-125.91,48.61,28.1,1.2,10.0,6/14/2001
-124.38,48.08,39.3,1.8,10.0,6/16/2001
-123.7,48.87,51.3,0.8,10.0,6/17/2001
-122.91,48.26,50.7,0.6,10.0,6/17/2001
-126.58,49.31,24.3,1.1,10.0,07/09/2001
-127.42,49.67,17.7,1.4,10.0,07/11/2001
-126.96,49.6,33.4,0.5,10.0,7/14/2001
-124.91,48.35,28.5,2.0,10.0,7/16/2001
-125.62,49.15,28.9,0.5,10.0,7/17/2001
-127.11,49.64,22.5,0.5,10.0,7/18/2001
-127.38,49.72,20.0,1.4,10.0,7/20/2001
-123.39,48.52,47.9,0.8,10.0,7/24/2001
-127.6,49.59,29.7,1.6,10.0,7/25/2001
-127.2,49.55,26.2,1.2,10.0,7/30/2001
-127.57,49.56,29.7,1.0,10.0,7/30/2001
-127.0,49.73,28.0,1.1,10.0,7/31/2001
-127.13,49.63,23.7,0.9,10.0,08/02/2001
-126.98,49.73,27.3,0.9,10.0,08/02/2001
-125.15,49.07,34.9,1.3,10.0,08/05/2001
-127.56,49.48,39.1,1.9,10.0,08/07/2001
-127.11,49.67,32.0,0.3,10.0,8/18/2001
-126.93,49.59,32.6,0.4,10.0,8/20/2001
-124.91,48.77,33.1,0.8,10.0,8/22/2001
-126.92,49.58,35.6,1.4,10.0,8/22/2001
-123.62,49.18,57.8,0.5,10.0,8/27/2001
-125.41,48.64,26.6,0.7,10.0,8/28/2001
-125.0,48.27,30.0,1.2,10.0,8/30/2001
-127.27,49.74,27.3,0.5,10.0,8/31/2001
-127.21,49.74,24.0,1.8,10.0,09/03/2001
-125.35,48.85,28.5,1.6,10.0,09/04/2001
-127.22,49.61,23.9,1.2,10.0,09/08/2001
-122.71,48.18,54.2,2.0,10.0,09/09/2001
-127.09,49.63,29.5,1.3,10.0,9/19/2001
-125.26,48.25,37.6,1.3,10.0,9/23/2001
-126.42,49.12,36.4,0.8,10.0,9/25/2001
-126.88,49.54,26.6,2.3,10.0,10/06/2001
-126.89,49.53,28.3,3.0,10.0,10/06/2001
-126.9,49.54,25.4,0.7,10.0,10/06/2001
-126.87,49.54,23.1,0.7,10.0,10/06/2001
-126.9,49.54,26.5,0.9,10.0,10/06/2001
-126.89,49.55,27.9,1.2,10.0,10/07/2001
-123.01,48.58,51.5,1.3,10.0,10/09/2001
-125.56,48.81,30.0,1.3,10.0,10/13/2001
-125.56,48.8,26.2,1.1,10.0,10/13/2001
-123.1,48.15,46.1,2.8,10.0,10/15/2001
-126.97,49.61,23.7,1.1,10.0,10/16/2001
-125.45,48.74,23.6,1.1,10.0,10/17/2001
-125.45,48.74,25.0,1.6,10.0,10/17/2001
-127.15,49.63,23.8,0.7,10.0,10/21/2001
-124.96,48.19,29.6,1.1,10.0,10/22/2001
-124.93,48.18,29.6,1.2,10.0,10/22/2001
-127.1,49.67,32.2,1.0,10.0,10/22/2001
-127.58,49.74,20.9,1.3,10.0,10/25/2001
-127.02,49.66,23.8,1.1,10.0,10/27/2001
-127.26,49.59,19.9,0.9,10.0,10/28/2001
-125.41,48.86,29.0,0.8,10.0,11/03/2001
-122.87,48.64,56.6,0.7,10.0,11/09/2001
-127.63,49.56,29.5,1.2,10.0,11/09/2001
-125.39,49.01,34.8,0.9,10.0,11/11/2001
-127.05,49.5,30.8,2.5,10.0,11/15/2001
-122.6,48.02,53.8,0.8,10.0,11/17/2001
-127.17,49.62,24.1,1.4,10.0,11/22/2001
-126.35,49.16,33.0,1.2,10.0,11/23/2001
-126.98,49.65,34.0,0.8,10.0,11/24/2001
-124.66,48.75,34.8,0.6,10.0,11/25/2001
-127.61,49.77,19.0,1.5,10.0,12/02/2001
-127.15,49.76,32.9,2.5,10.0,12/07/2001
-127.15,49.75,30.8,2.2,10.0,12/09/2001
