lon,lat,depth,unc,elev,thickness
144.5830,-2.0000,1.3740,5.0000,-842.0000,532.0000
144.6670,-2.0000,1.4000,5.0000,-873.0000,527.0000
144.7500,-2.0000,1.6090,5.0000,-1087.0000,522.0000
142.2500,-2.0830,4.0620,5.0000,-3421.0000,641.0000
142.3330,-2.0830,3.0920,5.0000,-2454.0000,638.0000
142.4170,-2.0830,3.8070,5.0000,-3172.0000,635.0000
142.5000,-2.0830,3.9980,5.0000,-3366.0000,632.0000
142.5830,-2.0830,3.9030,5.0000,-3274.0000,629.0000
142.6670,-2.0830,3.8580,5.0000,-3232.0000,626.0000
142.7500,-2.0830,3.9030,5.0000,-3280.0000,623.0000
142.8330,-2.0830,3.8530,5.0000,-3233.0000,620.0000
142.9170,-2.0830,3.8520,5.0000,-3236.0000,616.0000
143.0000,-2.0830,3.7180,5.0000,-3105.0000,613.0000
143.0830,-2.0830,3.5860,5.0000,-2977.0000,609.0000
143.1670,-2.0830,3.4350,5.0000,-2829.0000,606.0000
143.2500,-2.0830,3.1260,5.0000,-2524.0000,602.0000
143.3330,-2.0830,3.0920,5.0000,-2494.0000,598.0000
143.4170,-2.0830,3.0260,5.0000,-2432.0000,594.0000
143.5000,-2.0830,2.8260,5.0000,-2236.0000,590.0000
143.5830,-2.0830,2.5150,5.0000,-1929.0000,586.0000
143.6670,-2.0830,2.1520,5.0000,-1571.0000,581.0000
143.7500,-2.0830,2.0130,5.0000,-1436.0000,577.0000
143.8330,-2.0830,1.9160,5.0000,-1343.0000,573.0000
143.9170,-2.0830,2.1730,5.0000,-1605.0000,568.0000
144.0000,-2.0830,2.0680,5.0000,-1504.0000,564.0000
144.0830,-2.0830,2.0290,5.0000,-1470.0000,559.0000
144.1670,-2.0830,2.0210,5.0000,-1467.0000,554.0000
144.2500,-2.0830,2.1660,5.0000,-1616.0000,550.0000
144.3330,-2.0830,2.2560,5.0000,-1710.0000,546.0000
144.4170,-2.0830,2.2040,5.0000,-1664.0000,540.0000
144.5000,-2.0830,1.7570,5.0000,-1222.0000,535.0000
144.5830,-2.0830,1.5960,5.0000,-1065.0000,531.0000
144.6670,-2.0830,1.4690,5.0000,-943.0000,526.0000
144.7500,-2.0830,1.5210,5.0000,-1000.0000,521.0000
142.4170,-2.1670,3.9530,5.0000,-3319.0000,634.0000
142.5000,-2.1670,3.6500,5.0000,-3019.0000,631.0000
142.5830,-2.1670,3.7000,5.0000,-3072.0000,628.0000
142.6670,-2.1670,4.0050,5.0000,-3380.0000,625.0000
142.7500,-2.1670,3.9410,5.0000,-3319.0000,622.0000
142.8330,-2.1670,3.6430,5.0000,-3024.0000,619.0000
142.9170,-2.1670,3.4420,5.0000,-2827.0000,615.0000
143.0000,-2.1670,3.5440,5.0000,-2932.0000,612.0000
143.0830,-2.1670,3.4620,5.0000,-2854.0000,608.0000
143.1670,-2.1670,3.4490,5.0000,-2845.0000,604.0000
143.2500,-2.1670,3.2460,5.0000,-2646.0000,600.0000
143.3330,-2.1670,3.2020,5.0000,-2606.0000,596.0000
143.4170,-2.1670,3.1390,5.0000,-2547.0000,592.0000
143.5000,-2.1670,2.9140,5.0000,-2326.0000,588.0000
143.5830,-2.1670,2.6640,5.0000,-2080.0000,584.0000
143.6670,-2.1670,2.4040,5.0000,-1824.0000,580.0000
143.7500,-2.1670,2.2260,5.0000,-1650.0000,576.0000
143.8330,-2.1670,2.1740,5.0000,-1602.0000,572.0000
143.9170,-2.1670,2.2350,5.0000,-1668.0000,567.0000
144.0000,-2.1670,2.1150,5.0000,-1552.0000,563.0000
144.0830,-2.1670,2.2330,5.0000,-1675.0000,558.0000
144.1670,-2.1670,2.3080,5.0000,-1754.0000,554.0000
144.2500,-2.1670,2.3640,5.0000,-1815.0000,549.0000
144.3330,-2.1670,2.3680,5.0000,-1824.0000,544.0000
144.4170,-2.1670,2.2740,5.0000,-1735.0000,539.0000
144.5000,-2.1670,1.8700,5.0000,-1336.0000,534.0000
144.5830,-2.1670,1.6570,5.0000,-1127.0000,530.0000
144.6670,-2.1670,1.5420,5.0000,-1017.0000,525.0000
144.7500,-2.1670,1.4450,5.0000,-925.0000,520.0000
144.8330,-2.1670,1.4510,5.0000,-936.0000,515.0000
142.5000,-2.2500,3.7090,5.0000,-3079.0000,630.0000
142.5830,-2.2500,3.8300,5.0000,-3203.0000,627.0000
142.6670,-2.2500,3.8470,5.0000,-3223.0000,624.0000
142.7500,-2.2500,3.1320,5.0000,-2511.0000,621.0000
142.8330,-2.2500,2.6420,5.0000,-2024.0000,618.0000
142.9170,-2.2500,3.3930,5.0000,-2779.0000,614.0000
143.0000,-2.2500,3.3270,5.0000,-2716.0000,611.0000
143.0830,-2.2500,3.1830,5.0000,-2576.0000,607.0000
143.1670,-2.2500,3.3470,5.0000,-2744.0000,603.0000
143.2500,-2.2500,3.3210,5.0000,-2722.0000,599.0000
143.3330,-2.2500,3.3630,5.0000,-2768.0000,595.0000
143.4170,-2.2500,3.2480,5.0000,-2657.0000,591.0000
143.5000,-2.2500,3.0490,5.0000,-2462.0000,587.0000
143.5830,-2.2500,2.9310,5.0000,-2348.0000,583.0000
143.6670,-2.2500,2.6090,5.0000,-2029.0000,580.0000
143.7500,-2.2500,2.1960,5.0000,-1621.0000,575.0000
143.8330,-2.2500,2.1150,5.0000,-1545.0000,570.0000
143.9170,-2.2500,2.1190,5.0000,-1553.0000,566.0000
144.0000,-2.2500,2.1660,5.0000,-1604.0000,562.0000
144.0830,-2.2500,2.2410,5.0000,-1684.0000,557.0000
144.1670,-2.2500,2.3270,5.0000,-1774.0000,553.0000
144.2500,-2.2500,2.3360,5.0000,-1788.0000,548.0000
144.3330,-2.2500,2.3800,5.0000,-1837.0000,543.0000
144.4170,-2.2500,2.2820,5.0000,-1744.0000,538.0000
144.5000,-2.2500,2.0310,5.0000,-1498.0000,533.0000
144.5830,-2.2500,1.7970,5.0000,-1268.0000,529.0000
144.6670,-2.2500,1.5910,5.0000,-1067.0000,524.0000
144.7500,-2.2500,1.4430,5.0000,-924.0000,519.0000
144.8330,-2.2500,1.4180,5.0000,-904.0000,514.0000
142.6670,-2.3330,3.8590,5.0000,-3236.0000,623.0000
142.7500,-2.3330,3.3800,5.0000,-2760.0000,620.0000
142.8330,-2.3330,3.5330,5.0000,-2917.0000,616.0000
142.9170,-2.3330,3.5030,5.0000,-2890.0000,613.0000
143.0000,-2.3330,3.4610,5.0000,-2851.0000,610.0000
143.0830,-2.3330,3.2460,5.0000,-2640.0000,606.0000
143.1670,-2.3330,3.2630,5.0000,-2661.0000,602.0000
143.2500,-2.3330,3.2790,5.0000,-2681.0000,598.0000
143.3330,-2.3330,3.3880,5.0000,-2794.0000,594.0000
143.4170,-2.3330,3.2680,5.0000,-2678.0000,590.0000
143.5000,-2.3330,3.0520,5.0000,-2466.0000,586.0000
143.5830,-2.3330,2.9240,5.0000,-2342.0000,582.0000
143.6670,-2.3330,2.5570,5.0000,-1979.0000,578.0000
143.7500,-2.3330,2.0730,5.0000,-1499.0000,574.0000
143.8330,-2.3330,1.8990,5.0000,-1329.0000,570.0000
143.9170,-2.3330,2.0450,5.0000,-1480.0000,565.0000
144.0000,-2.3330,2.1080,5.0000,-1548.0000,560.0000
144.0830,-2.3330,2.1240,5.0000,-1568.0000,556.0000
144.1670,-2.3330,2.1620,5.0000,-1610.0000,552.0000
144.2500,-2.3330,2.2910,5.0000,-1744.0000,547.0000
144.3330,-2.3330,2.3420,5.0000,-1800.0000,542.0000
144.4170,-2.3330,2.1320,5.0000,-1595.0000,537.0000
144.5000,-2.3330,2.0400,5.0000,-1508.0000,532.0000
144.5830,-2.3330,1.9420,5.0000,-1414.0000,528.0000
144.6670,-2.3330,1.8000,5.0000,-1277.0000,523.0000
144.7500,-2.3330,1.5100,5.0000,-992.0000,518.0000
144.8330,-2.3330,1.4290,5.0000,-916.0000,513.0000
142.8330,-2.4170,3.5110,5.0000,-2895.0000,616.0000
142.9170,-2.4170,3.4540,5.0000,-2842.0000,612.0000
143.0000,-2.4170,3.4520,5.0000,-2843.0000,609.0000
143.0830,-2.4170,3.4800,5.0000,-2875.0000,605.0000
143.1670,-2.4170,3.3770,5.0000,-2776.0000,601.0000
143.2500,-2.4170,3.2330,5.0000,-2636.0000,597.0000
143.3330,-2.4170,3.2030,5.0000,-2610.0000,593.0000
143.4170,-2.4170,2.9890,5.0000,-2400.0000,589.0000
143.5000,-2.4170,2.6880,5.0000,-2103.0000,585.0000
143.5830,-2.4170,2.5130,5.0000,-1932.0000,581.0000
143.6670,-2.4170,2.4150,5.0000,-1838.0000,577.0000
143.7500,-2.4170,2.2040,5.0000,-1631.0000,573.0000
143.8330,-2.4170,2.0910,5.0000,-1523.0000,568.0000
143.9170,-2.4170,2.1120,5.0000,-1548.0000,564.0000
144.0000,-2.4170,2.1870,5.0000,-1627.0000,560.0000
144.0830,-2.4170,2.2630,5.0000,-1708.0000,555.0000
144.1670,-2.4170,2.3060,5.0000,-1756.0000,550.0000
144.2500,-2.4170,2.4190,5.0000,-1873.0000,546.0000
144.3330,-2.4170,2.3080,5.0000,-1767.0000,541.0000
144.4170,-2.4170,2.2740,5.0000,-1738.0000,536.0000
144.5000,-2.4170,2.1670,5.0000,-1635.0000,532.0000
144.5830,-2.4170,2.0170,5.0000,-1490.0000,527.0000
144.6670,-2.4170,1.7370,5.0000,-1215.0000,522.0000
144.7500,-2.4170,1.5980,5.0000,-1081.0000,517.0000
144.8330,-2.4170,1.5770,5.0000,-1065.0000,512.0000
142.9170,-2.5000,3.5170,5.0000,-2906.0000,611.0000
143.0000,-2.5000,3.4450,5.0000,-2837.0000,608.0000
143.0830,-2.5000,3.4970,5.0000,-2893.0000,604.0000
143.1670,-2.5000,3.2490,5.0000,-2649.0000,600.0000
143.2500,-2.5000,2.9830,5.0000,-2387.0000,596.0000
143.3330,-2.5000,2.9500,5.0000,-2358.0000,592.0000
143.4170,-2.5000,2.6890,5.0000,-2101.0000,588.0000
143.5000,-2.5000,2.5090,5.0000,-1925.0000,584.0000
143.5830,-2.5000,2.5050,5.0000,-1925.0000,580.0000
143.6670,-2.5000,2.4940,5.0000,-1918.0000,576.0000
143.7500,-2.5000,2.4280,5.0000,-1856.0000,572.0000
143.8330,-2.5000,2.4880,5.0000,-1920.0000,568.0000
143.9170,-2.5000,2.5100,5.0000,-1947.0000,563.0000
144.0000,-2.5000,2.5550,5.0000,-1996.0000,559.0000
144.0830,-2.5000,2.5300,5.0000,-1976.0000,554.0000
144.1670,-2.5000,2.5500,5.0000,-2000.0000,550.0000
144.2500,-2.5000,2.5570,5.0000,-2012.0000,545.0000
144.3330,-2.5000,2.5610,5.0000,-2021.0000,540.0000
144.4170,-2.5000,2.4800,5.0000,-1944.0000,536.0000
144.5000,-2.5000,2.3440,5.0000,-1812.0000,532.0000
144.5830,-2.5000,2.0870,5.0000,-1561.0000,526.0000
144.6670,-2.5000,1.8700,5.0000,-1349.0000,521.0000
144.7500,-2.5000,1.7140,5.0000,-1198.0000,516.0000
144.8330,-2.5000,1.6900,5.0000,-1179.0000,511.0000
143.0830,-2.5830,3.1090,5.0000,-2506.0000,603.0000
143.1670,-2.5830,2.8040,5.0000,-2205.0000,599.0000
143.2500,-2.5830,2.5740,5.0000,-1977.0000,597.0000
143.3330,-2.5830,2.6650,5.0000,-2073.0000,592.0000
143.4170,-2.5830,2.5760,5.0000,-1988.0000,588.0000
143.5000,-2.5830,2.6460,5.0000,-2062.0000,584.0000
143.5830,-2.5830,2.5710,5.0000,-1991.0000,580.0000
143.6670,-2.5830,2.5730,5.0000,-1998.0000,575.0000
143.7500,-2.5830,2.5900,5.0000,-2019.0000,571.0000
143.8330,-2.5830,2.2080,5.0000,-1641.0000,567.0000
143.9170,-2.5830,2.5250,5.0000,-1963.0000,562.0000
144.0000,-2.5830,2.6340,5.0000,-2076.0000,558.0000
144.0830,-2.5830,2.6610,5.0000,-2108.0000,553.0000
144.1670,-2.5830,2.6660,5.0000,-2117.0000,549.0000
144.2500,-2.5830,2.5610,5.0000,-2017.0000,544.0000
144.3330,-2.5830,2.5820,5.0000,-2043.0000,539.0000
144.4170,-2.5830,2.5830,5.0000,-2048.0000,535.0000
144.5000,-2.5830,2.4160,5.0000,-1886.0000,530.0000
144.5830,-2.5830,2.1140,5.0000,-1589.0000,525.0000
144.6670,-2.5830,1.9950,5.0000,-1475.0000,520.0000
144.7500,-2.5830,1.8620,5.0000,-1347.0000,515.0000
144.8330,-2.5830,1.7950,5.0000,-1285.0000,510.0000
143.2500,-2.6670,2.4790,5.0000,-1884.0000,595.0000
143.3330,-2.6670,2.5720,5.0000,-1980.0000,592.0000
143.4170,-2.6670,2.6480,5.0000,-2061.0000,587.0000
143.5000,-2.6670,2.6460,5.0000,-2063.0000,583.0000
143.5830,-2.6670,2.6650,5.0000,-2086.0000,579.0000
143.6670,-2.6670,2.6550,5.0000,-2080.0000,575.0000
143.7500,-2.6670,2.8050,5.0000,-2235.0000,570.0000
143.8330,-2.6670,2.7690,5.0000,-2203.0000,566.0000
143.9170,-2.6670,2.7240,5.0000,-2162.0000,562.0000
144.0000,-2.6670,2.7870,5.0000,-2230.0000,557.0000
144.0830,-2.6670,2.7450,5.0000,-2192.0000,553.0000
144.1670,-2.6670,2.7470,5.0000,-2199.0000,548.0000
144.2500,-2.6670,2.6440,5.0000,-2100.0000,544.0000
144.3330,-2.6670,2.6840,5.0000,-2145.0000,539.0000
144.4170,-2.6670,2.7880,5.0000,-2254.0000,534.0000
144.5000,-2.6670,2.3550,5.0000,-1826.0000,529.0000
144.5830,-2.6670,2.1330,5.0000,-1609.0000,524.0000
144.6670,-2.6670,2.0420,5.0000,-1523.0000,519.0000
144.7500,-2.6670,1.9930,5.0000,-1479.0000,514.0000
144.8330,-2.6670,1.8940,5.0000,-1385.0000,509.0000
143.4170,-2.7500,2.7350,5.0000,-2149.0000,586.0000
143.5000,-2.7500,2.7170,5.0000,-2135.0000,582.0000
143.5830,-2.7500,2.6890,5.0000,-2111.0000,578.0000
143.6670,-2.7500,2.7370,5.0000,-2163.0000,574.0000
143.7500,-2.7500,2.7390,5.0000,-2169.0000,570.0000
143.8330,-2.7500,2.7850,5.0000,-2220.0000,565.0000
143.9170,-2.7500,2.8180,5.0000,-2257.0000,561.0000
144.0000,-2.7500,2.7900,5.0000,-2234.0000,556.0000
144.0830,-2.7500,2.7870,5.0000,-2235.0000,552.0000
144.1670,-2.7500,2.7770,5.0000,-2230.0000,547.0000
144.2500,-2.7500,2.7320,5.0000,-2189.0000,543.0000
144.3330,-2.7500,2.7240,5.0000,-2186.0000,538.0000
144.4170,-2.7500,2.8030,5.0000,-2269.0000,534.0000
144.5000,-2.7500,2.3970,5.0000,-1869.0000,528.0000
144.5830,-2.7500,2.2000,5.0000,-1676.0000,524.0000
144.6670,-2.7500,2.1680,5.0000,-1650.0000,518.0000
144.7500,-2.7500,2.1020,5.0000,-1588.0000,514.0000
144.8330,-2.7500,1.9280,5.0000,-1418.0000,510.0000
143.5830,-2.8330,2.7030,5.0000,-2126.0000,577.0000
143.6670,-2.8330,2.6150,5.0000,-2042.0000,573.0000
143.7500,-2.8330,2.6900,5.0000,-2121.0000,569.0000
143.8330,-2.8330,2.7930,5.0000,-2228.0000,565.0000
143.9170,-2.8330,2.8470,5.0000,-2287.0000,560.0000
144.0000,-2.8330,2.8660,5.0000,-2310.0000,556.0000
144.0830,-2.8330,2.8680,5.0000,-2317.0000,551.0000
144.1670,-2.8330,2.6920,5.0000,-2145.0000,547.0000
144.2500,-2.8330,2.6310,5.0000,-2089.0000,542.0000
144.3330,-2.8330,2.5580,5.0000,-2021.0000,537.0000
144.4170,-2.8330,2.4760,5.0000,-1944.0000,532.0000
144.5000,-2.8330,2.4300,5.0000,-1902.0000,528.0000
144.5830,-2.8330,2.2830,5.0000,-1760.0000,523.0000
144.6670,-2.8330,2.2160,5.0000,-1698.0000,518.0000
144.7500,-2.8330,2.1000,5.0000,-1587.0000,513.0000
144.8330,-2.8330,2.0280,5.0000,-1520.0000,508.0000
143.6670,-2.9170,2.5880,5.0000,-2015.0000,573.0000
143.7500,-2.9170,2.5980,5.0000,-2030.0000,568.0000
143.8330,-2.9170,2.7090,5.0000,-2145.0000,564.0000
143.9170,-2.9170,2.8440,5.0000,-2284.0000,560.0000
144.0000,-2.9170,2.8890,5.0000,-2334.0000,555.0000
144.0830,-2.9170,2.8890,5.0000,-2339.0000,550.0000
144.1670,-2.9170,2.6610,5.0000,-2114.0000,547.0000
144.2500,-2.9170,2.5910,5.0000,-2050.0000,541.0000
144.3330,-2.9170,2.5710,5.0000,-2034.0000,537.0000
144.4170,-2.9170,2.4830,5.0000,-1951.0000,532.0000
144.5000,-2.9170,2.4680,5.0000,-1941.0000,527.0000
144.5830,-2.9170,2.3790,5.0000,-1857.0000,522.0000
144.6670,-2.9170,2.2620,5.0000,-1745.0000,517.0000
144.7500,-2.9170,2.2420,5.0000,-1730.0000,512.0000
144.8330,-2.9170,2.2700,5.0000,-1763.0000,507.0000
143.8330,-3.0000,2.4880,5.0000,-1925.0000,563.0000
143.9170,-3.0000,2.7490,5.0000,-2190.0000,559.0000
144.0000,-3.0000,2.8930,5.0000,-2339.0000,554.0000
144.0830,-3.0000,2.8770,5.0000,-2327.0000,550.0000
144.1670,-3.0000,2.8840,5.0000,-2339.0000,545.0000
144.2500,-3.0000,2.7690,5.0000,-2228.0000,541.0000
144.3330,-3.0000,2.6920,5.0000,-2156.0000,536.0000
144.4170,-3.0000,2.6700,5.0000,-2139.0000,531.0000
144.5000,-3.0000,2.5930,5.0000,-2067.0000,526.0000
144.5830,-3.0000,2.5410,5.0000,-2019.0000,522.0000
144.6670,-3.0000,2.3850,5.0000,-1868.0000,517.0000
144.7500,-3.0000,2.4280,5.0000,-1915.0000,513.0000
144.8330,-3.0000,2.4420,5.0000,-1935.0000,507.0000
144.0000,-3.0830,2.7470,5.0000,-2193.0000,554.0000
144.0830,-3.0830,2.7800,5.0000,-2231.0000,549.0000
144.1670,-3.0830,2.8520,5.0000,-2307.0000,545.0000
144.2500,-3.0830,2.9540,5.0000,-2414.0000,540.0000
144.3330,-3.0830,2.8960,5.0000,-2360.0000,536.0000
144.4170,-3.0830,2.8830,5.0000,-2352.0000,531.0000
144.5000,-3.0830,2.8660,5.0000,-2340.0000,526.0000
144.5830,-3.0830,2.7780,5.0000,-2257.0000,521.0000
144.6670,-3.0830,2.6090,5.0000,-2093.0000,516.0000
144.7500,-3.0830,2.5640,5.0000,-2053.0000,511.0000
144.8330,-3.0830,2.6250,5.0000,-2118.0000,507.0000
144.1670,-3.1670,2.1130,5.0000,-1569.0000,544.0000
144.2500,-3.1670,3.0130,5.0000,-2473.0000,540.0000
144.3330,-3.1670,2.9080,5.0000,-2373.0000,535.0000
144.4170,-3.1670,2.9530,5.0000,-2423.0000,530.0000
144.5000,-3.1670,2.8270,5.0000,-2301.0000,526.0000
144.5830,-3.1670,2.7770,5.0000,-2256.0000,521.0000
144.6670,-3.1670,2.7840,5.0000,-2268.0000,516.0000
144.7500,-3.1670,2.7200,5.0000,-2209.0000,511.0000
144.3330,-3.2500,2.8810,5.0000,-2346.0000,535.0000
144.4170,-3.2500,3.0310,5.0000,-2501.0000,530.0000
144.5000,-3.2500,2.7770,5.0000,-2252.0000,525.0000
144.5830,-3.2500,2.7240,5.0000,-2204.0000,520.0000
144.6670,-3.2500,2.6710,5.0000,-2155.0000,516.0000
144.7500,-3.2500,2.5970,5.0000,-2087.0000,510.0000
144.4170,-3.3330,1.7680,5.0000,-1238.0000,530.0000
144.5000,-3.3330,2.7000,5.0000,-2175.0000,525.0000
144.5830,-3.3330,2.7160,5.0000,-2196.0000,520.0000
144.6670,-3.3330,2.6120,5.0000,-2097.0000,515.0000
144.7500,-3.3330,2.5950,5.0000,-2084.0000,511.0000
144.5830,-3.4170,2.1760,5.0000,-1656.0000,520.0000
144.6670,-3.4170,2.3860,5.0000,-1871.0000,515.0000
142.8330,-1.7500,0.9693,5.0000,3.0000,972.2854
142.7500,-0.7500,3.8130,5.0000,-3153.0000,660.0000
142.8330,-0.7500,3.8120,5.0000,-3155.0000,657.0000
142.9170,-0.7500,3.9200,5.0000,-3266.0000,654.0000
143.0000,-0.7500,4.7630,5.0000,-4113.0000,650.0000
143.0830,-0.7500,4.7210,5.0000,-4075.0000,646.0000
143.1670,-0.7500,4.6500,5.0000,-4009.0000,641.0000
143.2500,-0.7500,4.7310,5.0000,-4094.0000,637.0000
142.4170,-0.8330,3.9420,5.0000,-3277.0000,665.0000
142.5000,-0.8330,4.0090,5.0000,-3346.0000,663.0000
142.5830,-0.8330,3.6840,5.0000,-3023.0000,661.0000
142.6670,-0.8330,4.4180,5.0000,-3759.0000,659.0000
142.7500,-0.8330,4.7980,5.0000,-4142.0000,656.0000
143.4170,-0.8330,4.5430,5.0000,-3920.0000,623.0000
143.5000,-0.8330,4.3700,5.0000,-3752.0000,618.0000
142.1670,-0.9170,4.0060,5.0000,-3339.0000,667.0000
142.2500,-0.9170,3.9370,5.0000,-3271.0000,666.0000
142.3330,-0.9170,3.8500,5.0000,-3186.0000,664.0000
142.4170,-0.9170,3.7380,5.0000,-3076.0000,662.0000
143.7500,-0.9170,4.1530,5.0000,-3554.0000,599.0000
142.0830,-1.0000,3.9190,5.0000,-3253.0000,666.0000
142.1670,-1.0000,3.8830,5.0000,-3219.0000,664.0000
142.2500,-1.0000,3.8290,5.0000,-3166.0000,663.0000
141.9170,-1.0830,3.6490,5.0000,-2983.0000,666.0000
142.0000,-1.0830,3.7260,5.0000,-3061.0000,665.0000
142.0830,-1.0830,3.8040,5.0000,-3140.0000,664.0000
141.8330,-1.1670,3.8800,5.0000,-3215.0000,665.0000
141.9170,-1.1670,3.7320,5.0000,-3068.0000,664.0000
142.0000,-1.1670,3.6640,5.0000,-3001.0000,663.0000
141.7500,-1.2500,3.8370,5.0000,-3172.0000,665.0000
141.8330,-1.2500,3.8330,5.0000,-3169.0000,664.0000
141.9170,-1.2500,3.8610,5.0000,-3199.0000,662.0000
141.6670,-1.3330,4.3340,5.0000,-3669.0000,665.0000
141.7500,-1.3330,4.3400,5.0000,-3676.0000,664.0000
141.8330,-1.3330,4.1810,5.0000,-3519.0000,662.0000
141.5830,-1.4170,3.9450,5.0000,-3280.0000,665.0000
141.6670,-1.4170,4.1390,5.0000,-3475.0000,664.0000
141.7500,-1.4170,4.1020,5.0000,-3440.0000,662.0000
141.5000,-1.5000,4.2370,5.0000,-3572.0000,665.0000
141.5830,-1.5000,4.0250,5.0000,-3361.0000,664.0000
141.6670,-1.5000,4.1230,5.0000,-3460.0000,663.0000
141.5000,-1.5830,4.3570,5.0000,-3693.0000,664.0000
141.5830,-1.5830,4.3210,5.0000,-3658.0000,663.0000
141.4170,-1.6670,4.3020,5.0000,-3637.0000,665.0000
141.5000,-1.6670,4.3250,5.0000,-3661.0000,664.0000
142.5830,-0.6670,3.8240,5.0000,-3155.0000,669.0000
142.6670,-0.6670,3.7620,5.0000,-3096.0000,666.0000
142.7500,-0.6670,3.6370,5.0000,-2973.0000,664.0000
142.8330,-0.6670,3.4490,5.0000,-2788.0000,661.0000
142.9170,-0.6670,3.4520,5.0000,-2794.0000,658.0000
143.0000,-0.6670,3.8130,5.0000,-3159.0000,654.0000
143.0830,-0.6670,4.3330,5.0000,-3683.0000,650.0000
142.2500,-0.7500,3.8870,5.0000,-3216.0000,671.0000
142.3330,-0.7500,4.1270,5.0000,-3457.0000,670.0000
142.4170,-0.7500,4.0910,5.0000,-3423.0000,668.0000
142.5000,-0.7500,3.9470,5.0000,-3280.0000,667.0000
142.5830,-0.7500,3.7260,5.0000,-3061.0000,665.0000
142.6670,-0.7500,3.7070,5.0000,-3045.0000,662.0000
143.3330,-0.7500,4.8240,5.0000,-4193.0000,631.0000
143.4170,-0.7500,4.8530,5.0000,-4227.0000,626.0000
142.0830,-0.8330,3.8760,5.0000,-3206.0000,670.0000
142.1670,-0.8330,4.0330,5.0000,-3362.0000,671.0000
142.2500,-0.8330,3.8450,5.0000,-3177.0000,668.0000
142.3330,-0.8330,3.9810,5.0000,-3314.0000,667.0000
143.5830,-0.8330,4.4690,5.0000,-3857.0000,612.0000
141.9170,-0.9170,3.7900,5.0000,-3120.0000,670.0000
142.0000,-0.9170,3.8130,5.0000,-3144.0000,669.0000
142.0830,-0.9170,3.9560,5.0000,-3288.0000,668.0000
141.7500,-1.0000,4.3190,5.0000,-3649.0000,670.0000
141.8330,-1.0000,4.1290,5.0000,-3460.0000,669.0000
141.9170,-1.0000,3.6660,5.0000,-2997.0000,669.0000
142.0000,-1.0000,3.7010,5.0000,-3034.0000,667.0000
141.6670,-1.0830,4.1560,5.0000,-3487.0000,669.0000
141.7500,-1.0830,4.2510,5.0000,-3583.0000,668.0000
141.8330,-1.0830,3.9040,5.0000,-3237.0000,667.0000
141.5830,-1.1670,4.0930,5.0000,-3425.0000,668.0000
141.6670,-1.1670,4.0490,5.0000,-3382.0000,667.0000
141.7500,-1.1670,3.8730,5.0000,-3207.0000,666.0000
141.5000,-1.2500,4.0280,5.0000,-3360.0000,668.0000
141.5830,-1.2500,3.7240,5.0000,-3057.0000,667.0000
141.6670,-1.2500,3.8320,5.0000,-3166.0000,666.0000
141.4170,-1.3330,4.5680,5.0000,-3900.0000,668.0000
141.5000,-1.3330,4.3120,5.0000,-3645.0000,667.0000
141.5830,-1.3330,4.2350,5.0000,-3569.0000,666.0000
141.3330,-1.4170,4.3520,5.0000,-3684.0000,668.0000
141.4170,-1.4170,4.3310,5.0000,-3664.0000,667.0000
141.5000,-1.4170,4.1050,5.0000,-3439.0000,666.0000
141.3330,-1.5000,4.3660,5.0000,-3699.0000,667.0000
141.4170,-1.5000,4.3370,5.0000,-3671.0000,666.0000
141.3330,-1.5830,4.3290,5.0000,-3663.0000,666.0000
141.4170,-1.5830,4.3500,5.0000,-3685.0000,665.0000
142.4170,-0.5830,3.9960,5.0000,-3320.0000,676.0000
142.5000,-0.5830,3.8930,5.0000,-3219.0000,674.0000
142.5830,-0.5830,3.8110,5.0000,-3138.0000,673.0000
142.6670,-0.5830,3.7500,5.0000,-3079.0000,671.0000
142.7500,-0.5830,3.7090,5.0000,-3041.0000,668.0000
142.8330,-0.5830,3.7950,5.0000,-3129.0000,666.0000
142.9170,-0.5830,3.8150,5.0000,-3152.0000,663.0000
142.0830,-0.6670,3.9770,5.0000,-3301.0000,676.0000
142.1670,-0.6670,4.0330,5.0000,-3358.0000,675.0000
142.2500,-0.6670,3.9510,5.0000,-3277.0000,674.0000
142.3330,-0.6670,4.0060,5.0000,-3333.0000,673.0000
142.4170,-0.6670,4.0890,5.0000,-3417.0000,672.0000
142.5000,-0.6670,3.9470,5.0000,-3277.0000,670.0000
143.1670,-0.6670,4.2840,5.0000,-3639.0000,645.0000
143.2500,-0.6670,4.1840,5.0000,-3544.0000,640.0000
141.9170,-0.7500,4.0380,5.0000,-3363.0000,675.0000
142.0000,-0.7500,3.8380,5.0000,-3164.0000,674.0000
142.0830,-0.7500,3.8520,5.0000,-3179.0000,673.0000
142.1670,-0.7500,4.0070,5.0000,-3335.0000,672.0000
141.7500,-0.8330,4.2700,5.0000,-3596.0000,674.0000
141.8330,-0.8330,4.1160,5.0000,-3443.0000,673.0000
141.9170,-0.8330,4.0020,5.0000,-3330.0000,672.0000
142.0000,-0.8330,3.8500,5.0000,-3178.0000,672.0000
141.5830,-0.9170,3.6270,5.0000,-2954.0000,673.0000
141.6670,-0.9170,3.8840,5.0000,-3212.0000,672.0000
141.7500,-0.9170,4.2200,5.0000,-3548.0000,672.0000
141.8330,-0.9170,4.2170,5.0000,-3546.0000,671.0000
141.5000,-1.0000,3.5750,5.0000,-2903.0000,672.0000
