lon,lat,depth,unc,etype,src
139.2886,41.0453,16.1420,nan,ER,nan
140.7962,41.9212,147.9250,nan,ER,nan
140.7043,41.6565,126.1020,nan,ER,nan
140.2783,41.1015,144.2070,nan,ER,nan
140.7854,41.8219,122.8960,nan,ER,nan
139.2519,41.0667,23.2250,nan,ER,nan
140.1663,41.0570,155.5830,nan,ER,nan
139.1022,41.1470,26.1420,nan,ER,nan
140.9251,41.7485,106.6610,nan,ER,nan
139.8928,41.0107,165.5190,nan,ER,nan
140.2608,41.0823,172.9260,nan,ER,nan
140.7434,41.7344,125.2600,nan,ER,nan
140.5568,41.1531,123.7880,nan,ER,nan
139.5030,41.9942,189.5660,nan,ER,nan
140.4225,41.4480,120.9690,nan,ER,nan
139.2048,41.3326,15.1030,nan,ER,nan
140.1875,41.3627,155.6240,nan,ER,nan
139.0239,41.1820,22.6640,nan,ER,nan
140.6757,41.2641,115.8530,nan,ER,nan
140.1274,41.4020,154.2790,nan,ER,nan
140.4987,41.4741,165.7650,nan,ER,nan
140.6869,41.5237,148.2590,nan,ER,nan
139.1924,41.1746,23.2310,nan,ER,nan
140.7760,41.7566,119.1380,nan,ER,nan
140.3908,41.2741,146.0570,nan,ER,nan
139.1843,41.2482,21.3330,nan,ER,nan
140.4525,41.2677,139.7090,nan,ER,nan
139.9426,41.3152,162.2240,nan,ER,nan
140.2921,41.9464,170.8060,nan,ER,nan
139.6037,41.8164,190.3190,nan,ER,nan
140.1235,41.9323,175.7320,nan,ER,nan
140.4714,41.9848,129.3130,nan,ER,nan
140.9247,41.9379,144.8230,nan,ER,nan
140.1458,41.0178,175.8090,nan,ER,nan
140.1596,41.4027,152.2930,nan,ER,nan
139.3588,41.1165,17.0890,nan,ER,nan
140.8554,41.3631,109.5840,nan,ER,nan
140.5628,41.9624,132.2050,nan,ER,nan
140.2814,41.4257,145.1360,nan,ER,nan
139.1037,41.0717,17.9900,nan,ER,nan
140.2302,41.0870,173.2980,nan,ER,nan
140.0273,41.4391,161.6620,nan,ER,nan
140.2856,41.1376,159.4330,nan,ER,nan
139.2257,41.1192,26.4960,nan,ER,nan
139.2698,41.1035,25.3300,nan,ER,nan
140.1709,41.4166,141.0110,nan,ER,nan
139.0069,41.2899,23.8780,nan,ER,nan
140.5793,41.3195,152.4240,nan,ER,nan
139.2867,41.0798,17.4660,nan,ER,nan
139.0598,41.2773,18.9120,nan,ER,nan
140.4449,41.2243,164.3840,nan,ER,nan
139.1883,41.0862,14.3830,nan,ER,nan
140.0706,41.7793,152.1610,nan,ER,nan
140.4911,41.2248,151.3510,nan,ER,nan
139.2598,41.0988,24.7200,nan,ER,nan
140.3903,41.2531,165.3250,nan,ER,nan
140.8526,41.5164,109.2910,nan,ER,nan
139.2401,41.0866,24.9460,nan,ER,nan
139.2105,41.0899,23.9090,nan,ER,nan
140.7434,41.4345,143.3430,nan,ER,nan
140.7490,41.4351,109.6200,nan,ER,nan
140.8396,41.5387,142.4940,nan,ER,nan
139.0067,41.2253,25.5370,nan,ER,nan
140.0465,41.0681,162.8950,nan,ER,nan
139.2524,41.2465,15.2940,nan,ER,nan
140.2863,41.6545,134.1200,nan,ER,nan
139.1338,41.0799,26.9000,nan,ER,nan
139.8821,41.7049,166.8710,nan,ER,nan
140.6516,41.0482,116.9640,nan,ER,nan
140.6862,41.8465,119.9490,nan,ER,nan
139.2280,41.9407,19.7340,nan,ER,nan
140.1638,41.4125,149.4040,nan,ER,nan
139.2880,41.0659,24.9720,nan,ER,nan
139.2279,41.9385,17.5040,nan,ER,nan
140.3911,41.2418,166.4490,nan,ER,nan
139.2730,41.0998,28.3510,nan,ER,nan
140.9877,41.7318,17.2460,nan,ER,nan
139.2679,41.3010,16.5360,nan,ER,nan
140.7748,41.3189,138.9590,nan,ER,nan
140.0609,41.0512,160.3720,nan,ER,nan
139.1721,41.1321,26.5080,nan,ER,nan
140.7001,41.2126,146.5230,nan,ER,nan
140.5758,41.5091,152.1350,nan,ER,nan
140.6255,41.3477,150.6800,nan,ER,nan
140.7585,41.5171,112.8380,nan,ER,nan
140.7220,41.6340,141.4000,nan,ER,nan
140.3283,41.2254,168.5900,nan,ER,nan
140.2387,41.0519,175.1430,nan,ER,nan
139.9521,41.7393,150.2430,nan,ER,nan
140.8027,41.8616,119.3160,nan,ER,nan
140.4533,41.2871,142.3030,nan,ER,nan
139.1539,41.1789,27.1290,nan,ER,nan
140.7078,41.5624,121.2180,nan,ER,nan
140.2929,41.3812,155.9500,nan,ER,nan
140.9860,41.1231,100.8080,nan,ER,nan
140.8021,41.5467,144.3370,nan,ER,nan
