lon,lat,depth,unc,elev,thickness
291.1670,17.0830,6.2310,5.0000,-5241.0000,990.0000
291.2500,17.0830,6.2930,5.0000,-5307.0000,986.0000
291.3330,17.0830,6.2800,5.0000,-5292.0000,988.0000
291.4170,17.0830,6.3290,5.0000,-5337.0000,992.0000
291.5000,17.0830,6.4020,5.0000,-5407.0000,995.0000
291.5830,17.0830,6.3710,5.0000,-5375.0000,996.0000
288.0830,17.0000,3.5660,5.0000,-2327.0000,1239.0000
288.1670,17.0000,3.5220,5.0000,-2359.0000,1163.0000
288.2500,17.0000,3.7140,5.0000,-2609.0000,1105.0000
288.3330,17.0000,3.6180,5.0000,-2556.0000,1062.0000
288.4170,17.0000,3.6120,5.0000,-2586.0000,1026.0000
288.5000,17.0000,4.1870,5.0000,-3189.0000,998.0000
288.5830,17.0000,4.4350,5.0000,-3440.0000,995.0000
288.6670,17.0000,4.3490,5.0000,-3353.0000,996.0000
288.7500,17.0000,4.5920,5.0000,-3595.0000,997.0000
288.8330,17.0000,4.8100,5.0000,-3812.0000,998.0000
288.9170,17.0000,4.7880,5.0000,-3789.0000,999.0000
289.0000,17.0000,4.9630,5.0000,-3963.0000,1000.0000
289.0830,17.0000,4.9720,5.0000,-3971.0000,1001.0000
289.1670,17.0000,4.9980,5.0000,-3996.0000,1002.0000
289.2500,17.0000,5.1250,5.0000,-4124.0000,1001.0000
289.3330,17.0000,5.0750,5.0000,-4076.0000,999.0000
289.4170,17.0000,5.1210,5.0000,-4120.0000,1001.0000
289.5000,17.0000,5.1450,5.0000,-4134.0000,1011.0000
289.5830,17.0000,5.2650,5.0000,-4247.0000,1018.0000
289.6670,17.0000,5.3720,5.0000,-4350.0000,1022.0000
289.7500,17.0000,5.3620,5.0000,-4340.0000,1022.0000
289.8330,17.0000,5.3990,5.0000,-4378.0000,1021.0000
289.9170,17.0000,5.4520,5.0000,-4436.0000,1016.0000
290.0000,17.0000,5.5100,5.0000,-4497.0000,1013.0000
290.0830,17.0000,5.5800,5.0000,-4567.0000,1013.0000
290.1670,17.0000,5.5100,5.0000,-4494.0000,1016.0000
290.2500,17.0000,5.7010,5.0000,-4682.0000,1019.0000
290.3330,17.0000,5.7850,5.0000,-4762.0000,1023.0000
290.4170,17.0000,5.8670,5.0000,-4845.0000,1022.0000
290.5000,17.0000,5.8970,5.0000,-4879.0000,1018.0000
290.5830,17.0000,5.9480,5.0000,-4938.0000,1010.0000
290.6670,17.0000,5.9260,5.0000,-4927.0000,999.0000
290.7500,17.0000,5.9070,5.0000,-4918.0000,989.0000
290.8330,17.0000,5.9410,5.0000,-4957.0000,984.0000
290.9170,17.0000,5.9400,5.0000,-4956.0000,984.0000
291.0000,17.0000,5.9810,5.0000,-4996.0000,985.0000
291.0830,17.0000,5.6270,5.0000,-4641.0000,986.0000
291.1670,17.0000,5.9950,5.0000,-5011.0000,984.0000
291.2500,17.0000,6.0220,5.0000,-5038.0000,984.0000
291.3330,17.0000,6.0490,5.0000,-5064.0000,985.0000
291.4170,17.0000,6.0490,5.0000,-5062.0000,987.0000
291.5000,17.0000,6.1910,5.0000,-5202.0000,989.0000
291.5830,17.0000,6.0840,5.0000,-5094.0000,990.0000
288.0830,16.9170,2.9060,5.0000,-1725.0000,1181.0000
288.1670,16.9170,3.5680,5.0000,-2445.0000,1123.0000
288.2500,16.9170,3.7150,5.0000,-2640.0000,1075.0000
288.3330,16.9170,3.6170,5.0000,-2575.0000,1042.0000
288.4170,16.9170,3.5810,5.0000,-2562.0000,1019.0000
288.5000,16.9170,4.2490,5.0000,-3248.0000,1001.0000
288.5830,16.9170,4.3670,5.0000,-3368.0000,999.0000
288.6670,16.9170,4.2120,5.0000,-3211.0000,1001.0000
288.7500,16.9170,4.5120,5.0000,-3512.0000,1000.0000
288.8330,16.9170,4.7660,5.0000,-3766.0000,1000.0000
288.9170,16.9170,4.8890,5.0000,-3889.0000,1000.0000
289.0000,16.9170,4.9860,5.0000,-3986.0000,1000.0000
289.0830,16.9170,4.9040,5.0000,-3903.0000,1001.0000
