lat,lon,depth,unc,etype,mag,time,Paz,Ppl,Taz,Tpl,S1,D1,R1,S2,D2,R2,mlon,mlat,mdep,ID,src
10.454,-62.088,4.000,15.000,EQ,3.300,1999-04-07 12:54:29.220,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104686,92217
10.781,-62.395,85.400,15.000,EQ,3.800,1999-04-16 09:23:56.480,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104687,92217
10.850,-62.325,67.000,15.000,EQ,3.500,1999-05-02 14:06:19.770,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104688,92217
10.899,-62.177,85.000,15.000,EQ,3.200,1999-05-09 12:39:05.630,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104689,92217
10.671,-62.245,59.000,15.000,EQ,3.300,1999-05-11 05:26:46.060,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104690,92217
10.438,-62.500,3.000,15.000,EQ,3.200,1999-05-11 05:27:57.960,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104691,92217
10.362,-62.976,66.800,15.000,EQ,4.600,1999-05-20 22:54:01.020,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104692,92217
10.946,-62.465,73.000,15.000,EQ,3.300,1999-06-19 04:06:04.760,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104693,92217
10.790,-62.490,63.000,15.000,EQ,3.200,1999-06-24 02:45:47.440,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104694,92217
10.727,-62.432,64.000,15.000,EQ,3.200,1999-07-07 01:49:24.500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104695,92217
10.774,-62.337,69.000,15.000,EQ,3.000,1999-07-22 00:37:58.990,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104696,92217
10.821,-62.343,68.000,15.000,EQ,3.000,1999-07-31 11:52:02.050,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104697,92217
10.630,-62.706,5.000,15.000,EQ,3.900,1999-08-07 03:20:51.880,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104698,92217
10.814,-62.407,98.300,15.000,EQ,3.900,1999-08-13 20:10:47.670,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104699,92217
10.865,-62.191,93.000,15.000,EQ,3.200,1999-09-01 18:06:05.240,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104700,92217
10.222,-62.016,5.000,15.000,EQ,3.600,1999-09-05 13:37:49.810,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104701,92217
10.850,-62.270,79.000,15.000,EQ,3.300,1999-09-05 17:51:53.330,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104702,92217
10.971,-62.484,89.500,15.000,EQ,4.200,1999-10-03 17:19:18.240,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104703,92217
10.373,-62.885,72.100,15.000,EQ,4.000,1999-10-28 23:26:01.740,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104704,92217
10.593,-62.570,3.000,15.000,EQ,3.900,1999-10-30 13:33:35.630,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104705,92217
10.426,-62.614,46.800,15.000,EQ,4.700,1999-11-07 06:53:10.500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104706,92217
10.922,-62.203,77.000,15.000,EQ,3.200,1999-11-11 01:02:51.860,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104707,92217
10.858,-62.403,68.000,15.000,EQ,3.300,1999-12-25 20:14:13.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104708,92217
10.626,-61.070,24.100,15.000,EQ,3.600,1995-02-25 18:19:16.080,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104709,92217
10.893,-61.963,60.000,15.000,EQ,3.200,1995-04-18 09:39:56.970,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104710,92217
11.061,-61.982,88.000,15.000,EQ,3.600,2007-06-04 01:59:02.720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107900,92217
10.504,-61.949,5.000,15.000,EQ,3.000,1995-09-24 09:50:33.210,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104712,92217
11.265,-61.827,99.000,15.000,EQ,3.400,2001-04-20 10:54:39.210,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,105516,92217
10.521,-61.837,5.000,15.000,EQ,3.300,1997-01-15 04:37:25.270,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104714,92217
10.587,-61.182,5.000,15.000,EQ,4.000,1997-04-22 18:34:03.190,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104716,92217
10.792,-61.915,67.100,15.000,EQ,4.300,1997-10-16 08:27:27.720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104717,92217
10.676,-61.827,40.000,15.000,EQ,3.600,1997-12-11 04:28:30.940,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104718,92217
10.503,-61.580,39.000,15.000,EQ,3.100,1998-07-16 04:41:21.250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104719,92217
10.470,-61.501,28.000,15.000,EQ,3.300,1998-07-16 06:48:34.710,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104720,92217
10.942,-61.863,64.000,15.000,EQ,3.100,1998-11-18 20:58:49.610,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104722,92217
10.874,-61.749,38.000,15.000,EQ,3.100,1998-11-24 10:34:41.270,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104723,92217
10.991,-61.612,66.000,15.000,EQ,3.000,1999-02-04 17:47:59.470,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104724,92217
10.207,-61.964,1.000,15.000,EQ,3.500,1999-08-30 09:24:33.030,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104727,92217
10.555,-61.890,11.000,15.000,EQ,3.600,1999-11-01 01:54:16.090,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104728,92217
11.325,-61.601,25.900,15.000,EQ,3.000,2007-08-28 06:35:23.680,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107908,92217
11.284,-61.522,27.000,15.000,EQ,3.100,2007-10-02 13:59:14.110,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107910,92217
11.291,-62.398,136.900,15.000,EQ,5.200,2010-08-14 08:40:40.690,163.579,40.387,325.472,48.172,311.918,9.915,156.473,65.131,86.059,80.895,-62.400,11.380,98.100,100189,92217
11.206,-62.221,121.700,15.000,EQ,3.500,1995-03-22 03:44:33.460,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104746,92217
11.082,-62.193,84.300,15.000,EQ,4.600,1995-11-21 01:30:27.640,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104749,92217
11.054,-62.475,77.800,15.000,EQ,4.000,1996-05-01 11:47:34.820,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104750,92217
10.939,-62.154,70.000,15.000,EQ,3.200,1992-03-17 03:46:01.060,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104157,92217
11.102,-62.280,74.000,15.000,EQ,3.000,1998-01-10 16:46:54.790,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104754,92217
11.223,-62.415,125.000,15.000,EQ,3.200,1998-01-22 23:14:05.190,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104755,92217
11.302,-62.187,28.000,15.000,EQ,3.100,1998-02-14 07:53:15.840,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104756,92217
10.664,-62.532,97.000,15.000,EQ,5.300,1982-05-10 01:25:56.800,199.039,44.842,35.969,43.889,204.378,8.572,356.768,297.573,89.519,-98.558,-62.560,10.500,79.800,100062,92217
11.018,-62.244,107.000,15.000,EQ,3.200,1998-11-19 10:47:06.140,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104758,92217
11.151,-62.101,114.000,15.000,EQ,3.200,1999-03-22 09:29:49.590,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104759,92217
11.054,-62.458,3.000,15.000,EQ,3.000,1999-04-01 03:25:36.650,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104760,92217
11.083,-62.133,109.000,15.000,EQ,3.100,1999-05-22 04:43:16.460,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104761,92217
10.807,-62.210,70.000,15.000,EQ,3.400,1991-12-12 21:59:31.790,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104145,92217
10.920,-65.650,5.600,15.000,EQ,4.000,2013-03-08 23:43:41.590,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,114399,92217
11.146,-62.350,27.000,15.000,EQ,3.300,1999-08-10 14:47:40.380,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104764,92217
11.047,-62.244,95.000,15.000,EQ,3.000,1999-09-04 07:11:38.910,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104765,92217
11.214,-62.086,31.000,15.000,EQ,3.000,1999-10-01 11:59:37.970,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104766,92217
11.225,-61.994,88.700,15.000,EQ,3.600,1995-01-29 11:12:12.440,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104768,92217
10.560,-63.620,5.800,15.000,EQ,4.300,2012-02-27 00:11:06.700,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,114400,92217
11.336,-61.559,70.000,15.000,EQ,3.100,1996-01-01 09:48:56.310,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104770,92217
11.005,-61.867,70.000,15.000,EQ,3.100,1996-09-30 11:48:29.380,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104772,92217
11.068,-61.021,53.500,15.000,EQ,4.700,1997-04-05 17:04:03.330,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104774,92217
10.949,-62.039,90.000,15.000,EQ,3.300,1992-06-18 10:06:17.820,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104161,92217
11.077,-61.018,5.000,15.000,EQ,3.600,1997-04-22 11:44:12.270,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104776,92217
11.028,-61.027,5.000,15.000,EQ,4.200,1997-04-22 19:05:49.350,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104778,92217
11.146,-61.002,5.000,15.000,EQ,4.100,1997-04-23 10:39:58.560,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104779,92217
11.136,-61.024,5.000,15.000,EQ,5.000,1997-04-25 16:04:50.160,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104780,92217
10.887,-62.175,90.000,15.000,EQ,3.400,1992-07-12 01:58:59.260,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104162,92217
11.011,-61.017,5.000,15.000,EQ,3.800,1997-05-09 18:21:40.040,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104782,92217
11.222,-61.018,5.000,15.000,EQ,3.000,1997-11-22 00:25:09.650,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104783,92217
