lon,lat,depth,unc,etype,mag
-70.4910,-33.3870,101.2000,nan,ER,4.4000
-70.0660,-32.1700,103.3000,nan,ER,4.9000
-69.1870,-31.2740,119.2000,nan,ER,4.5000
-70.9950,-36.4410,118.8000,nan,ER,4.5000
-70.6310,-34.3960,105.6000,nan,ER,4.4000
-69.6010,-30.1350,116.7000,nan,ER,4.4000
-68.8480,-31.3320,104.3000,nan,ER,4.1000
-66.5150,-28.0850,188.0000,nan,ER,5.1000
-67.2380,-28.8870,122.0000,nan,ER,4.3000
-65.6050,-30.9270,173.4000,nan,ER,4.9000
-70.2650,-31.8460,100.9000,nan,ER,5.1000
-70.4910,-35.3220,13.4000,nan,ER,4.5000
-67.9600,-31.6730,100.6000,nan,ER,4.9000
-70.6020,-30.6890,46.1000,nan,ER,4.4000
-68.3850,-31.8570,110.0000,nan,ER,4.3000
-68.2590,-31.1560,100.3000,nan,ER,4.0000
-68.7100,-33.2570,10.0000,nan,ER,4.4000
-70.4390,-33.1430,102.4000,nan,ER,4.3000
-69.3290,-31.4780,104.8000,nan,ER,4.4000
-67.6470,-31.8390,10.0000,nan,ER,4.0000
-67.3330,-28.7800,114.4000,nan,ER,4.8000
-68.0830,-31.8720,21.0000,nan,ER,4.2000
-68.6170,-33.7840,27.3000,nan,ER,4.4000
-68.3530,-30.5550,39.6000,nan,ER,4.2000
-70.8670,-36.2110,122.1000,nan,ER,4.6000
-68.2800,-31.3030,103.6000,nan,ER,4.3000
-68.3570,-29.1750,5.0000,nan,ER,4.0000
-68.1620,-29.1860,43.5000,nan,ER,4.8000
-70.2560,-35.4540,10.0000,nan,ER,4.1000
-70.8580,-28.4990,51.8000,nan,ER,4.2000
-67.7380,-31.9470,121.0000,nan,ER,4.9000
-70.8740,-32.5370,80.1000,nan,ER,4.1000
-68.1240,-28.5590,117.7000,nan,ER,5.8000
-69.8220,-29.1310,102.6000,nan,ER,4.6000
-70.3390,-35.3240,6.3000,nan,ER,4.4000
-68.4770,-29.3150,46.2000,nan,ER,4.3000
-69.1920,-32.4020,24.5000,nan,ER,4.7000
-68.4690,-33.7710,35.9000,nan,ER,4.3000
-70.1700,-33.8520,115.6000,nan,ER,4.5000
-70.3990,-28.1270,78.4000,nan,ER,4.5000
-69.7080,-34.1370,25.7000,nan,ER,4.9000
-67.6700,-34.7870,14.3000,nan,ER,4.7000
-70.6700,-28.4190,35.0000,nan,ER,4.3000
-69.9190,-35.8690,35.0000,nan,ER,5.0000
-69.0200,-30.2570,36.2000,nan,ER,5.1000
-70.4920,-33.7510,35.0000,nan,ER,4.3000
-70.0660,-34.3450,35.0000,nan,ER,4.1000
