lon,lat,depth,unc,etype,mag
-70.1538,-21.8992,45.6250,nan,ER,2.8000
-70.5965,-23.3079,28.5990,nan,ER,3.6000
-70.3400,-23.0142,38.2450,nan,ER,2.9000
-70.3213,-22.6265,40.9050,nan,ER,3.1000
-70.4339,-23.0040,38.0140,nan,ER,3.6000
-70.5969,-23.0345,34.7630,nan,ER,3.5000
-70.5573,-22.6176,37.3890,nan,ER,2.4000
-70.4875,-22.9837,36.0020,nan,ER,2.9000
-70.0575,-22.4159,51.7500,nan,ER,3.0000
-70.6184,-22.9507,36.7480,nan,ER,2.9000
-70.6966,-23.0986,29.5250,nan,ER,3.8000
-70.3562,-23.0066,38.2600,nan,ER,3.4000
-70.1344,-22.2283,49.2610,nan,ER,3.2000
-70.1292,-22.3793,49.0300,nan,ER,2.6000
-69.8378,-22.6806,58.7360,nan,ER,3.0000
-70.3136,-22.5957,41.2100,nan,ER,2.7000
-70.2928,-22.3722,42.1190,nan,ER,3.3000
-70.4068,-22.3439,39.4820,nan,ER,3.6000
-70.1107,-22.3922,49.4260,nan,ER,2.1000
-70.8858,-22.8686,34.7030,nan,ER,2.9000
-70.1352,-22.7983,45.9720,nan,ER,2.5000
-70.2878,-22.9474,43.7990,nan,ER,2.1000
-70.4776,-22.9917,37.1110,nan,ER,2.5000
-70.4771,-22.9860,37.3190,nan,ER,3.9000
-70.3248,-22.9947,39.0310,nan,ER,3.5000
-70.3808,-22.9502,38.0980,nan,ER,1.9000
-70.3941,-22.3342,40.0620,nan,ER,3.0000
-70.5716,-22.7974,35.8590,nan,ER,2.3000
-70.6027,-23.0892,31.9450,nan,ER,3.8000
-70.1817,-22.6683,45.4610,nan,ER,2.4000
-70.1423,-22.0038,48.0020,nan,ER,2.3000
-70.4931,-23.0004,37.2020,nan,ER,3.8000
-70.4651,-23.1843,33.0780,nan,ER,2.2000
-70.3372,-22.6962,39.7410,nan,ER,2.4000
-70.3221,-22.6268,40.8240,nan,ER,2.1000
-70.1073,-22.6660,49.7260,nan,ER,2.7000
-70.1844,-22.3898,45.1160,nan,ER,3.0000
-70.2034,-22.4151,44.2030,nan,ER,2.3000
-70.4887,-22.9914,37.6620,nan,ER,5.0000
-70.6187,-23.0630,30.9150,nan,ER,2.7000
-70.4676,-23.0011,37.3490,nan,ER,2.5000
-70.4075,-23.0130,37.5670,nan,ER,3.8000
-70.0424,-22.1899,51.8740,nan,ER,3.2000
-70.1001,-22.4095,49.5610,nan,ER,3.3000
-69.9928,-22.9423,48.6660,nan,ER,2.5000
-70.2929,-22.5011,41.0660,nan,ER,3.5000
-70.0731,-22.9800,47.2630,nan,ER,2.4000
-70.0141,-23.2061,44.2230,nan,ER,1.8000
