lon,lat,depth
178.56950375,-39.3106216803,8.07
178.511132239,-39.290215041,8.22
178.511132239,-39.290215041,8.23
178.503023073,-39.2873768343,8.2
178.481953872,-39.2799989132,8.36
178.415509995,-39.256696824,8.71
178.399309298,-39.2510071084,8.96
178.341001637,-39.2305031199,9.21
178.341001637,-39.2305031199,9.22
178.250363944,-39.1985486566,9.65
178.247896727,-39.1976774465,8.25
178.209171097,-39.1839932124,8.34
178.200196522,-39.1808193321,9.51
178.200196522,-39.1808193321,9.5
178.12677989,-39.1548187361,9.94
178.12677989,-39.1548187361,9.96
178.12677989,-39.1548187361,9.95
178.088636105,-39.1412842827,9.87
178.088636105,-39.1412842827,9.88
178.074689074,-39.136331092,8.62
178.074689074,-39.136331092,8.3
178.074689074,-39.136331092,8.6
178.072496074,-39.1355520488,9.49
178.072496074,-39.1355520488,9.48
178.072496074,-39.1355520488,9.47
178.051471216,-39.128080199,9.21
178.051471216,-39.128080199,9.2
178.038628733,-39.1235135768,8.44
178.038628733,-39.1235135768,8.5
178.038628733,-39.1235135768,8.49
178.038628733,-39.1235135768,8.48
178.038628733,-39.1235135768,8.47
178.038628733,-39.1235135768,8.46
178.038628733,-39.1235135768,8.45
178.036391482,-39.1227178345,9.53
178.036391482,-39.1227178345,9.54
177.989743416,-39.1061122734,10.67
177.985235529,-39.1045061768,10.16
177.985235529,-39.1045061768,10.17
177.979091546,-39.1023167649,9.59
177.979091546,-39.1023167649,9.58
177.968108103,-39.0984016663,10.23
177.968108103,-39.0984016663,10.24
177.964578532,-39.0971432235,11.84
177.964578532,-39.0971432235,11.83
177.960660431,-39.0957460757,10.91
177.960660431,-39.0957460757,10.92
177.960660431,-39.0957460757,10.93
177.933071888,-39.0859030523,11.8
177.889381211,-39.0702961931,12.04
177.873862394,-39.0647470899,11.47
177.873862394,-39.0647470899,11.46
177.873862394,-39.0647470899,11.49
177.873862394,-39.0647470899,11.48
177.818936134,-39.0450834275,12.77
177.818936134,-39.0450834275,12.76
177.808406686,-39.041309679,10.97
177.808406686,-39.041309679,11.01
177.808406686,-39.041309679,11.02
177.778056709,-39.0304247093,12.86
177.778056709,-39.0304247093,12.87
177.770199811,-39.0276050177,13.68
177.770199811,-39.0276050177,13.7
177.770199811,-39.0276050177,13.69
177.763698912,-39.0252713995,11.82
177.750892137,-39.0206726645,11.47
177.750892137,-39.0206726645,11.48
177.739844979,-39.0167041776,12.29
177.738388242,-39.0161807608,12.1
177.721427822,-39.010084848,13.51
177.708506338,-39.0054382554,13.86
177.708506338,-39.0054382554,13.85
177.689521448,-38.9986075563,11.88
177.669740218,-38.9914856603,15.15
177.248819894,-38.8388065989,14.7
177.21517297,-38.8265082561,15.1
177.202285007,-38.8217938732,15.4
177.093485949,-38.7819141034,16.6
177.072733793,-38.7742909686,17.0
177.046956779,-38.7648146119,17.3
176.951074051,-38.7294935835,18.4
176.925296303,-38.7199783168,18.6
176.896696961,-38.7094119328,18.9
176.842325698,-38.6892959537,19.8
176.816547812,-38.6797460388,20.0
176.775071488,-38.6643631032,20.5
176.754335499,-38.6566644689,20.9
176.687090241,-38.6316617887,21.7
179.235217205,-39.2973589143,3.22
179.226958024,-39.2945229829,3.22
179.226958024,-39.2945229829,3.23
179.218699933,-39.2916866129,3.34
179.218699933,-39.2916866129,3.35
179.154971539,-39.2697707422,3.86
179.112491672,-39.2551352105,4.56
179.091253471,-39.2478099617,4.73
178.963848805,-39.2037537556,6.08
178.95139207,-39.1994358288,6.11
178.839610146,-39.1606052616,6.96
178.765141652,-39.1346534212,7.29
178.669700212,-39.1012952996,8.0
178.653518391,-39.0956286754,8.07
178.595324106,-39.0752239116,8.22
178.595324106,-39.0752239116,8.23
178.58723954,-39.0723859831,8.2
178.566234231,-39.0650088047,8.36
178.49999162,-39.0417092476,8.71
178.483839946,-39.0360201931,8.96
178.425708551,-39.0155187258,9.21
178.425708551,-39.0155187258,9.22
178.335344335,-38.9835686223,9.65
178.332884553,-38.9826975384,8.25
178.294275565,-38.9690153369,8.34
178.285328005,-38.9658419416,9.51
178.285328005,-38.9658419416,9.5
178.212132132,-38.9398455108,9.94
178.212132132,-38.9398455108,9.96
178.212132132,-38.9398455108,9.95
178.174102875,-38.9263133602,9.87
178.174102875,-38.9263133602,9.88
178.160197693,-38.9213610354,8.62
178.160197693,-38.9213610354,8.3
178.160197693,-38.9213610354,8.6
178.158011272,-38.9205821295,9.49
178.158011272,-38.9205821295,9.48
178.158011272,-38.9205821295,9.47
178.137049467,-38.9131116118,9.21
178.137049467,-38.9131116118,9.2
178.124245481,-38.9085458174,8.44
178.124245481,-38.9085458174,8.5
178.124245481,-38.9085458174,8.49
178.124245481,-38.9085458174,8.48
178.124245481,-38.9085458174,8.47
178.124245481,-38.9085458174,8.46
178.124245481,-38.9085458174,8.45
178.122014935,-38.9077502205,9.53
178.122014935,-38.9077502205,9.54
178.075506585,-38.891147764,10.67
178.071012191,-38.889541975,10.16
178.071012191,-38.889541975,10.17
178.064886595,-38.8873529843,9.59
178.064886595,-38.8873529843,9.58
178.053936014,-38.883438645,10.23
178.053936014,-38.883438645,10.24
178.050417002,-38.8821804479,11.84
178.050417002,-38.8821804479,11.83
178.04651062,-38.8807835738,10.91
178.04651062,-38.8807835738,10.92
178.04651062,-38.8807835738,10.93
178.019004563,-38.8709425057,11.8
177.975444394,-38.8553388449,12.04
177.959971896,-38.8497909077,11.47
177.959971896,-38.8497909077,11.46
177.959971896,-38.8497909077,11.49
177.959971896,-38.8497909077,11.48
177.905209422,-38.8301314985,12.77
177.905209422,-38.8301314985,12.76
177.894711345,-38.8263585878,10.97
177.894711345,-38.8263585878,11.01
177.894711345,-38.8263585878,11.02
177.86445174,-38.8154760737,12.86
177.86445174,-38.8154760737,12.87
177.856618226,-38.8126570275,13.68
177.856618226,-38.8126570275,13.7
177.856618226,-38.8126570275,13.69
177.850136671,-38.8103239465,11.82
177.837367994,-38.8057262776,11.47
177.837367994,-38.8057262776,11.48
177.826353689,-38.801758719,12.29
177.824901284,-38.8012354253,12.1
177.807991281,-38.7951409547,13.51
177.795108192,-38.7904954737,13.86
177.795108192,-38.7904954737,13.85
177.776179691,-38.7836664273,11.88
177.756457184,-38.7765462785,15.15
177.336778941,-38.6239104487,14.7
177.303230684,-38.6116160609,15.1
177.29038049,-38.6069032124,15.4
177.181899728,-38.5670368286,16.6
177.161208174,-38.5594163348,17.0
177.135506384,-38.5499432976,17.3
177.039902993,-38.5146349977,18.4
177.014200213,-38.5051232554,18.6
176.985683982,-38.4945608322,18.9
176.931470536,-38.4744525305,19.8
176.905767387,-38.4649063229,20.0
176.864411199,-38.4495294434,20.5
176.843735217,-38.4418338789,20.9
176.776684312,-38.4168413468,21.7
179.295446246,-39.0801593909,3.22
179.287212585,-39.0773233963,3.22
179.287212585,-39.0773233963,3.23
179.278980007,-39.0744869675,3.34
179.278980007,-39.0744869675,3.35
179.215448318,-39.0525707949,3.86
179.173099401,-39.0379352108,4.56
179.151926618,-39.0306099803,4.73
179.024913667,-38.986554509,6.08
179.012495165,-38.9822367116,6.11
178.901055798,-38.9434077627,6.96
178.826814983,-38.9174574579,7.29
178.73166472,-38.8841018392,8.0
178.715532197,-38.878435699,8.07
178.657515036,-38.8580328182,8.22
178.657515036,-38.8580328182,8.23
178.649455056,-38.855195169,8.2
178.628513602,-38.8478187364,8.36
178.562472142,-38.8245217217,8.71
178.546369461,-38.8188333311,8.96
178.488414231,-38.7983343953,9.21
178.488414231,-38.7983343953,9.22
178.398323337,-38.7663886696,9.65
178.395870986,-38.7655177123,8.25
178.357378574,-38.7518375518,8.34
178.348458013,-38.7486646435,9.51
178.348458013,-38.7486646435,9.5
178.275482775,-38.722672395,9.94
178.275482775,-38.722672395,9.96
178.275482775,-38.722672395,9.95
178.237567983,-38.7091425569,9.87
178.237567983,-38.7091425569,9.88
178.223704626,-38.7041911014,8.62
178.223704626,-38.7041911014,8.3
178.223704626,-38.7041911014,8.6
178.22152478,-38.7034123333,9.49
178.22152478,-38.7034123333,9.48
178.22152478,-38.7034123333,9.47
178.200625993,-38.6959431533,9.21
178.200625993,-38.6959431533,9.2
178.187860482,-38.6913781903,8.44
178.187860482,-38.6913781903,8.5
178.187860482,-38.6913781903,8.49
178.187860482,-38.6913781903,8.48
178.187860482,-38.6913781903,8.47
178.187860482,-38.6913781903,8.46
178.187860482,-38.6913781903,8.45
178.185636638,-38.6905827393,9.53
178.185636638,-38.6905827393,9.54
178.139267927,-38.6739834003,10.67
178.134787017,-38.6723779201,10.16
178.134787017,-38.6723779201,10.17
178.128679798,-38.6701893525,9.59
178.128679798,-38.6701893525,9.58
178.117762061,-38.6662757756,10.23
178.117762061,-38.6662757756,10.24
178.114253602,-38.6650178252,11.84
178.114253602,-38.6650178252,11.83
178.110358933,-38.6636212259,10.91
178.110358933,-38.6636212259,10.92
178.110358933,-38.6636212259,10.93
178.082935317,-38.6537821213,11.8
178.039505583,-38.638181672,12.04
178.024079379,-38.6326349057,11.47
178.024079379,-38.6326349057,11.46
178.024079379,-38.6326349057,11.49
178.024079379,-38.6326349057,11.48
177.969480601,-38.6129797675,12.77
177.969480601,-38.6129797675,12.76
177.959013877,-38.6092076981,10.97
177.959013877,-38.6092076981,11.01
177.959013877,-38.6092076981,11.02
177.928844596,-38.5983276497,12.86
177.928844596,-38.5983276497,12.87
177.921034453,-38.5955092518,13.68
177.921034453,-38.5955092518,13.7
177.921034453,-38.5955092518,13.69
177.914572231,-38.59317671,11.82
177.901841632,-38.5885801118,11.47
177.901841632,-38.5885801118,11.48
177.890860162,-38.5846134854,12.29
177.889412085,-38.5840903152,12.1
177.872552472,-38.577997293,13.51
177.859707758,-38.573352928,13.86
177.859707758,-38.573352928,13.85
177.840835614,-38.5665255413,11.88
177.821171799,-38.559407147,15.15
177.402734978,-38.4068147309,14.7
177.369285337,-38.3945243149,15.1
177.356472892,-38.3898130074,15.4
177.248310263,-38.3499600664,16.6
177.227679279,-38.3423422247,17.0
177.202052677,-38.3328725213,17.3
177.106728479,-38.2975770042,18.4
177.081100631,-38.2880688013,18.6
177.052667469,-38.2775103559,18.9
176.998611762,-38.2574097644,19.8
176.972983312,-38.24786728,20.0
176.931747199,-38.2324964826,20.5
176.911131195,-38.2248040011,20.9
176.844274548,-38.1998216608,21.7
179.364474912,-38.8603598703,3.22
179.356266798,-38.857523812,3.22
179.356266798,-38.857523812,3.23
179.348059757,-38.8546873242,3.34
179.348059757,-38.8546873242,3.35
179.284724972,-38.8327708479,3.86
179.242507137,-38.818135211,4.56
179.221399839,-38.810809999,4.73
179.094779001,-38.7667552668,6.08
179.082398771,-38.7624375995,6.11
178.971302311,-38.7236102783,6.96
178.897289407,-38.6976615179,7.29
178.80243062,-38.6643084166,8.0
178.786347447,-38.6586427631,8.07
178.728507592,-38.6382417763,8.22
178.728507592,-38.6382417763,8.23
178.720472223,-38.6354044079,8.2
178.699594691,-38.6280287254,8.36
178.633754589,-38.604734268,8.71
178.617700953,-38.599046545,8.96
178.559922071,-38.5785501555,9.21
178.559922071,-38.5785501555,9.22
178.470104782,-38.546608833,9.65
178.46765987,-38.5457380031,8.25
178.429284157,-38.5320598954,8.34
178.420390624,-38.528887477,9.51
178.420390624,-38.528887477,9.5
178.347636251,-38.5028994352,9.94
178.347636251,-38.5028994352,9.96
178.347636251,-38.5028994352,9.95
178.309836044,-38.4893719231,9.87
178.309836044,-38.4893719231,9.88
178.296014555,-38.484421342,8.62
178.296014555,-38.484421342,8.3
178.296014555,-38.484421342,8.6
178.293841291,-38.4836427126,9.49
178.293841291,-38.4836427126,9.48
178.293841291,-38.4836427126,9.47
178.273005588,-38.476174878,9.21
178.273005588,-38.476174878,9.2
178.260278593,-38.4716107512,8.44
178.260278593,-38.4716107512,8.5
178.260278593,-38.4716107512,8.49
178.260278593,-38.4716107512,8.48
178.260278593,-38.4716107512,8.47
178.260278593,-38.4716107512,8.46
178.260278593,-38.4716107512,8.45
178.258061457,-38.470815447,9.53
178.258061457,-38.470815447,9.54
178.211832532,-38.4542192437,10.67
178.207365122,-38.4526140741,10.16
178.207365122,-38.4526140741,10.17
178.201276298,-38.450425932,9.59
178.201276298,-38.450425932,9.58
178.190391441,-38.4465131221,10.23
178.190391441,-38.4465131221,10.24
178.186893545,-38.4452554198,11.84
178.186893545,-38.4452554198,11.83
178.183010602,-38.4438590969,10.91
178.183010602,-38.4438590969,10.92
178.183010602,-38.4438590969,10.93
178.155669514,-38.4340219673,11.8
178.112370352,-38.4184247484,12.04
178.096990492,-38.4128791598,11.47
178.096990492,-38.4128791598,11.46
178.096990492,-38.4128791598,11.49
178.096990492,-38.4128791598,11.48
178.042555583,-38.3932283176,12.77
178.042555583,-38.3932283176,12.76
178.032120246,-38.3894570946,10.97
178.032120246,-38.3894570946,11.01
178.032120246,-38.3894570946,11.02
178.002041385,-38.3785795264,12.86
178.002041385,-38.3785795264,12.87
177.994254637,-38.3757617804,13.68
177.994254637,-38.3757617804,13.7
177.994254637,-38.3757617804,13.69
177.987811769,-38.3734297812,11.82
177.975119288,-38.36883426,11.47
177.975119288,-38.36883426,11.48
177.964170688,-38.3648685712,12.29
177.962726945,-38.3643455252,12.1
177.945917776,-38.3582539599,13.51
177.933111477,-38.3536107176,13.86
177.933111477,-38.3536107176,13.85
177.914295751,-38.3467850004,11.88
177.89469069,-38.3396683708,15.15
177.47749663,-38.1871196254,14.7
177.444145713,-38.1748332047,15.1
177.431371058,-38.1701234474,15.4
177.32352691,-38.1302840293,16.6
177.302956562,-38.1226688557,17.0
177.27740523,-38.1132025059,17.3
177.182360533,-38.0779198479,18.4
179.455888923,-38.647360332,3.22
179.447705299,-38.6445242125,3.22
179.447705299,-38.6445242125,3.23
179.43952274,-38.6416876677,3.34
179.43952274,-38.6416876677,3.35
179.376376724,-38.619770899,3.86
179.334284553,-38.6051352112,4.56
179.313240034,-38.597810017,4.73
179.186995108,-38.5537559967,6.08
179.174651569,-38.5494384546,6.11
179.063883849,-38.5106127013,6.96
178.990089442,-38.4846654286,7.29
178.895510092,-38.451314752,8.0
178.879474229,-38.4456495673,8.07
178.821804357,-38.4252504049,8.22
178.821804357,-38.4252504049,8.23
178.813792583,-38.4224133071,8.2
178.792976332,-38.4150383471,8.36
178.727329273,-38.391746353,8.71
178.711322656,-38.3860592731,8.96
178.65371284,-38.3655653363,9.21
178.65371284,-38.3655653363,9.22
178.564157858,-38.3336282553,9.65
178.561720078,-38.3327575482,8.25
178.523456243,-38.3190814179,8.34
178.514588622,-38.3159094714,9.51
178.514588622,-38.3159094714,9.5
178.442045996,-38.2899254819,9.94
178.442045996,-38.2899254819,9.96
178.442045996,-38.2899254819,9.95
178.404355643,-38.2764002103,9.87
178.404355643,-38.2764002103,9.88
178.390574294,-38.2714504716,8.62
178.390574294,-38.2714504716,8.3
178.390574294,-38.2714504716,8.6
178.38840734,-38.2706719757,9.49
178.38840734,-38.2706719757,9.48
178.38840734,-38.2706719757,9.47
178.367632116,-38.2632054372,9.21
178.367632116,-38.2632054372,9.2
178.354942047,-38.2586421159,8.44
178.354942047,-38.2586421159,8.5
178.354942047,-38.2586421159,8.49
178.354942047,-38.2586421159,8.48
178.354942047,-38.2586421159,8.47
178.354942047,-38.2586421159,8.46
178.354942047,-38.2586421159,8.45
178.352731343,-38.2578469531,9.53
178.352731343,-38.2578469531,9.54
178.306636433,-38.2412537705,10.67
178.302181964,-38.2396489001,10.16
178.302181964,-38.2396489001,10.17
178.296110778,-38.237461168,9.59
178.296110778,-38.237461168,9.58
178.285257442,-38.2335490968,10.23
178.285257442,-38.2335490968,10.24
178.281769674,-38.2322916335,11.84
178.281769674,-38.2322916335,11.83
178.277897972,-38.2308955769,10.91
178.277897972,-38.2308955769,10.92
178.277897972,-38.2308955769,10.93
178.250636005,-38.2210603498,11.8
178.207462026,-38.2054662428,12.04
178.192126596,-38.1999217888,11.47
178.192126596,-38.1999217888,11.46
178.192126596,-38.1999217888,11.49
178.192126596,-38.1999217888,11.48
178.137848792,-38.180275085,12.77
178.137848792,-38.180275085,12.76
178.127443546,-38.1765046772,10.97
178.127443546,-38.1765046772,11.01
178.127443546,-38.1765046772,11.02
178.097451373,-38.1656294983,12.86
178.097451373,-38.1656294983,12.87
178.089687055,-38.1628123804,13.68
178.089687055,-38.1628123804,13.7
178.089687055,-38.1628123804,13.69
178.083262743,-38.1604809039,11.82
178.070606806,-38.15588642,11.47
178.070606806,-38.15588642,11.48
178.059689719,-38.1519216346,12.29
178.058250131,-38.1513987083,12.1
178.041489324,-38.1453085464,13.51
178.028719856,-38.1406663856,13.86
178.028719856,-38.1406663856,13.85
178.009958219,-38.1338422766,11.88
177.990409487,-38.1267273471,15.15
177.574406911,-37.9742206727,14.7
177.541150644,-37.9619381011,15.1
