lon,lat,depth
127.197800,27.949499,301.648987
127.204903,28.129169,357.458801
127.211998,28.308821,379.782684
127.246803,29.166920,398.472687
127.467003,33.877491,413.268585
127.457603,33.697891,413.268585
127.899399,33.861099,413.268585
127.659798,29.193470,402.106689
127.651703,29.013910,402.106689
127.627701,28.475241,379.782684
127.612099,28.116110,245.839203
127.604401,27.936550,212.353302
127.589203,27.577400,123.057602
127.566902,27.038679,78.409798
127.538200,26.320351,44.923923
127.477402,24.704020,33.761959
128.354004,34.201950,402.106689
128.213806,31.869949,402.106689
128.098007,29.716890,390.944702
128.062103,28.999130,346.296814
128.053299,28.819679,268.163086
128.010605,27.922409,145.381592
127.954102,26.666121,56.085880
127.886703,25.050751,22.600000
128.799805,34.361519,413.268585
128.510895,29.700380,402.106689
128.491302,29.341761,335.134918
128.484604,29.217171,299.649811
128.444000,28.445101,167.705505
128.398697,27.548380,89.571754
128.363998,26.830959,44.923923
128.298401,25.395990,33.761959
129.247101,34.519299,402.106689
129.069595,32.011749,402.106689
128.977707,30.578510,390.944702
128.966797,30.401609,333.955200
128.912903,29.503441,257.001190
128.871704,28.786631,156.543503
128.831894,28.069799,89.571754
128.712402,25.739719,33.761959
130.233505,33.311008,321.300995
130.124207,31.956949,290.487000
130.069504,31.241871,234.677200
130.016602,30.526711,178.867401
129.953201,29.632641,78.409798
129.904404,28.917320,56.085880
129.845993,28.023050,44.923923
129.768494,26.770889,44.923923
129.630493,33.853569,380.789673
129.530502,32.527840,323.972900
129.405502,30.737801,323.972900
129.347000,29.842621,234.677200
129.302200,29.126410,123.057602
129.258896,28.410139,78.409798
129.207001,27.514709,56.085880
129.128693,26.081860,44.923923
131.353302,31.523399,78.409798
131.259506,30.453831,44.923923
131.086395,28.313990,33.761959
121.477303,28.930700,407.625916
121.540802,24.043060,67.247841
121.542801,23.862961,56.085880
139.209106,34.999851,72.804489
138.833405,35.783150,78.409798
138.330200,36.562920,100.733704
138.413498,34.020161,39.034328
137.991699,34.824108,56.085880
137.298904,35.800869,123.057602
137.115295,36.001419,134.219589
137.980392,33.579769,33.761959
137.548599,34.316811,49.765469
137.141800,34.927711,67.247841
136.436005,35.902000,111.895706
136.262405,32.778431,45.087749
135.826004,33.469090,56.085880
135.456299,33.864342,89.571754
135.283203,34.263649,128.121994
135.173096,34.446629,152.664795
134.757599,35.006618,212.353302
132.739197,30.709351,33.761959
132.014496,31.836720,44.923923
131.435394,32.414501,111.895706
131.257294,32.785061,190.029404
130.881104,33.347752,279.325104
130.699402,33.718208,379.782684
130.500504,33.910030,402.106689
129.316101,35.414639,402.106689
132.291504,30.384270,33.761959
131.737701,31.139259,56.085880
131.369400,31.701630,89.571754
131.191803,32.071869,156.543503
130.888397,32.490650,207.120697
130.863205,32.677601,235.921997
130.438400,33.195549,312.811005
129.839996,33.768841,368.620819
129.450500,34.328999,402.106689
129.260696,34.698380,402.106689
133.228394,31.386829,33.761959
132.698807,32.323330,56.085880
132.258102,32.921398,71.838722
132.141006,33.081982,78.409798
131.947098,33.275379,111.895706
132.044098,33.378761,155.265198
131.965500,33.453331,190.029404
131.574493,33.839851,301.648987
131.197403,34.403980,402.106689
130.998505,34.596710,402.106689
129.816406,36.106449,413.268585
132.644394,33.760540,234.677200
132.430801,33.777130,111.895706
132.624405,33.582932,67.247841
132.988602,33.016701,44.923923
133.913300,31.866131,33.761959
134.373703,32.182720,33.761959
133.643997,33.141121,44.923923
133.284302,33.708618,56.085880
133.113693,34.081001,67.247841
132.920593,34.276009,100.733704
137.293793,33.306419,22.600000
136.780396,34.078190,56.085880
136.258804,34.850281,111.895706
135.757294,35.798241,167.705505
135.217606,36.570751,212.353302
135.696701,32.590580,33.761959
134.906799,33.707760,73.137932
134.110794,35.068119,145.381592
133.360794,36.031120,201.191406
136.534195,32.937061,44.923752
136.063400,33.622372,44.923923
136.063400,33.622372,56.085880
135.879395,33.820351,67.247841
135.748505,34.369740,123.057602
135.187698,34.963779,201.191406
135.046097,32.476871,22.600000
134.134903,33.634392,33.761959
133.800797,34.380161,67.247841
133.416504,34.771919,100.733704
133.050903,35.340530,134.219589
