lat,lon,depth,unc,etype,ID,mag,time,S1,D1,R1,S2,D2,R2,src
2.83,122.67,6.25,5.00,BA,300017,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.83,122.75,6.28,5.00,BA,300018,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.75,121.83,6.45,5.00,BA,300019,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.75,121.92,6.73,5.00,BA,300020,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.75,122.00,6.54,5.00,BA,300021,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.75,122.08,6.41,5.00,BA,300022,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.75,122.17,6.36,5.00,BA,300023,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.75,122.25,6.34,5.00,BA,300024,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.75,122.33,6.35,5.00,BA,300025,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.75,122.42,6.29,5.00,BA,300026,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.75,122.50,6.29,5.00,BA,300027,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.75,122.58,6.31,5.00,BA,300028,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.75,122.67,6.22,5.00,BA,300029,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.75,122.75,6.27,5.00,BA,300030,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.75,122.83,6.20,5.00,BA,300031,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.75,122.92,6.31,5.00,BA,300032,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.75,123.00,6.23,5.00,BA,300033,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.75,123.08,6.03,5.00,BA,300034,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,121.83,6.61,5.00,BA,300037,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,121.92,6.58,5.00,BA,300038,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,122.00,6.42,5.00,BA,300039,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,122.08,6.43,5.00,BA,300040,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,122.17,6.42,5.00,BA,300041,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,122.25,6.40,5.00,BA,300042,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,122.33,6.42,5.00,BA,300043,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,122.42,6.33,5.00,BA,300044,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,122.50,6.33,5.00,BA,300045,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,122.58,6.38,5.00,BA,300046,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,122.67,6.44,5.00,BA,300047,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,122.75,6.61,5.00,BA,300048,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,122.83,6.28,5.00,BA,300049,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,122.92,6.41,5.00,BA,300050,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,123.00,6.12,5.00,BA,300051,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,123.08,6.28,5.00,BA,300052,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,123.17,6.22,5.00,BA,300053,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,123.25,6.08,5.00,BA,300054,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,123.33,6.16,5.00,BA,300055,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,123.42,5.88,5.00,BA,300056,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,123.50,5.91,5.00,BA,300057,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,121.75,6.50,5.00,BA,300065,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,121.83,6.53,5.00,BA,300066,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,121.92,6.47,5.00,BA,300067,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,122.00,6.53,5.00,BA,300068,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,122.08,6.49,5.00,BA,300069,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,122.17,6.44,5.00,BA,300070,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,122.25,6.34,5.00,BA,300071,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,122.33,6.47,5.00,BA,300072,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,122.42,6.49,5.00,BA,300073,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,122.50,6.44,5.00,BA,300074,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,122.58,6.49,5.00,BA,300075,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,122.67,6.83,5.00,BA,300076,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,122.75,6.71,5.00,BA,300077,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,122.83,6.11,5.00,BA,300078,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,122.92,6.32,5.00,BA,300079,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,123.00,6.16,5.00,BA,300080,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,123.08,6.18,5.00,BA,300081,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,123.17,6.30,5.00,BA,300082,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,123.25,6.31,5.00,BA,300083,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,123.33,6.20,5.00,BA,300084,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,123.42,5.91,5.00,BA,300085,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,123.50,5.93,5.00,BA,300086,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,121.75,6.53,5.00,BA,300095,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,121.83,6.55,5.00,BA,300096,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,121.92,6.54,5.00,BA,300097,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,122.00,6.60,5.00,BA,300098,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,122.08,6.48,5.00,BA,300099,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,122.17,6.44,5.00,BA,300100,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,122.25,6.46,5.00,BA,300101,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,122.33,6.49,5.00,BA,300102,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,122.42,6.53,5.00,BA,300103,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,122.50,6.54,5.00,BA,300104,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,122.58,6.58,5.00,BA,300105,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,122.67,6.85,5.00,BA,300106,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,122.75,6.32,5.00,BA,300107,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,122.83,6.05,5.00,BA,300108,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,122.92,6.60,5.00,BA,300109,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,123.00,6.56,5.00,BA,300110,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,123.08,6.32,5.00,BA,300111,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,123.17,6.42,5.00,BA,300112,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,123.25,6.34,5.00,BA,300113,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,123.33,6.23,5.00,BA,300114,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,123.42,6.19,5.00,BA,300115,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,123.50,6.13,5.00,BA,300116,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.42,121.75,6.54,5.00,BA,300125,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.42,121.83,6.57,5.00,BA,300126,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.42,121.92,6.59,5.00,BA,300127,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.42,122.00,6.68,5.00,BA,300128,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.42,122.08,6.45,5.00,BA,300129,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.42,122.17,6.51,5.00,BA,300130,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.42,122.25,6.56,5.00,BA,300131,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.42,122.33,6.49,5.00,BA,300132,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.42,122.42,6.59,5.00,BA,300133,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.42,122.50,6.49,5.00,BA,300134,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.42,122.58,6.40,5.00,BA,300135,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.42,122.67,6.84,5.00,BA,300136,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.42,122.75,6.33,5.00,BA,300137,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.42,122.83,6.22,5.00,BA,300138,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.42,122.92,6.84,5.00,BA,300139,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.42,123.00,6.62,5.00,BA,300140,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.42,123.08,6.36,5.00,BA,300141,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.42,123.17,6.67,5.00,BA,300142,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.42,123.25,6.52,5.00,BA,300143,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.42,123.33,6.24,5.00,BA,300144,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.42,123.42,6.23,5.00,BA,300145,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.42,123.50,6.09,5.00,BA,300146,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.33,121.67,6.53,5.00,BA,300155,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.33,121.75,6.59,5.00,BA,300156,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.33,121.83,6.82,5.00,BA,300157,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.33,121.92,6.66,5.00,BA,300158,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.33,122.00,6.61,5.00,BA,300159,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.33,122.58,6.50,5.00,BA,300160,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.33,122.67,6.93,5.00,BA,300161,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.33,122.75,6.91,5.00,BA,300162,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.33,122.83,6.25,5.00,BA,300163,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.33,122.92,6.66,5.00,BA,300164,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.33,123.00,6.72,5.00,BA,300165,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.33,123.08,6.39,5.00,BA,300166,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.33,123.17,6.62,5.00,BA,300167,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.33,123.25,6.40,5.00,BA,300168,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.33,123.33,6.30,5.00,BA,300169,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.33,123.42,6.24,5.00,BA,300170,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.33,123.50,5.96,5.00,BA,300171,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.25,122.75,6.86,5.00,BA,300180,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.25,122.83,6.37,5.00,BA,300181,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.25,122.92,6.62,5.00,BA,300182,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.25,123.00,6.94,5.00,BA,300183,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.25,123.08,6.59,5.00,BA,300184,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.25,123.17,6.59,5.00,BA,300185,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.25,123.25,6.48,5.00,BA,300186,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.25,123.33,6.41,5.00,BA,300187,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.25,123.42,6.35,5.00,BA,300188,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.25,123.50,6.28,5.00,BA,300189,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.17,122.92,6.68,5.00,BA,300198,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.17,123.00,6.64,5.00,BA,300199,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.17,123.08,6.57,5.00,BA,300200,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.17,123.17,6.56,5.00,BA,300201,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.17,123.25,6.55,5.00,BA,300202,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.17,123.33,6.50,5.00,BA,300203,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.17,123.42,6.46,5.00,BA,300204,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.17,123.50,6.38,5.00,BA,300205,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.08,123.08,6.55,5.00,BA,300214,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.08,123.17,6.55,5.00,BA,300215,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.08,123.25,6.53,5.00,BA,300216,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.08,123.33,6.50,5.00,BA,300217,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.08,123.42,6.51,5.00,BA,300218,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.08,123.50,6.43,5.00,BA,300219,nan,nan,nan,nan,nan,nan,nan,nan,bath
3.00,121.83,5.98,5.00,BA,300236,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.92,121.83,5.89,5.00,BA,300237,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.83,121.75,6.23,5.00,BA,300238,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.75,121.75,6.28,5.00,BA,300239,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,121.67,6.45,5.00,BA,300240,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,121.75,6.46,5.00,BA,300241,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,121.67,6.46,5.00,BA,300242,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,121.67,6.51,5.00,BA,300243,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.42,121.58,6.51,5.00,BA,300244,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.42,121.67,6.52,5.00,BA,300245,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.33,121.58,6.52,5.00,BA,300246,nan,nan,nan,nan,nan,nan,nan,nan,bath
3.00,121.75,6.16,5.00,BA,300247,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.92,121.67,6.15,5.00,BA,300248,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.92,121.75,6.19,5.00,BA,300249,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.83,121.67,6.31,5.00,BA,300250,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.75,121.58,6.33,5.00,BA,300251,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.75,121.67,6.37,5.00,BA,300252,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,121.58,6.29,5.00,BA,300253,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,121.58,6.39,5.00,BA,300254,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,121.50,6.51,5.00,BA,300255,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,121.58,6.64,5.00,BA,300256,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.42,121.50,6.51,5.00,BA,300257,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.33,121.50,6.51,5.00,BA,300258,nan,nan,nan,nan,nan,nan,nan,nan,bath
3.00,121.67,6.12,5.00,BA,300259,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.92,121.58,6.24,5.00,BA,300260,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.83,121.50,6.30,5.00,BA,300261,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.83,121.58,6.29,5.00,BA,300262,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.75,121.50,6.47,5.00,BA,300263,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,121.50,6.43,5.00,BA,300264,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,121.42,6.50,5.00,BA,300265,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,121.50,6.49,5.00,BA,300266,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,121.42,6.52,5.00,BA,300267,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.42,121.42,6.51,5.00,BA,300268,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.33,121.42,6.54,5.00,BA,300269,nan,nan,nan,nan,nan,nan,nan,nan,bath
3.00,121.50,6.21,5.00,BA,300270,nan,nan,nan,nan,nan,nan,nan,nan,bath
3.00,121.58,6.21,5.00,BA,300271,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.92,121.50,6.23,5.00,BA,300272,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.83,121.42,6.19,5.00,BA,300273,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.75,121.42,6.63,5.00,BA,300274,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,121.33,6.50,5.00,BA,300275,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,121.42,6.61,5.00,BA,300276,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,121.33,6.53,5.00,BA,300277,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,121.33,6.50,5.00,BA,300278,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.42,121.33,6.51,5.00,BA,300279,nan,nan,nan,nan,nan,nan,nan,nan,bath
3.00,121.42,6.16,5.00,BA,300280,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.92,121.33,6.08,5.00,BA,300281,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.92,121.42,6.08,5.00,BA,300282,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.83,121.33,6.07,5.00,BA,300283,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.75,121.25,6.40,5.00,BA,300284,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.75,121.33,6.32,5.00,BA,300285,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,121.25,6.48,5.00,BA,300286,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,121.25,6.51,5.00,BA,300287,nan,nan,nan,nan,nan,nan,nan,nan,bath
3.00,121.25,6.37,5.00,BA,300288,nan,nan,nan,nan,nan,nan,nan,nan,bath
3.00,121.33,6.25,5.00,BA,300289,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.92,121.25,6.33,5.00,BA,300290,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.83,121.17,6.40,5.00,BA,300291,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.83,121.25,6.39,5.00,BA,300292,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.75,121.17,6.53,5.00,BA,300293,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,121.17,6.49,5.00,BA,300294,nan,nan,nan,nan,nan,nan,nan,nan,bath
3.00,121.17,6.38,5.00,BA,300295,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.92,121.17,6.23,5.00,BA,300296,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.83,121.08,6.32,5.00,BA,300297,nan,nan,nan,nan,nan,nan,nan,nan,bath
3.00,121.08,5.98,5.00,BA,300298,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.92,121.00,6.30,5.00,BA,300299,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.92,121.08,6.07,5.00,BA,300300,nan,nan,nan,nan,nan,nan,nan,nan,bath
3.00,121.00,6.23,5.00,BA,300301,nan,nan,nan,nan,nan,nan,nan,nan,bath
3.00,120.83,6.32,5.00,BA,300302,nan,nan,nan,nan,nan,nan,nan,nan,bath
3.00,120.92,6.30,5.00,BA,300303,nan,nan,nan,nan,nan,nan,nan,nan,bath
3.00,120.67,6.25,5.00,BA,300304,nan,nan,nan,nan,nan,nan,nan,nan,bath
3.00,120.75,6.35,5.00,BA,300305,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.92,120.58,6.30,5.00,BA,300306,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.92,120.67,6.37,5.00,BA,300307,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.92,120.75,6.40,5.00,BA,300308,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.92,120.83,6.29,5.00,BA,300309,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.92,120.92,6.31,5.00,BA,300310,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.83,120.83,6.24,5.00,BA,300311,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.83,120.92,6.35,5.00,BA,300312,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.83,121.00,6.38,5.00,BA,300313,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.75,121.08,6.32,5.00,BA,300314,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.92,120.50,6.44,5.00,BA,300315,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.83,120.50,6.53,5.00,BA,300316,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.83,120.58,6.37,5.00,BA,300317,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.83,120.67,6.48,5.00,BA,300318,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.83,120.75,6.37,5.00,BA,300319,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.75,120.67,6.63,5.00,BA,300320,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.75,120.75,6.53,5.00,BA,300321,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.75,120.83,6.38,5.00,BA,300322,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.75,120.92,6.36,5.00,BA,300323,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.75,121.00,6.30,5.00,BA,300324,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,121.00,6.33,5.00,BA,300325,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,121.08,6.26,5.00,BA,300326,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.92,120.42,6.39,5.00,BA,300327,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.83,120.42,6.32,5.00,BA,300328,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.75,120.33,6.57,5.00,BA,300329,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.75,120.42,6.45,5.00,BA,300330,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.75,120.50,6.76,5.00,BA,300331,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.75,120.58,6.62,5.00,BA,300332,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,120.33,6.70,5.00,BA,300333,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,120.42,6.77,5.00,BA,300334,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,120.50,6.78,5.00,BA,300335,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,120.58,6.63,5.00,BA,300336,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,120.67,6.62,5.00,BA,300337,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,120.75,6.43,5.00,BA,300338,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,120.83,6.48,5.00,BA,300339,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,120.92,6.54,5.00,BA,300340,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,120.83,6.34,5.00,BA,300341,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,120.92,6.53,5.00,BA,300342,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,121.00,6.46,5.00,BA,300343,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,121.08,6.49,5.00,BA,300344,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,121.17,6.62,5.00,BA,300345,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,121.25,6.57,5.00,BA,300346,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.92,120.33,6.33,5.00,BA,300347,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.83,120.25,6.95,5.00,BA,300348,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.83,120.33,6.49,5.00,BA,300349,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.75,120.25,6.96,5.00,BA,300350,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,120.25,7.03,5.00,BA,300351,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,120.25,7.04,5.00,BA,300352,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,120.33,6.92,5.00,BA,300353,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,120.42,6.80,5.00,BA,300354,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,120.50,6.71,5.00,BA,300355,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,120.58,6.79,5.00,BA,300356,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,120.67,6.78,5.00,BA,300357,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,120.75,6.39,5.00,BA,300358,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,120.58,6.75,5.00,BA,300359,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,120.67,6.70,5.00,BA,300360,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,120.75,6.41,5.00,BA,300361,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,120.83,6.42,5.00,BA,300362,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,120.92,6.64,5.00,BA,300363,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,121.00,6.54,5.00,BA,300364,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,121.08,6.57,5.00,BA,300365,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,121.17,6.74,5.00,BA,300366,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.42,121.25,6.53,5.00,BA,300367,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.92,120.25,6.62,5.00,BA,300368,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.83,120.17,6.52,5.00,BA,300369,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.75,120.17,6.65,5.00,BA,300370,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.67,120.17,6.94,5.00,BA,300371,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.58,120.17,6.95,5.00,BA,300372,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.50,120.08,6.90,5.00,BA,300373,nan,nan,nan,nan,nan,nan,nan,nan,bath
