lat,lon,depth,unc,etype,ID,mag,time,S1,D1,R1,S2,D2,R2,src
31.22,130.34,164.4,10.0,ER,501165,4.4,nan,nan,nan,nan,nan,nan,nan,hyu
33.04,131.31,125.7,10.0,ER,501173,4.7,nan,nan,nan,nan,nan,nan,nan,hyu
32.02,131.96,30.2,10.0,ER,501184,4.5,nan,nan,nan,nan,nan,nan,nan,hyu
30.13,131.99,20.8,10.0,ER,501214,4.3,nan,nan,nan,nan,nan,nan,nan,hyu
31.02,130.0,145.0,10.0,ER,501217,6.1,nan,nan,nan,nan,nan,nan,nan,hyu
33.52,131.97,61.1,10.0,ER,501242,4.2,nan,nan,nan,nan,nan,nan,nan,hyu
30.23,131.09,35.5,10.0,ER,501252,4.2,nan,nan,nan,nan,nan,nan,nan,hyu
32.81,131.73,80.5,10.0,ER,501258,4.4,nan,nan,nan,nan,nan,nan,nan,hyu
31.18,130.23,173.9,10.0,ER,501265,4.6,nan,nan,nan,nan,nan,nan,nan,hyu
31.4,131.2,34.2,10.0,ER,501283,5.7,nan,nan,nan,nan,nan,nan,nan,hyu
33.34,132.1,54.6,10.0,ER,501287,4.5,nan,nan,nan,nan,nan,nan,nan,hyu
32.03,131.8,38.2,10.0,ER,501289,4.4,nan,nan,nan,nan,nan,nan,nan,hyu
31.24,131.34,38.9,10.0,ER,501302,4.3,nan,nan,nan,nan,nan,nan,nan,hyu
32.19,131.28,69.5,10.0,ER,501310,4.0,nan,nan,nan,nan,nan,nan,nan,hyu
31.63,131.27,79.4,10.0,ER,501313,4.3,nan,nan,nan,nan,nan,nan,nan,hyu
31.87,131.55,46.0,10.0,ER,501342,4.0,nan,nan,nan,nan,nan,nan,nan,hyu
30.62,130.51,75.1,10.0,ER,501347,4.1,nan,nan,nan,nan,nan,nan,nan,hyu
30.63,131.01,45.4,10.0,ER,501352,4.9,nan,nan,nan,nan,nan,nan,nan,hyu
30.16,131.11,40.4,10.0,ER,501369,4.4,nan,nan,nan,nan,nan,nan,nan,hyu
31.33,130.82,112.2,10.0,ER,501428,4.4,nan,nan,nan,nan,nan,nan,nan,hyu
31.08,130.24,167.6,10.0,ER,501447,4.3,nan,nan,nan,nan,nan,nan,nan,hyu
30.72,131.32,43.7,10.0,ER,501454,4.7,nan,nan,nan,nan,nan,nan,nan,hyu
31.61,131.48,32.6,10.0,ER,501470,5.2,nan,nan,nan,nan,nan,nan,nan,hyu
31.62,131.6,32.1,10.0,ER,501471,4.8,nan,nan,nan,nan,nan,nan,nan,hyu
33.53,132.2,49.8,10.0,ER,501472,4.4,nan,nan,nan,nan,nan,nan,nan,hyu
31.44,130.43,163.3,10.0,ER,501473,4.2,nan,nan,nan,nan,nan,nan,nan,hyu
31.97,132.35,28.2,10.0,ER,501474,4.2,nan,nan,nan,nan,nan,nan,nan,hyu
31.23,130.65,153.9,10.0,ER,501475,4.1,nan,nan,nan,nan,nan,nan,nan,hyu
31.8,130.57,181.5,10.0,ER,501492,4.8,nan,nan,nan,nan,nan,nan,nan,hyu
30.17,131.05,34.4,10.0,ER,501510,4.9,nan,nan,nan,nan,nan,nan,nan,hyu
30.01,131.0,31.9,10.0,ER,501512,5.2,nan,nan,nan,nan,nan,nan,nan,hyu
31.16,130.36,145.6,10.0,ER,501516,4.2,nan,nan,nan,nan,nan,nan,nan,hyu
33.67,131.63,159.8,10.0,ER,501543,4.4,nan,nan,nan,nan,nan,nan,nan,hyu
31.23,130.14,163.1,10.0,ER,501552,4.6,nan,nan,nan,nan,nan,nan,nan,hyu
31.25,130.24,171.4,10.0,ER,501562,4.5,nan,nan,nan,nan,nan,nan,nan,hyu
33.36,131.76,76.0,10.0,ER,501567,4.4,nan,nan,nan,nan,nan,nan,nan,hyu
30.34,129.03,279.6,10.0,ER,501573,4.1,nan,nan,nan,nan,nan,nan,nan,hyu
32.02,131.01,104.6,10.0,ER,501577,4.3,nan,nan,nan,nan,nan,nan,nan,hyu
32.21,131.22,99.2,10.0,ER,501583,4.0,nan,nan,nan,nan,nan,nan,nan,hyu
32.49,130.82,159.5,10.0,ER,501587,4.1,nan,nan,nan,nan,nan,nan,nan,hyu
31.31,130.4,171.0,10.0,ER,501605,4.0,nan,nan,nan,nan,nan,nan,nan,hyu
30.56,130.0,125.4,10.0,ER,501614,5.4,nan,nan,nan,nan,nan,nan,nan,hyu
33.33,132.26,43.5,10.0,ER,501619,4.8,nan,nan,nan,nan,nan,nan,nan,hyu
31.31,130.17,158.0,10.0,ER,501620,4.0,nan,nan,nan,nan,nan,nan,nan,hyu
31.23,130.25,178.5,10.0,ER,501623,4.5,nan,nan,nan,nan,nan,nan,nan,hyu
33.67,131.82,77.6,10.0,ER,501626,4.8,nan,nan,nan,nan,nan,nan,nan,hyu
31.13,131.38,46.4,10.0,ER,501629,4.2,nan,nan,nan,nan,nan,nan,nan,hyu
31.01,130.43,171.0,10.0,ER,501643,4.2,nan,nan,nan,nan,nan,nan,nan,hyu
31.17,130.26,161.1,10.0,ER,501651,4.3,nan,nan,nan,nan,nan,nan,nan,hyu
32.97,131.38,132.3,10.0,ER,501652,4.1,nan,nan,nan,nan,nan,nan,nan,hyu
31.08,131.55,45.8,10.0,ER,501657,4.5,nan,nan,nan,nan,nan,nan,nan,hyu
31.22,130.38,181.7,10.0,ER,501664,4.1,nan,nan,nan,nan,nan,nan,nan,hyu
33.18,131.81,62.8,10.0,ER,501665,4.4,nan,nan,nan,nan,nan,nan,nan,hyu
32.77,131.22,134.2,10.0,ER,501669,4.1,nan,nan,nan,nan,nan,nan,nan,hyu
30.01,130.81,42.7,10.0,ER,501674,4.1,nan,nan,nan,nan,nan,nan,nan,hyu
32.12,131.9,38.4,10.0,ER,501678,4.6,nan,nan,nan,nan,nan,nan,nan,hyu
31.04,130.34,168.5,10.0,ER,501704,4.4,nan,nan,nan,nan,nan,nan,nan,hyu
33.16,131.77,68.7,10.0,ER,501707,4.2,nan,nan,nan,nan,nan,nan,nan,hyu
31.18,131.69,42.4,10.0,ER,501710,4.2,nan,nan,nan,nan,nan,nan,nan,hyu
31.14,131.27,61.1,10.0,ER,501718,4.3,nan,nan,nan,nan,nan,nan,nan,hyu
31.28,131.48,44.0,10.0,ER,501719,4.3,nan,nan,nan,nan,nan,nan,nan,hyu
33.12,131.96,61.0,10.0,ER,501723,4.2,nan,nan,nan,nan,nan,nan,nan,hyu
30.09,131.02,34.1,10.0,ER,501724,4.7,nan,nan,nan,nan,nan,nan,nan,hyu
31.54,131.69,41.7,10.0,ER,501727,5.0,nan,nan,nan,nan,nan,nan,nan,hyu
30.15,131.1,34.2,10.0,ER,501730,4.5,nan,nan,nan,nan,nan,nan,nan,hyu
31.25,130.48,158.9,10.0,ER,501732,4.6,nan,nan,nan,nan,nan,nan,nan,hyu
30.45,130.94,48.0,10.0,ER,501750,4.4,nan,nan,nan,nan,nan,nan,nan,hyu
33.71,131.92,64.0,10.0,ER,501757,4.6,nan,nan,nan,nan,nan,nan,nan,hyu
32.46,131.09,145.5,10.0,ER,501771,4.4,nan,nan,nan,nan,nan,nan,nan,hyu
30.55,130.56,92.1,10.0,ER,501777,4.3,nan,nan,nan,nan,nan,nan,nan,hyu
33.57,132.12,48.9,10.0,ER,501779,4.9,nan,nan,nan,nan,nan,nan,nan,hyu
30.57,130.16,119.8,10.0,ER,501780,4.3,nan,nan,nan,nan,nan,nan,nan,hyu
30.88,131.59,45.1,10.0,ER,501783,4.3,nan,nan,nan,nan,nan,nan,nan,hyu
33.62,132.11,69.7,10.0,ER,501788,4.5,nan,nan,nan,nan,nan,nan,nan,hyu
31.1,130.28,179.1,10.0,ER,501794,4.7,nan,nan,nan,nan,nan,nan,nan,hyu
31.99,131.89,52.3,10.0,ER,501808,4.3,nan,nan,nan,nan,nan,nan,nan,hyu
31.18,131.31,35.5,10.0,ER,501811,4.5,nan,nan,nan,nan,nan,nan,nan,hyu
31.99,131.73,49.3,10.0,ER,501813,4.3,nan,nan,nan,nan,nan,nan,nan,hyu
31.2,131.26,60.8,10.0,ER,501814,4.7,nan,nan,nan,nan,nan,nan,nan,hyu
32.07,132.13,43.5,10.0,ER,501830,4.3,nan,nan,nan,nan,nan,nan,nan,hyu
33.77,132.3,58.6,10.0,ER,501832,4.3,nan,nan,nan,nan,nan,nan,nan,hyu
32.48,130.96,151.9,10.0,ER,501840,4.8,nan,nan,nan,nan,nan,nan,nan,hyu
30.24,130.77,42.9,10.0,ER,501847,5.5,nan,nan,nan,nan,nan,nan,nan,hyu
31.21,130.33,200.0,10.0,ER,501849,4.1,nan,nan,nan,nan,nan,nan,nan,hyu
32.56,130.78,199.4,10.0,ER,501851,4.1,nan,nan,nan,nan,nan,nan,nan,hyu
31.97,131.58,42.0,10.0,ER,501854,5.1,nan,nan,nan,nan,nan,nan,nan,hyu
31.6,130.55,150.2,10.0,ER,501858,4.6,nan,nan,nan,nan,nan,nan,nan,hyu
30.63,128.26,322.7,10.0,ER,501862,4.5,nan,nan,nan,nan,nan,nan,nan,hyu
31.16,131.46,55.1,10.0,ER,501885,4.2,nan,nan,nan,nan,nan,nan,nan,hyu
32.54,130.94,169.5,10.0,ER,501891,4.5,nan,nan,nan,nan,nan,nan,nan,hyu
31.11,130.36,170.5,10.0,ER,501892,4.7,nan,nan,nan,nan,nan,nan,nan,hyu
30.59,131.29,43.0,10.0,ER,501893,4.5,nan,nan,nan,nan,nan,nan,nan,hyu
31.27,130.56,137.7,10.0,ER,501902,4.6,nan,nan,nan,nan,nan,nan,nan,hyu
30.52,130.68,66.4,10.0,ER,501913,4.6,nan,nan,nan,nan,nan,nan,nan,hyu
31.02,130.69,139.1,10.0,ER,501915,4.4,nan,nan,nan,nan,nan,nan,nan,hyu
30.17,129.97,123.7,10.0,ER,501920,4.7,nan,nan,nan,nan,nan,nan,nan,hyu
31.29,131.29,41.6,10.0,ER,501921,6.0,nan,nan,nan,nan,nan,nan,nan,hyu
32.12,131.17,111.4,10.0,ER,501925,4.5,nan,nan,nan,nan,nan,nan,nan,hyu
32.46,132.32,26.9,10.0,ER,501935,4.5,nan,nan,nan,nan,nan,nan,nan,hyu
31.5,131.25,79.4,10.0,ER,501943,4.4,nan,nan,nan,nan,nan,nan,nan,hyu
33.56,132.4,62.7,10.0,ER,501958,4.1,nan,nan,nan,nan,nan,nan,nan,hyu
33.62,131.51,81.0,10.0,ER,501959,5.5,nan,nan,nan,nan,nan,nan,nan,hyu
30.63,131.13,47.2,10.0,ER,501961,4.4,nan,nan,nan,nan,nan,nan,nan,hyu
31.96,131.81,51.8,10.0,ER,501966,4.1,nan,nan,nan,nan,nan,nan,nan,hyu
31.17,130.38,156.5,10.0,ER,501992,4.6,nan,nan,nan,nan,nan,nan,nan,hyu
30.19,131.15,31.9,10.0,ER,502000,4.4,nan,nan,nan,nan,nan,nan,nan,hyu
31.18,130.36,167.8,10.0,ER,502020,4.7,nan,nan,nan,nan,nan,nan,nan,hyu
33.33,132.33,52.8,10.0,ER,502025,4.4,nan,nan,nan,nan,nan,nan,nan,hyu
33.36,132.22,45.5,10.0,ER,502026,5.1,nan,nan,nan,nan,nan,nan,nan,hyu
33.32,132.34,42.6,10.0,ER,502027,4.8,nan,nan,nan,nan,nan,nan,nan,hyu
30.54,131.52,37.1,10.0,ER,502041,4.1,nan,nan,nan,nan,nan,nan,nan,hyu
31.63,131.54,52.2,10.0,ER,502042,5.5,nan,nan,nan,nan,nan,nan,nan,hyu
31.68,131.8,39.7,10.0,ER,502048,4.6,nan,nan,nan,nan,nan,nan,nan,hyu
31.69,131.81,31.3,10.0,ER,502049,5.3,nan,nan,nan,nan,nan,nan,nan,hyu
31.16,131.36,58.3,10.0,ER,502051,4.0,nan,nan,nan,nan,nan,nan,nan,hyu
31.79,131.31,49.2,10.0,ER,502054,6.7,nan,nan,nan,nan,nan,nan,nan,hyu
30.51,131.26,33.6,10.0,ER,502055,4.8,nan,nan,nan,nan,nan,nan,nan,hyu
31.73,131.71,32.7,10.0,ER,502060,4.9,nan,nan,nan,nan,nan,nan,nan,hyu
30.64,131.12,53.5,10.0,ER,502063,4.6,nan,nan,nan,nan,nan,nan,nan,hyu
31.89,131.47,22.0,10.0,ER,502064,6.7,nan,nan,nan,nan,nan,nan,nan,hyu
30.41,131.27,36.9,10.0,ER,502066,4.7,nan,nan,nan,nan,nan,nan,nan,hyu
30.56,131.18,37.5,10.0,ER,502068,5.1,nan,nan,nan,nan,nan,nan,nan,hyu
30.52,130.77,30.8,10.0,ER,502079,5.7,nan,nan,nan,nan,nan,nan,nan,hyu
32.07,131.54,69.4,10.0,ER,502083,4.1,nan,nan,nan,nan,nan,nan,nan,hyu
30.5,130.96,39.8,10.0,ER,502092,4.5,nan,nan,nan,nan,nan,nan,nan,hyu
30.5,130.7,71.0,10.0,ER,502095,4.3,nan,nan,nan,nan,nan,nan,nan,hyu
32.88,131.31,117.5,10.0,ER,502098,4.0,nan,nan,nan,nan,nan,nan,nan,hyu
31.79,131.63,38.4,10.0,ER,502100,5.2,nan,nan,nan,nan,nan,nan,nan,hyu
30.47,131.08,43.2,10.0,ER,502105,4.6,nan,nan,nan,nan,nan,nan,nan,hyu
31.7,131.87,42.3,10.0,ER,502117,4.5,nan,nan,nan,nan,nan,nan,nan,hyu
33.88,132.42,60.9,10.0,ER,502191,4.0,nan,nan,nan,nan,nan,nan,nan,hyu
32.15,131.65,64.9,10.0,ER,502204,4.2,nan,nan,nan,nan,nan,nan,nan,hyu
31.26,131.33,63.8,10.0,ER,502211,4.4,nan,nan,nan,nan,nan,nan,nan,hyu
33.62,132.3,73.6,10.0,ER,502212,4.4,nan,nan,nan,nan,nan,nan,nan,hyu
31.12,130.36,207.0,10.0,ER,502213,4.4,nan,nan,nan,nan,nan,nan,nan,hyu
30.13,131.05,32.8,10.0,ER,502214,5.3,nan,nan,nan,nan,nan,nan,nan,hyu
30.38,130.85,22.2,10.0,ER,502218,5.1,nan,nan,nan,nan,nan,nan,nan,hyu
31.63,131.63,29.6,10.0,ER,502219,4.7,nan,nan,nan,nan,nan,nan,nan,hyu
31.28,130.55,212.5,10.0,ER,502221,4.1,nan,nan,nan,nan,nan,nan,nan,hyu
30.16,131.05,28.8,10.0,ER,502226,4.9,nan,nan,nan,nan,nan,nan,nan,hyu
31.16,130.3,153.6,10.0,ER,502231,4.8,nan,nan,nan,nan,nan,nan,nan,hyu
30.97,130.37,162.7,10.0,ER,502245,4.7,nan,nan,nan,nan,nan,nan,nan,hyu
32.13,131.84,39.3,10.0,ER,502260,4.4,nan,nan,nan,nan,nan,nan,nan,hyu
31.62,131.7,34.9,10.0,ER,502261,4.8,nan,nan,nan,nan,nan,nan,nan,hyu
31.42,131.29,26.1,10.0,ER,502274,5.9,nan,nan,nan,nan,nan,nan,nan,hyu
30.83,131.43,40.2,10.0,ER,502281,5.2,nan,nan,nan,nan,nan,nan,nan,hyu
30.86,131.45,41.1,10.0,ER,502282,4.9,nan,nan,nan,nan,nan,nan,nan,hyu
30.95,131.38,46.7,10.0,ER,502283,4.8,nan,nan,nan,nan,nan,nan,nan,hyu
30.85,131.6,33.2,10.0,ER,502284,4.5,nan,nan,nan,nan,nan,nan,nan,hyu
31.03,131.57,47.4,10.0,ER,502294,4.4,nan,nan,nan,nan,nan,nan,nan,hyu
31.03,131.53,39.3,10.0,ER,502309,4.6,nan,nan,nan,nan,nan,nan,nan,hyu
31.09,130.42,168.1,10.0,ER,502311,4.5,nan,nan,nan,nan,nan,nan,nan,hyu
33.43,132.39,47.4,10.0,ER,502314,4.9,nan,nan,nan,nan,nan,nan,nan,hyu
33.37,132.41,41.3,10.0,ER,502317,5.0,nan,nan,nan,nan,nan,nan,nan,hyu
30.82,131.51,45.0,10.0,ER,502321,4.5,nan,nan,nan,nan,nan,nan,nan,hyu
30.83,131.42,33.2,10.0,ER,502322,5.6,nan,nan,nan,nan,nan,nan,nan,hyu
32.22,131.59,69.7,10.0,ER,502327,4.5,nan,nan,nan,nan,nan,nan,nan,hyu
31.17,130.3,178.2,10.0,ER,502331,5.1,nan,nan,nan,nan,nan,nan,nan,hyu
33.69,132.2,72.8,10.0,ER,502332,4.1,nan,nan,nan,nan,nan,nan,nan,hyu
31.21,131.53,52.2,10.0,ER,502337,4.2,nan,nan,nan,nan,nan,nan,nan,hyu
30.36,130.62,82.1,10.0,ER,502350,4.7,nan,nan,nan,nan,nan,nan,nan,hyu
30.15,131.13,34.2,10.0,ER,502353,4.9,nan,nan,nan,nan,nan,nan,nan,hyu
31.73,131.97,43.4,10.0,ER,502357,4.1,nan,nan,nan,nan,nan,nan,nan,hyu
31.15,131.42,33.8,10.0,ER,502360,5.1,nan,nan,nan,nan,nan,nan,nan,hyu
31.15,131.45,36.4,10.0,ER,502361,5.4,nan,nan,nan,nan,nan,nan,nan,hyu
30.46,129.24,271.7,10.0,ER,502363,4.2,nan,nan,nan,nan,nan,nan,nan,hyu
31.13,130.23,160.7,10.0,ER,502371,5.8,nan,nan,nan,nan,nan,nan,nan,hyu
31.92,131.21,74.1,10.0,ER,502374,4.5,nan,nan,nan,nan,nan,nan,nan,hyu
31.43,130.64,130.0,10.0,ER,502378,4.6,nan,nan,nan,nan,nan,nan,nan,hyu
31.14,131.36,59.0,10.0,ER,502384,4.8,nan,nan,nan,nan,nan,nan,nan,hyu
30.99,131.5,47.6,10.0,ER,502398,4.1,nan,nan,nan,nan,nan,nan,nan,hyu
31.26,130.29,170.0,10.0,ER,502402,4.6,nan,nan,nan,nan,nan,nan,nan,hyu
31.79,130.88,135.6,10.0,ER,502429,4.6,nan,nan,nan,nan,nan,nan,nan,hyu
31.75,131.67,57.8,10.0,ER,502433,4.3,nan,nan,nan,nan,nan,nan,nan,hyu
31.02,130.47,179.4,10.0,ER,502436,4.6,nan,nan,nan,nan,nan,nan,nan,hyu
30.05,131.19,30.8,10.0,ER,502439,5.2,nan,nan,nan,nan,nan,nan,nan,hyu
33.46,132.29,64.0,10.0,ER,502468,4.3,nan,nan,nan,nan,nan,nan,nan,hyu
33.49,132.31,62.5,10.0,ER,502469,5.0,nan,nan,nan,nan,nan,nan,nan,hyu
30.86,130.24,199.3,10.0,ER,502475,4.7,nan,nan,nan,nan,nan,nan,nan,hyu
33.34,132.08,70.1,10.0,ER,502477,4.4,nan,nan,nan,nan,nan,nan,nan,hyu
31.0,131.55,47.2,10.0,ER,502483,4.7,nan,nan,nan,nan,nan,nan,nan,hyu
32.1,131.11,117.0,10.0,ER,502490,4.4,nan,nan,nan,nan,nan,nan,nan,hyu
32.14,131.12,129.9,10.0,ER,502513,4.7,nan,nan,nan,nan,nan,nan,nan,hyu
31.31,130.41,168.4,10.0,ER,502530,4.8,nan,nan,nan,nan,nan,nan,nan,hyu
31.07,131.43,48.5,10.0,ER,502532,5.0,nan,nan,nan,nan,nan,nan,nan,hyu
31.11,131.48,48.4,10.0,ER,502545,4.7,nan,nan,nan,nan,nan,nan,nan,hyu
32.73,132.15,52.6,10.0,ER,502551,4.2,nan,nan,nan,nan,nan,nan,nan,hyu
30.09,130.04,70.5,10.0,ER,502556,4.4,nan,nan,nan,nan,nan,nan,nan,hyu
32.9,132.09,57.3,10.0,ER,502562,4.6,nan,nan,nan,nan,nan,nan,nan,hyu
33.85,132.37,62.7,10.0,ER,502569,4.0,nan,nan,nan,nan,nan,nan,nan,hyu
31.17,130.37,164.9,10.0,ER,502588,4.9,nan,nan,nan,nan,nan,nan,nan,hyu
30.86,131.16,56.3,10.0,ER,502590,4.2,nan,nan,nan,nan,nan,nan,nan,hyu
33.61,132.28,43.1,10.0,ER,502608,4.9,nan,nan,nan,nan,nan,nan,nan,hyu
30.05,130.09,39.1,10.0,ER,502619,4.9,nan,nan,nan,nan,nan,nan,nan,hyu
30.46,131.21,43.8,10.0,ER,502622,5.2,nan,nan,nan,nan,nan,nan,nan,hyu
30.4,131.08,39.3,10.0,ER,502623,6.0,nan,nan,nan,nan,nan,nan,nan,hyu
30.33,131.15,28.6,10.0,ER,502624,5.2,nan,nan,nan,nan,nan,nan,nan,hyu
33.49,132.33,64.6,10.0,ER,502634,4.9,nan,nan,nan,nan,nan,nan,nan,hyu
32.43,131.83,54.3,10.0,ER,502657,4.7,nan,nan,nan,nan,nan,nan,nan,hyu
31.2,130.32,168.2,10.0,ER,502665,5.8,nan,nan,nan,nan,nan,nan,nan,hyu
33.62,131.95,97.1,10.0,ER,502676,4.7,nan,nan,nan,nan,nan,nan,nan,hyu
31.1,130.35,171.4,10.0,ER,502677,4.8,nan,nan,nan,nan,nan,nan,nan,hyu
30.66,131.33,40.1,10.0,ER,502682,5.7,nan,nan,nan,nan,nan,nan,nan,hyu
30.65,131.43,44.6,10.0,ER,502683,5.1,nan,nan,nan,nan,nan,nan,nan,hyu
31.97,131.9,50.1,10.0,ER,502688,5.2,nan,nan,nan,nan,nan,nan,nan,hyu
32.03,131.92,47.5,10.0,ER,502692,4.9,nan,nan,nan,nan,nan,nan,nan,hyu
32.0,131.94,49.4,10.0,ER,502693,4.8,nan,nan,nan,nan,nan,nan,nan,hyu
32.03,131.84,54.0,10.0,ER,502694,6.7,nan,nan,nan,nan,nan,nan,nan,hyu
31.09,131.35,60.1,10.0,ER,502698,4.3,nan,nan,nan,nan,nan,nan,nan,hyu
30.51,131.32,41.6,10.0,ER,502700,4.6,nan,nan,nan,nan,nan,nan,nan,hyu
31.45,131.87,27.6,10.0,ER,502702,4.4,nan,nan,nan,nan,nan,nan,nan,hyu
30.8,130.43,157.8,10.0,ER,502706,4.1,nan,nan,nan,nan,nan,nan,nan,hyu
30.97,130.38,143.7,10.0,ER,502715,4.9,nan,nan,nan,nan,nan,nan,nan,hyu
32.08,132.08,50.3,10.0,ER,502753,5.0,nan,nan,nan,nan,nan,nan,nan,hyu
32.09,132.2,46.4,10.0,ER,502754,4.4,nan,nan,nan,nan,nan,nan,nan,hyu
31.17,130.55,179.7,10.0,ER,502755,4.6,nan,nan,nan,nan,nan,nan,nan,hyu
31.17,130.61,180.4,10.0,ER,502775,4.2,nan,nan,nan,nan,nan,nan,nan,hyu
33.53,131.55,137.0,10.0,ER,502787,4.4,nan,nan,nan,nan,nan,nan,nan,hyu
33.63,132.4,70.0,10.0,ER,502800,4.3,nan,nan,nan,nan,nan,nan,nan,hyu
33.89,132.37,59.8,10.0,ER,502801,4.2,nan,nan,nan,nan,nan,nan,nan,hyu
33.43,131.54,134.3,10.0,ER,502813,5.1,nan,nan,nan,nan,nan,nan,nan,hyu
32.54,131.18,121.4,10.0,ER,502825,5.7,nan,nan,nan,nan,nan,nan,nan,hyu
32.1,132.01,48.2,10.0,ER,502827,5.2,nan,nan,nan,nan,nan,nan,nan,hyu
31.05,130.51,217.8,10.0,ER,502839,4.6,nan,nan,nan,nan,nan,nan,nan,hyu
33.53,132.06,63.3,10.0,ER,502846,4.5,nan,nan,nan,nan,nan,nan,nan,hyu
31.88,131.69,51.2,10.0,ER,502857,5.0,nan,nan,nan,nan,nan,nan,nan,hyu
31.27,131.76,47.3,10.0,ER,502861,4.6,nan,nan,nan,nan,nan,nan,nan,hyu
32.39,131.95,46.2,10.0,ER,502863,6.9,nan,nan,nan,nan,nan,nan,nan,hyu
30.3,132.13,25.0,10.0,ER,502876,5.6,nan,nan,nan,nan,nan,nan,nan,hyu
32.35,131.84,53.1,10.0,ER,502892,4.5,nan,nan,nan,nan,nan,nan,nan,hyu
33.78,131.94,76.1,10.0,ER,502906,4.3,nan,nan,nan,nan,nan,nan,nan,hyu
32.51,132.2,44.2,10.0,ER,502914,4.8,nan,nan,nan,nan,nan,nan,nan,hyu
32.47,131.85,56.8,10.0,ER,502918,5.0,nan,nan,nan,nan,nan,nan,nan,hyu
32.51,132.2,51.9,10.0,ER,502921,4.8,nan,nan,nan,nan,nan,nan,nan,hyu
32.9,132.28,55.9,10.0,ER,502923,4.5,nan,nan,nan,nan,nan,nan,nan,hyu
32.13,131.22,119.7,10.0,ER,502928,4.9,nan,nan,nan,nan,nan,nan,nan,hyu
33.78,131.97,83.8,10.0,ER,502930,4.5,nan,nan,nan,nan,nan,nan,nan,hyu
33.51,131.48,126.4,10.0,ER,502935,6.5,nan,nan,nan,nan,nan,nan,nan,hyu
31.08,131.38,57.1,10.0,ER,502942,4.3,nan,nan,nan,nan,nan,nan,nan,hyu
33.57,131.85,70.5,10.0,ER,502945,5.1,nan,nan,nan,nan,nan,nan,nan,hyu
30.91,131.23,59.2,10.0,ER,502958,4.4,nan,nan,nan,nan,nan,nan,nan,hyu
31.91,131.73,48.0,10.0,ER,502964,5.1,nan,nan,nan,nan,nan,nan,nan,hyu
30.74,131.19,52.2,10.0,ER,502969,4.6,nan,nan,nan,nan,nan,nan,nan,hyu
31.9,131.34,71.3,10.0,ER,502973,4.7,nan,nan,nan,nan,nan,nan,nan,hyu
31.78,131.86,36.0,10.0,ER,502976,5.1,nan,nan,nan,nan,nan,nan,nan,hyu
33.54,131.52,133.6,10.0,ER,502978,4.7,nan,nan,nan,nan,nan,nan,nan,hyu
31.36,130.59,168.3,10.0,ER,502981,4.0,nan,nan,nan,nan,nan,nan,nan,hyu
31.95,131.87,49.6,10.0,ER,502990,4.5,nan,nan,nan,nan,nan,nan,nan,hyu
31.0,130.45,116.0,10.0,ER,502996,5.7,nan,nan,nan,nan,nan,nan,nan,hyu
31.24,131.48,61.1,10.0,ER,503000,4.4,nan,nan,nan,nan,nan,nan,nan,hyu
33.69,132.37,64.7,10.0,ER,503007,4.6,nan,nan,nan,nan,nan,nan,nan,hyu
31.61,131.55,58.3,10.0,ER,503009,5.1,nan,nan,nan,nan,nan,nan,nan,hyu
31.99,131.63,34.0,10.0,ER,503010,5.2,nan,nan,nan,nan,nan,nan,nan,hyu
32.49,130.96,147.0,10.0,ER,503017,4.6,nan,nan,nan,nan,nan,nan,nan,hyu
31.93,131.76,45.7,10.0,ER,503022,4.5,nan,nan,nan,nan,nan,nan,nan,hyu
33.47,132.07,59.0,10.0,ER,503035,4.9,nan,nan,nan,nan,nan,nan,nan,hyu
32.42,131.75,51.0,10.0,ER,503060,5.6,nan,nan,nan,nan,nan,nan,nan,hyu
31.5,130.36,165.0,10.0,ER,503069,4.4,nan,nan,nan,nan,nan,nan,nan,hyu
31.6,130.19,197.0,10.0,ER,503072,4.5,nan,nan,nan,nan,nan,nan,nan,hyu
30.81,131.3,43.0,10.0,ER,503076,4.8,nan,nan,nan,nan,nan,nan,nan,hyu
31.13,131.44,45.0,10.0,ER,503091,4.9,nan,nan,nan,nan,nan,nan,nan,hyu
31.38,132.35,26.0,10.0,ER,503093,5.0,nan,nan,nan,nan,nan,nan,nan,hyu
31.38,132.31,24.0,10.0,ER,503094,5.5,nan,nan,nan,nan,nan,nan,nan,hyu
31.36,132.38,25.0,10.0,ER,503095,4.9,nan,nan,nan,nan,nan,nan,nan,hyu
30.02,130.67,36.0,10.0,ER,503096,5.0,nan,nan,nan,nan,nan,nan,nan,hyu
31.45,130.66,185.0,10.0,ER,503099,4.4,nan,nan,nan,nan,nan,nan,nan,hyu
30.41,129.07,284.0,10.0,ER,503109,4.5,nan,nan,nan,nan,nan,nan,nan,hyu
33.84,131.8,69.0,10.0,ER,503120,5.9,nan,nan,nan,nan,nan,nan,nan,hyu
31.91,132.32,44.0,10.0,ER,503132,4.7,nan,nan,nan,nan,nan,nan,nan,hyu
31.88,132.27,32.0,10.0,ER,503133,4.7,nan,nan,nan,nan,nan,nan,nan,hyu
30.57,131.8,30.0,10.0,ER,503135,4.5,nan,nan,nan,nan,nan,nan,nan,hyu
30.75,131.48,46.0,10.0,ER,503137,4.3,nan,nan,nan,nan,nan,nan,nan,hyu
32.65,131.12,118.0,10.0,ER,503147,5.7,nan,nan,nan,nan,nan,nan,nan,hyu
