lat,lon,depth,unc,etype,mag,time,Paz,Ppl,Taz,Tpl,S1,D1,R1,S2,D2,R2,mlon,mlat,mdep,ID,src
-2.752,121.679,51.7,15.0,EQ,4.3,2009-10-24 12:15:20.080,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119188,92217
-2.806,123.749,20.8,15.0,EQ,4.3,2006-01-09 04:23:57.790,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119189,92217
-2.562,123.073,58.0,15.0,EQ,4.0,2006-10-21 02:24:30.950,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119190,92217
-2.503,124.454,30.0,15.0,EQ,4.2,2005-10-25 21:51:42.890,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119191,92217
-1.576,120.277,30.0,15.0,EQ,4.1,2005-04-26 11:18:40.500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119604,92217
-1.483,120.715,30.0,15.0,EQ,4.5,2005-05-25 04:13:08.860,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119605,92217
-1.595,120.805,65.1,15.0,EQ,4.3,2005-06-10 05:01:16.350,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119606,92217
-1.825,121.421,52.4,15.0,EQ,4.6,2008-09-27 19:59:39.280,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119607,92217
-1.857,122.766,97.9,15.0,EQ,4.6,2005-01-08 06:38:13.570,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119608,92217
-1.273,123.221,24.1,15.0,EQ,4.3,2006-10-26 07:42:26.870,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119609,92217
-4.08,121.851,22.2,15.0,EQ,4.2,2010-07-10 18:36:42.050,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125599,92217
-4.308,122.89,5.5,15.0,EQ,4.9,2011-04-24 23:10:42.810,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125600,92217
-4.127,122.63,6.0,15.0,EQ,4.8,2011-04-24 23:25:09.590,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125601,92217
-4.383,122.82,21.7,15.0,EQ,4.1,2011-04-24 23:34:38.530,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125602,92217
-4.473,122.937,25.3,15.0,EQ,4.3,2011-04-25 00:17:48.760,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125603,92217
-4.629,122.799,6.5,15.0,EQ,4.2,2011-05-02 02:39:46.800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125604,92217
-4.144,122.789,6.5,15.0,EQ,4.0,2011-05-04 20:26:47.410,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125605,92217
-4.008,122.629,20.1,15.0,EQ,4.0,2011-05-30 09:45:56.850,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125606,92217
-4.354,122.847,11.7,15.0,EQ,4.7,2011-06-12 14:30:46.980,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125607,92217
-3.492,123.353,24.8,15.0,EQ,4.3,2010-12-26 04:00:10.160,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125688,92217
-3.626,123.251,36.6,15.0,EQ,4.1,2011-08-15 16:42:29.290,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125689,92217
-2.235,120.982,13.8,15.0,EQ,4.4,2010-01-18 23:17:29.560,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125765,92217
-2.439,121.309,38.2,15.0,EQ,5.0,2010-01-05 14:36:26.990,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125766,92217
-2.724,121.862,42.9,15.0,EQ,4.6,2010-02-10 08:46:19.050,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125767,92217
-2.554,121.216,38.1,15.0,EQ,4.2,2010-08-03 06:27:26.550,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125768,92217
-2.456,121.576,29.8,15.0,EQ,4.7,2011-02-15 23:02:12.220,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125769,92217
-2.474,121.67,43.2,15.0,EQ,4.5,2011-02-16 16:39:52.440,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125770,92217
-2.576,121.133,57.3,15.0,EQ,4.1,2011-03-24 22:03:29.370,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125771,92217
-2.579,121.68,42.7,15.0,EQ,4.8,2011-06-30 17:19:31.950,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125772,92217
-2.507,121.651,24.4,15.0,EQ,4.1,2011-10-23 17:31:13.720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125773,92217
-2.719,122.877,40.1,15.0,EQ,4.7,2011-11-17 07:51:00.050,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125774,92217
-1.721,120.796,57.4,15.0,EQ,4.2,2010-03-18 16:16:18.410,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125824,92217
-1.422,120.636,46.6,15.0,EQ,5.1,2010-07-24 23:51:12.640,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125825,92217
-1.486,120.642,27.0,15.0,EQ,4.2,2010-08-19 19:47:33.180,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125826,92217
-1.788,120.249,49.8,15.0,EQ,4.3,2010-12-20 20:11:20.220,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125827,92217
-1.523,120.512,54.4,15.0,EQ,4.5,2011-05-23 06:50:48.420,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125828,92217
-1.955,123.996,44.6,15.0,EQ,4.3,2011-02-24 04:26:00.830,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125829,92217
-4.064,122.641,42.48,15.0,EQ,4.3,2013-11-25 23:25:59.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,127185,92217
-4.053,123.239,31.92,15.0,EQ,4.4,2013-12-21 00:09:47.760,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,127186,92217
-4.586,124.106,8.79,15.0,EQ,4.6,2013-09-29 00:35:52.910,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,127187,92217
-4.293,124.691,9.19,15.0,EQ,4.5,2013-09-29 00:41:22.980,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,127188,92217
-3.843,122.33,69.65,15.0,EQ,4.3,2013-10-29 10:16:24.500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,127255,92217
-3.619,123.214,39.2,15.0,EQ,4.8,2012-01-16 03:21:57.690,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,127256,92217
-3.554,123.317,43.7,15.0,EQ,4.1,2012-02-07 00:33:41.300,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,127257,92217
-3.481,123.385,44.2,15.0,EQ,4.6,2012-03-20 07:01:30.860,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,127258,92217
-3.188,123.252,15.38,15.0,EQ,4.0,2013-08-08 09:23:22.050,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,127259,92217
-2.04,120.145,147.6,15.0,EQ,3.8,2013-01-03 14:17:19.200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,127338,92217
-2.382,121.388,56.9,15.0,EQ,4.6,2012-01-29 07:35:23.360,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,127339,92217
-2.362,121.132,34.93,15.0,EQ,4.4,2013-12-13 21:00:46.710,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,127340,92217
-2.553,121.815,49.63,15.0,EQ,4.4,2013-12-20 19:34:01.420,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,127341,92217
-2.485,121.951,60.2,15.0,EQ,4.3,2013-12-20 19:44:36.880,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,127342,92217
-2.515,124.907,27.4,15.0,EQ,4.6,2013-06-27 02:48:19.630,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,127343,92217
-2.704,124.864,28.27,15.0,EQ,4.3,2013-12-03 22:06:25.700,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,127344,92217
-1.496,120.071,64.68,15.0,EQ,4.4,2013-08-16 21:54:03.690,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,127404,92217
-1.885,120.694,42.74,15.0,EQ,4.3,2013-08-21 04:45:02.680,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,127405,92217
-1.479,120.322,43.82,15.0,EQ,4.4,2013-09-20 23:16:18.470,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,127406,92217
-1.43,121.446,65.39,15.0,EQ,4.4,2013-08-15 22:48:02.470,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,127407,92217
-1.495,124.192,44.9,15.0,EQ,4.3,2012-10-06 02:15:55.690,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,127408,92217
