lon,lat,depth,strike,dip
129.2,0.2999999999999998,-233.36334,14.279347,50.28416
129.25,0.2999999999999998,-239.85233,14.327374,50.27073
129.3,0.2999999999999998,-246.32603,14.428545,50.170002
129.35,0.2999999999999998,-252.76291,14.575019,49.979877
129.4,0.2999999999999998,-259.1414,14.759648,49.69716
129.45,0.2999999999999998,-265.4399,14.976352,49.317577
129.5,0.2999999999999998,-271.6369,15.216093,48.839867
129.55,0.2999999999999998,-277.71283,15.387679,48.411137
129.6,0.2999999999999998,-283.71616,15.433401,48.12395
129.65,0.2999999999999998,-289.66818,15.428975,47.853695
129.7,0.2999999999999998,-295.5589,15.421825,47.531494
129.75,0.2999999999999998,-301.3783,15.421141,47.156685
129.8,0.2999999999999998,-307.11633,15.43692,46.728394
129.85,0.2999999999999998,-312.76297,15.47987,46.24558
129.9,0.2999999999999998,-318.30817,15.561487,45.707047
129.95,0.2999999999999998,-323.7419,15.694794,45.11148
130.0,0.2999999999999998,-329.0542,15.909094,44.430485
130.05,0.2999999999999998,-334.2244,16.25825,43.59282
130.1,0.2999999999999998,-339.21655,16.673162,42.707497
130.15,0.2999999999999998,-344.0558,17.042162,41.95425
130.2,0.2999999999999998,-348.77304,17.340008,41.358543
130.25,0.2999999999999998,-353.39923,17.551355,40.928345
130.3,0.2999999999999998,-357.9653,17.663525,40.669216
130.35,0.2999999999999998,-362.50217,17.666832,40.584076
130.4,0.2999999999999998,-367.04074,17.554775,40.673508
130.45,0.2999999999999998,-371.61197,17.32559,40.93577
130.5,0.2999999999999998,-376.2468,17.1449,41.10334
125.7,0.3500000000000001,20.211767,12.364878,29.715572
125.75,0.3500000000000001,17.112343,11.801108,30.278494
125.8,0.3500000000000001,13.857279,11.095141,31.148489
125.85000000000001,0.3500000000000001,10.517824,10.629513,31.482342
125.9,0.3500000000000001,7.1652236,10.368612,31.289135
125.95,0.3500000000000001,3.870726,10.303459,30.561365
126.0,0.3500000000000001,0.7055774,10.450806,29.274622
126.05,0.3500000000000001,-2.258975,10.861532,27.387907
126.10000000000001,0.3500000000000001,-4.9516845,11.645391,24.845417
126.15,0.3500000000000001,-7.301304,13.043867,21.571941
126.2,0.3500000000000001,-9.234202,15.477984,17.640577
126.25,0.3500000000000001,-10.708831,19.049398,13.70638
126.3,0.3500000000000001,-11.79748,23.531809,10.440779
126.35000000000001,0.3500000000000001,-12.587306,28.61863,7.9784613
126.4,0.3500000000000001,-13.16547,33.165268,6.325943
126.45,0.3500000000000001,-13.619129,34.84638,5.4460444
126.5,0.3500000000000001,-14.03544,31.680017,5.3280296
126.55,0.3500000000000001,-14.501564,24.841675,6.0489464
126.60000000000001,0.3500000000000001,-15.104657,17.862629,7.697142
126.65,0.3500000000000001,-15.931878,13.491133,9.765945
126.7,0.3500000000000001,-16.965593,12.217194,10.950299
126.75,0.3500000000000001,-18.034424,12.596593,11.336099
126.8,0.3500000000000001,-19.14098,13.314113,11.79526
126.85000000000001,0.3500000000000001,-20.293894,14.181781,12.3528385
126.9,0.3500000000000001,-21.5018,15.064002,13.0034075
126.95,0.3500000000000001,-22.77333,15.850382,13.739975
127.0,0.3500000000000001,-24.11712,16.45702,14.554176
127.05,0.3500000000000001,-25.541803,16.824684,15.436834
127.10000000000001,0.3500000000000001,-27.056013,16.934837,16.360422
127.15,0.3500000000000001,-28.664356,17.357721,16.768606
127.2,0.3500000000000001,-30.253757,18.104675,16.575943
127.25,0.3500000000000001,-31.810074,18.370178,16.54546
127.3,0.3500000000000001,-33.388565,17.88932,16.997137
127.35000000000001,0.3500000000000001,-35.0445,16.868084,17.93807
127.4,0.3500000000000001,-36.833134,15.570162,19.368494
127.45,0.3500000000000001,-38.809734,14.241198,21.275126
127.5,0.3500000000000001,-41.02956,13.05958,23.627106
127.55,0.3500000000000001,-43.54788,12.125299,26.37509
127.60000000000001,0.3500000000000001,-46.419952,11.520635,29.355362
127.65,0.3500000000000001,-49.675594,11.4576,32.02254
127.7,0.3500000000000001,-53.235252,11.939807,34.220028
127.75,0.3500000000000001,-57.074,12.684656,36.20677
127.8,0.3500000000000001,-61.176334,13.551516,38.025146
127.85,0.3500000000000001,-65.52675,14.448446,39.682205
127.9,0.3500000000000001,-70.10973,15.305504,41.18337
127.95,0.3500000000000001,-74.90978,16.067081,42.532482
128.0,0.3500000000000001,-79.9114,16.687298,43.732067
128.05,0.3500000000000001,-85.09907,17.12592,44.783806
128.1,0.3500000000000001,-90.4573,17.168232,45.974552
128.15,0.3500000000000001,-96.09011,16.74934,47.481583
128.2,0.3500000000000001,-102.069046,16.219862,48.902977
128.25,0.3500000000000001,-108.32979,15.775461,49.97178
128.3,0.3500000000000001,-114.80806,15.416211,50.730045
128.35,0.3500000000000001,-121.43955,15.1467905,51.207054
128.4,0.3500000000000001,-128.15999,14.976857,51.42153
128.45,0.3500000000000001,-134.90506,14.9208765,51.38306
128.5,0.3500000000000001,-141.61047,14.99954,51.093086
128.55,0.3500000000000001,-148.21194,15.2221,50.58003
128.6,0.3500000000000001,-154.66252,15.407476,50.203365
128.65,0.3500000000000001,-161.07906,15.40192,50.128754
128.7,0.3500000000000001,-167.49596,15.328026,50.118595
128.75,0.3500000000000001,-173.91241,15.233679,50.10226
128.8,0.3500000000000001,-180.32765,15.126566,50.080746
128.85,0.3500000000000001,-186.74083,15.014531,50.05516
128.9,0.3500000000000001,-193.15118,14.905219,50.026516
128.95,0.3500000000000001,-199.55788,14.806548,49.995754
129.0,0.3500000000000001,-205.96011,14.726321,49.96399
129.05,0.3500000000000001,-212.35712,14.650369,49.97365
129.1,0.3500000000000001,-218.76819,14.552339,50.089157
129.15,0.3500000000000001,-225.22348,14.471542,50.230217
129.2,0.3500000000000001,-231.70383,14.453954,50.29243
129.25,0.3500000000000001,-238.18875,14.492503,50.27259
129.3,0.3500000000000001,-244.65771,14.579454,50.169384
129.35,0.3500000000000001,-251.0902,14.708021,49.98089
129.4,0.3500000000000001,-257.4657,14.872135,49.704117
129.45,0.3500000000000001,-263.76367,15.066015,49.335144
129.5,0.3500000000000001,-269.96365,15.281895,48.873234
129.55,0.3500000000000001,-276.04712,15.429669,48.464195
129.6,0.3500000000000001,-282.06296,15.452006,48.196117
129.65,0.3500000000000001,-288.03168,15.425645,47.941017
129.7,0.3500000000000001,-293.94217,15.39852,47.62961
129.75,0.3500000000000001,-299.7834,15.380301,47.2612
129.8,0.3500000000000001,-305.5442,15.381153,46.834915
129.85,0.3500000000000001,-311.21356,15.411893,46.34958
129.9,0.3500000000000001,-316.7804,15.484694,45.803474
129.95,0.3500000000000001,-322.23358,15.612848,45.19509
130.0,0.3500000000000001,-327.5621,15.826355,44.4969
130.05,0.3500000000000001,-332.74466,16.17593,43.64298
130.1,0.3500000000000001,-337.7465,16.592691,42.745697
130.15,0.3500000000000001,-342.5933,16.965258,41.98297
130.2,0.3500000000000001,-347.3165,17.268106,41.380413
130.25,0.3500000000000001,-351.94754,17.484982,40.945972
130.3,0.3500000000000001,-356.5178,17.601734,40.684986
130.35,0.3500000000000001,-361.05862,17.607431,40.600674
130.4,0.3500000000000001,-365.6015,17.49464,40.69347
130.45,0.3500000000000001,-370.17783,17.26089,40.961082
130.5,0.3500000000000001,-374.81897,17.07346,41.13125
125.7,0.3999999999999999,20.895615,12.385056,29.850449
125.75,0.3999999999999999,17.779478,11.805009,30.4141
125.8,0.3999999999999999,14.506665,11.098268,31.289034
125.85000000000001,0.3999999999999999,11.148472,10.642412,31.62985
125.9,0.3999999999999999,7.776188,10.398124,31.445482
125.95,0.3999999999999999,4.4611077,10.353395,30.728405
126.0,0.3999999999999999,1.2745239,10.52208,29.454264
126.05,0.3999999999999999,-1.7122716,10.951503,27.582016
126.10000000000001,0.3999999999999999,-4.4279857,11.745737,25.05562
126.15,0.3999999999999999,-6.801326,13.133231,21.801373
126.2,0.3999999999999999,-8.759142,15.487365,17.908997
126.25,0.3999999999999999,-10.264035,18.83241,14.023373
126.3,0.3999999999999999,-11.387507,22.88173,10.781007
126.35000000000001,0.3999999999999999,-12.214623,27.287928,8.307966
126.4,0.3999999999999999,-12.830446,31.006155,6.6163635
126.45,0.3999999999999999,-13.32004,32.068592,5.685341
126.5,0.3999999999999999,-13.768468,28.879892,5.5191875
126.55,0.3999999999999999,-14.260795,22.551067,6.1894746
126.60000000000001,0.3999999999999999,-14.882083,16.187428,7.7679124
126.65,0.3999999999999999,-15.717397,12.239066,9.739852
126.7,0.3999999999999999,-16.747225,11.177056,10.813695
126.75,0.3999999999999999,-17.80088,11.704161,11.0996275
126.8,0.3999999999999999,-18.883204,12.59142,11.482089
126.85000000000001,0.3999999999999999,-20.005074,13.633834,11.986822
126.9,0.3999999999999999,-21.17737,14.674933,12.608328
126.95,0.3999999999999999,-22.41097,15.586972,13.338966
127.0,0.3999999999999999,-23.716757,16.275208,14.169269
127.05,0.3999999999999999,-25.105606,16.676184,15.088751
127.10000000000001,0.3999999999999999,-26.5884,16.772797,16.068819
127.15,0.3999999999999999,-28.172054,17.136778,16.553759
127.2,0.3999999999999999,-29.746546,17.796816,16.4404
127.25,0.3999999999999999,-31.29599,17.98888,16.466145
127.3,0.3999999999999999,-32.87227,17.47418,16.944653
127.35000000000001,0.3999999999999999,-34.527256,16.46122,17.883059
127.4,0.3999999999999999,-36.31284,15.204038,19.28192
127.45,0.3999999999999999,-38.28089,13.934408,21.129349
127.5,0.3999999999999999,-40.483295,12.819449,23.397612
127.55,0.3999999999999999,-42.971928,11.952849,26.042486
127.60000000000001,0.3999999999999999,-45.79867,11.417684,28.90142
127.65,0.3999999999999999,-48.98868,11.431533,31.426535
127.7,0.3999999999999999,-52.457867,11.9879465,33.496925
127.75,0.3999999999999999,-56.186672,12.78996,35.40812
127.8,0.3999999999999999,-60.165794,13.696077,37.19881
127.85,0.3999999999999999,-64.38592,14.613409,38.8693
127.9,0.3999999999999999,-68.83773,15.4708605,40.418926
127.95,0.3999999999999999,-73.51193,16.21259,41.846275
128.0,0.3999999999999999,-78.39921,16.793161,43.149647
128.05,0.3999999999999999,-83.49025,17.173962,44.327633
128.1,0.3999999999999999,-88.77574,17.15192,45.651073
128.15,0.3999999999999999,-94.35873,16.68733,47.266056
128.2,0.3999999999999999,-100.30384,16.135082,48.764896
128.25,0.3999999999999999,-106.54418,15.681072,49.89225
128.3,0.3999999999999999,-113.01283,15.321835,50.69384
128.35,0.3999999999999999,-119.64291,15.059805,51.20144
128.4,0.3999999999999999,-126.36748,14.903093,51.43541
128.45,0.3999999999999999,-133.11966,14.865221,51.40625
128.5,0.3999999999999999,-139.83253,14.966419,51.115555
128.55,0.3999999999999999,-146.43921,15.215123,50.59309
128.6,0.3999999999999999,-152.891,15.42042,50.215908
128.65,0.3999999999999999,-159.31117,15.427667,50.155956
128.7,0.3999999999999999,-165.73517,15.367417,50.160984
128.75,0.3999999999999999,-172.16135,15.289198,50.15633
128.8,0.3999999999999999,-178.58803,15.1999655,50.142925
128.85,0.3999999999999999,-185.01355,15.106451,50.121727
128.9,0.3999999999999999,-191.43625,15.015815,50.09369
128.95,0.3999999999999999,-197.85446,14.934863,50.05966
129.0,0.3999999999999999,-204.26653,14.870655,50.020542
129.05,0.3999999999999999,-210.67078,14.807965,50.01891
129.1,0.3999999999999999,-217.08582,14.717766,50.12141
129.15,0.3999999999999999,-223.54208,14.63873,50.251488
129.2,0.3999999999999999,-230.02135,14.617381,50.30606
129.25,0.3999999999999999,-236.50397,14.64762,50.281918
129.3,0.3999999999999999,-242.97034,14.722475,50.1779
129.35,0.3999999999999999,-249.40082,14.835723,49.992023
129.4,0.3999999999999999,-255.77577,14.981752,49.721584
129.45,0.3999999999999999,-262.0756,15.155207,49.36287
129.5,0.3999999999999999,-268.28064,15.348884,48.915478
129.55,0.3999999999999999,-274.37332,15.472981,48.525112
129.6,0.3999999999999999,-280.4033,15.469922,48.27569
129.65,0.3999999999999999,-286.39032,15.418883,48.035316
129.7,0.3999999999999999,-292.3222,15.368255,47.734077
129.75,0.3999999999999999,-298.1868,15.328168,47.371384
129.8,0.3999999999999999,-303.97192,15.309127,46.946163
129.85,0.3999999999999999,-309.66544,15.323081,46.45706
129.9,0.3999999999999999,-315.25516,15.382581,45.902325
129.95,0.3999999999999999,-320.72894,15.502017,45.279873
130.0,0.3999999999999999,-326.0746,15.711394,44.562794
130.05,0.3999999999999999,-331.27014,16.060026,43.690655
130.1,0.3999999999999999,-336.28186,16.478199,42.7795
130.15,0.3999999999999999,-341.13623,16.855604,42.00614
130.2,0.3999999999999999,-345.86517,17.16515,41.395702
130.25,0.3999999999999999,-350.50067,17.389433,40.95676
130.3,0.3999999999999999,-355.07474,17.512682,40.694645
130.35,0.3999999999999999,-359.6193,17.521824,40.612072
130.4,0.3999999999999999,-364.16635,17.408772,40.70947
130.45,0.3999999999999999,-368.7479,17.169804,40.98425
130.5,0.3999999999999999,-373.39584,16.973112,41.157784
125.7,0.4500000000000002,21.58035,12.315735,29.975117
125.75,0.4500000000000002,18.44768,11.748982,30.539536
125.8,0.4500000000000002,15.158054,11.066404,31.416956
125.85000000000001,0.4500000000000002,11.782587,10.63865,31.763264
125.9,0.4500000000000002,8.392388,10.424639,31.587387
125.95,0.4500000000000002,5.058568,10.41066,30.88194
126.0,0.4500000000000002,1.8522346,10.608582,29.622791
126.05,0.4500000000000002,-1.1555009,11.062829,27.769156
126.10000000000001,0.4500000000000002,-3.8935287,11.872259,25.265127
126.15,0.4500000000000002,-6.290739,13.252482,22.039038
126.2,0.4500000000000002,-8.274707,15.528522,18.197363
126.25,0.4500000000000002,-9.812381,18.64221,14.372039
126.3,0.4500000000000002,-10.974232,22.248575,11.161893
126.35000000000001,0.4500000000000002,-11.8429165,25.963629,8.684226
126.4,0.4500000000000002,-12.501091,28.836197,6.9569783
126.45,0.4500000000000002,-13.031411,29.236202,5.9748297
126.5,0.4500000000000002,-13.516534,25.959532,5.756109
126.55,0.4500000000000002,-14.039115,20.09189,6.367585
126.60000000000001,0.4500000000000002,-14.681811,14.338028,7.86545
126.65,0.4500000000000002,-15.527279,10.830021,9.727533
126.7,0.4500000000000002,-16.55391,9.997014,10.677963
126.75,0.4500000000000002,-17.591911,10.700588,10.8536
126.8,0.4500000000000002,-18.648619,11.807386,11.1521015
126.85000000000001,0.4500000000000002,-19.737429,13.084421,11.600194
126.9,0.4500000000000002,-20.871735,14.341927,12.1922655
126.95,0.4500000000000002,-22.064926,15.424651,12.919685
127.0,0.4500000000000002,-23.3304,16.221037,13.771333
127.05,0.4500000000000002,-24.68155,16.661554,14.73474
127.10000000000001,0.4500000000000002,-26.131763,16.731556,15.779712
127.15,0.4500000000000002,-27.69054,17.010479,16.350092
127.2,0.4500000000000002,-29.250938,17.539492,16.32192
127.25,0.4500000000000002,-30.79511,17.596146,16.405478
127.3,0.4500000000000002,-32.371326,16.97691,16.90915
127.35000000000001,0.4500000000000002,-34.027863,15.90404,17.841244
127.4,0.4500000000000002,-35.812984,14.631789,19.203552
127.45,0.4500000000000002,-37.774967,13.384674,20.986029
127.5,0.4500000000000002,-39.962082,12.321614,23.164099
127.55,0.4500000000000002,-42.422604,11.5295515,25.698479
127.60000000000001,0.4500000000000002,-45.2048,11.088959,28.427708
127.65,0.4500000000000002,-48.329018,11.217286,30.802269
127.7,0.4500000000000002,-51.706818,11.895585,32.738773
127.75,0.4500000000000002,-55.32418,12.808261,34.571022
127.8,0.4500000000000002,-59.17812,13.807361,36.33452
127.85,0.4500000000000002,-63.265656,14.794785,38.022606
127.9,0.4500000000000002,-67.5838,15.695638,39.627758
127.95,0.4500000000000002,-72.12957,16.452015,41.142353
128.0,0.4500000000000002,-76.899994,17.018112,42.559307
128.05,0.4500000000000002,-81.89208,17.356522,43.872868
128.1,0.4500000000000002,-87.10285,17.274986,45.335373
128.15,0.4500000000000002,-92.63421,16.76143,47.06037
128.2,0.4500000000000002,-98.543724,16.179665,48.63648
128.25,0.4500000000000002,-104.761894,15.70748,49.821526
128.3,0.4500000000000002,-111.2192,15.338348,50.665203
128.35,0.4500000000000002,-117.84615,15.073036,51.202076
128.4,0.4500000000000002,-124.573235,14.918392,51.454235
128.45,0.4500000000000002,-131.33095,14.88761,51.433174
128.5,0.4500000000000002,-138.04979,15.0009165,51.14073
128.55,0.4500000000000002,-144.66025,15.266302,50.608086
128.6,0.4500000000000002,-151.11197,15.482717,50.229397
128.65,0.4500000000000002,-157.53442,15.491774,50.182568
128.7,0.4500000000000002,-163.9642,15.432472,50.201084
128.75,0.4500000000000002,-170.39879,15.356573,50.206444
128.8,0.4500000000000002,-176.83571,15.270767,50.19967
128.85,0.4500000000000002,-183.27248,15.18187,50.181618
128.9,0.4500000000000002,-189.70659,15.096671,50.153206
128.95,0.4500000000000002,-196.13556,15.021925,50.115303
129.0,0.4500000000000002,-202.5569,14.964661,50.068787
129.05,0.4500000000000002,-208.96812,14.909138,50.05633
129.1,0.4500000000000002,-215.38712,14.825017,50.14683
129.15,0.4500000000000002,-221.8446,14.749366,50.267193
129.2,0.4500000000000002,-228.32323,14.728832,50.315647
129.25,0.4500000000000002,-234.80421,14.757185,50.288795
129.3,0.4500000000000002,-241.2688,14.827479,50.1855
129.35,0.4500000000000002,-247.69823,14.933419,50.003914
129.4,0.4500000000000002,-254.07375,15.06908,49.741318
129.45,0.4500000000000002,-260.3766,15.229099,49.39424
129.5,0.4500000000000002,-266.588,15.405731,48.962524
129.55,0.4500000000000002,-272.69128,15.508509,48.592014
129.6,0.4500000000000002,-278.73706,15.480855,48.36266
129.65,0.4500000000000002,-284.74435,15.404072,48.138073
129.7,0.4500000000000002,-290.69983,15.328055,47.84772
129.75,0.4500000000000002,-296.59015,15.263481,47.490856
129.8,0.4500000000000002,-302.40195,15.222102,47.06632
129.85,0.4500000000000002,-308.12186,15.216298,46.57262
129.9,0.4500000000000002,-313.73654,15.259982,46.00772
129.95,0.4500000000000002,-319.2326,15.368359,45.36943
130.0,0.4500000000000002,-324.59677,15.572692,44.631252
130.05,0.4500000000000002,-329.80612,15.920277,43.73801
130.1,0.4500000000000002,-334.82803,16.340786,42.810085
130.15,0.4500000000000002,-339.6897,16.724146,42.02387
130.2,0.4500000000000002,-344.4239,17.042007,41.404675
130.25,0.4500000000000002,-349.06323,17.274815,40.960655
130.3,0.4500000000000002,-353.6404,17.405285,40.697746
130.35,0.4500000000000002,-358.18817,17.418404,40.618397
130.4,0.4500000000000002,-362.73917,17.304665,40.72243
130.45,0.4500000000000002,-367.32608,17.058365,41.00728
130.5,0.4500000000000002,-371.98163,16.850449,41.185867
125.7,0.5,22.263525,12.23416,30.091032
125.75,0.5,19.11524,11.686815,30.654724
125.8,0.5,15.8102865,11.032298,31.531624
125.85000000000001,0.5,12.419395,10.633997,31.881607
125.9,0.5,9.013304,10.449827,31.713543
125.95,0.5,5.6627455,10.464909,31.02024
126.0,0.5,2.4384546,10.689497,29.777912
126.05,0.5,-0.58883345,11.165309,27.946259
126.10000000000001,0.5,-3.3483844,11.986133,25.469793
126.15,0.5,-5.769463,13.354654,22.279364
126.2,0.5,-7.780586,15.547716,18.498783
126.25,0.5,-9.353302,18.43106,14.745525
126.3,0.5,-10.556827,21.616453,11.578703
126.35000000000001,0.5,-11.471101,24.699856,9.107022
126.4,0.5,-12.176067,26.825258,7.354081
126.45,0.5,-12.751668,26.6651,6.327486
126.5,0.5,-13.277843,23.356087,6.0556083
126.55,0.5,-13.8345375,17.938663,6.59959
126.60000000000001,0.5,-14.501691,12.740474,8.002946
126.65,0.5,-15.359247,9.619287,9.739463
126.7,0.5,-16.383274,8.985422,10.552355
126.75,0.5,-17.405046,9.851107,10.606566
126.8,0.5,-18.434679,11.168765,10.812672
126.85000000000001,0.5,-19.48836,12.675573,11.198499
126.9,0.5,-20.582266,14.14316,11.758435
126.95,0.5,-21.732582,15.384475,12.482789
127.0,0.5,-22.955492,16.269913,13.358627
127.05,0.5,-24.26718,16.725735,14.371438
127.10000000000001,0.5,-25.683825,16.743608,15.48934
127.15,0.5,-27.217773,16.916626,16.15529
127.2,0.5,-28.765295,17.30015,16.222208
127.25,0.5,-30.306345,17.213488,16.371271
127.3,0.5,-31.885311,16.487204,16.905167
127.35000000000001,0.5,-33.54658,15.355094,17.8333
127.4,0.5,-35.33454,14.069034,19.158497
127.45,0.5,-37.29358,12.845385,20.87242
127.5,0.5,-39.46808,11.834329,22.953657
127.55,0.5,-41.902435,11.116925,25.367952
127.60000000000001,0.5,-44.641026,10.77143,27.955181
127.65,0.5,-47.69917,11.01612,30.165953
127.7,0.5,-50.984272,11.820286,31.956614
127.75,0.5,-54.48805,12.84839,33.700947
127.8,0.5,-58.21404,13.94397,35.431828
127.85,0.5,-62.16579,15.002666,37.135696
127.9,0.5,-66.34685,15.94525,38.79787
127.95,0.5,-70.76075,16.711754,40.40378
128.0,0.5,-75.41104,17.256819,41.94024
128.05,0.5,-80.30127,17.545261,43.39646
128.1,0.5,-85.43498,17.397821,45.00439
128.15,0.5,-90.91282,16.831785,46.843246
128.2,0.5,-96.78498,16.219038,48.498707
128.25,0.5,-102.97937,15.728014,49.742897
128.3,0.5,-109.42386,15.348745,50.629658
128.35,0.5,-116.04634,15.079971,51.19651
128.4,0.5,-122.774704,14.927275,51.46739
128.45,0.5,-129.53683,14.903243,51.454792
128.5,0.5,-136.26062,15.028015,51.160885
128.55,0.5,-142.87395,15.309038,50.618217
128.6,0.5,-149.32475,15.535164,50.23826
128.65,0.5,-155.74881,15.543655,50.20474
128.7,0.5,-162.18378,15.48238,50.236862
128.75,0.5,-168.62633,15.405439,50.252304
128.8,0.5,-175.07314,15.319724,50.252064
128.85,0.5,-181.52087,15.2321615,50.237103
128.9,0.5,-187.96622,15.14942,50.208347
128.95,0.5,-194.40585,15.07852,50.166607
129.0,0.5,-200.83643,15.026399,50.112717
129.05,0.5,-207.25462,14.977359,50.08954
129.1,0.5,-213.67758,14.899741,50.168243
129.15,0.5,-220.13634,14.829,50.279224
129.2,0.5,-226.61438,14.811138,50.321934
129.25,0.5,-233.09384,14.839936,50.293037
129.3,0.5,-239.55687,14.908239,50.191277
129.35,0.5,-245.98558,15.009499,50.014805
129.4,0.5,-252.36212,15.137633,49.761055
129.45,0.5,-258.6686,15.286782,49.42661
129.5,0.5,-264.88718,15.448808,49.01175
129.55,0.5,-271.00204,15.532418,48.662533
129.6,0.5,-277.0649,15.481985,48.455135
129.65,0.5,-283.0942,15.38187,48.248177
129.7,0.5,-289.07523,15.283331,47.969967
129.75,0.5,-294.99338,15.197866,47.619865
129.8,0.5,-300.83395,15.13761,47.19658
129.85,0.5,-306.58234,15.115823,46.69843
129.9,0.5,-312.22385,15.147076,46.12322
129.95,0.5,-317.7439,15.247821,45.468098
130.0,0.5,-323.12775,15.450311,44.707176
130.05,0.5,-328.35168,15.799757,43.79086
130.1,0.5,-333.38397,16.224518,42.84412
130.15,0.5,-338.25284,16.61451,42.043247
130.2,0.5,-342.9918,16.940704,41.413853
130.25,0.5,-347.6344,17.18123,40.964428
130.3,0.5,-352.21414,17.317204,40.700718
130.35,0.5,-356.76462,17.332603,40.62527
130.4,0.5,-361.3193,17.215868,40.737743
130.45,0.5,-365.9118,16.960602,41.03517
130.5,0.5,-370.57562,16.742245,41.220287
125.7,0.5499999999999998,22.9457,12.166038,30.201784
125.75,0.5499999999999998,19.782583,11.635866,30.762712
125.8,0.5499999999999998,16.463562,11.006292,31.635891
125.85000000000001,0.5499999999999998,13.058831,10.633371,31.987461
125.9,0.5499999999999998,9.638588,10.47436,31.826204
125.95,0.5499999999999998,6.273026,10.5134,31.145103
126.0,0.5499999999999998,3.0323408,10.759226,29.920807
126.05,0.5499999999999998,-0.01327307,11.250952,28.113626
126.10000000000001,0.5499999999999998,-2.7936203,12.077303,25.66877
126.15,0.5499999999999998,-5.238506,13.427951,22.519976
126.2,0.5499999999999998,-7.2775674,15.5327,18.808777
126.25,0.5499999999999998,-8.887141,18.191723,15.137322
126.3,0.5499999999999998,-10.135,20.991152,12.023846
126.35000000000001,0.5499999999999998,-11.098125,23.525349,9.568576
126.4,0.5499999999999998,-11.853497,25.035675,7.800137
126.45,0.5499999999999998,-12.478095,24.455706,6.736104
126.5,0.5499999999999998,-13.048902,21.1921,6.410926
126.55,0.5499999999999998,-13.642896,16.210423,6.879711
126.60000000000001,0.5499999999999998,-14.337058,11.497552,8.1764345
126.65,0.5499999999999998,-15.208369,8.693914,9.7742815
126.7,0.5499999999999998,-16.230408,8.21985,10.438499
126.75,0.5499999999999998,-17.235674,9.222371,10.362731
126.8,0.5499999999999998,-18.237276,10.72529,10.469713
126.85000000000001,0.5499999999999998,-19.254393,12.436821,10.788466
126.9,0.5499999999999998,-20.306206,14.08788,11.31345
126.95,0.5499999999999998,-21.411898,15.457764,12.0338745
127.0,0.5499999999999998,-22.590649,16.399355,12.935056
127.05,0.5499999999999998,-23.861643,16.838417,14.000588
127.10000000000001,0.5499999999999998,-25.24406,16.777977,15.197148
127.15,0.5499999999999998,-26.753305,16.830248,15.966336
127.2,0.5499999999999998,-28.28891,17.068201,16.136398
127.25,0.5499999999999998,-29.828463,16.851603,16.358044
127.3,0.5499999999999998,-31.412275,16.039722,16.927715
127.35000000000001,0.5499999999999998,-33.080658,14.871176,17.855362
127.4,0.5499999999999998,-34.87392,13.590423,19.144457
127.45,0.5499999999999998,-36.83237,12.402369,20.788229
127.5,0.5499999999999998,-38.996323,11.447732,22.768326
127.55,0.5499999999999998,-41.406086,10.802358,25.055487
127.60000000000001,0.5499999999999998,-44.101967,10.544064,27.491106
127.65,0.5499999999999998,-47.094116,10.894797,29.527267
127.7,0.5499999999999998,-50.285984,11.813768,31.161661
127.75,0.5499999999999998,-53.675133,12.944512,32.80924
127.8,0.5499999999999998,-57.271744,14.122084,34.500977
127.85,0.5499999999999998,-61.085987,15.235832,36.216675
127.9,0.5499999999999998,-65.12803,16.202698,37.934566
127.95,0.5499999999999998,-69.40805,16.961878,39.63295
128.0,0.5499999999999998,-73.936226,17.469622,41.291965
128.05,0.5499999999999998,-78.72272,17.694584,42.895206
128.1,0.5499999999999998,-83.77771,17.473198,44.65288
128.15,0.5499999999999998,-89.20044,16.85291,46.60854
128.2,0.5499999999999998,-95.033585,16.2106,48.3452
128.25,0.5499999999999998,-101.20246,15.703432,49.649963
128.3,0.5499999999999998,-107.63239,15.317445,50.58103
128.35,0.5499999999999998,-114.24869,15.048754,51.178875
128.4,0.5499999999999998,-120.97668,14.901571,51.46942
128.45,0.5499999999999998,-127.74167,14.887476,51.466225
128.5,0.5499999999999998,-134.469,15.026309,51.171738
128.55,0.5499999999999998,-141.08395,15.324654,50.619854
128.6,0.5499999999999998,-147.5328,15.561198,50.23941
128.65,0.5499999999999998,-153.95761,15.569981,50.22007
128.7,0.5499999999999998,-160.39708,15.507467,50.266502
128.75,0.5499999999999998,-166.84702,15.430207,50.292606
128.8,0.5499999999999998,-173.30325,15.345313,50.29946
128.85,0.5499999999999998,-179.7616,15.259533,50.288055
128.9,0.5499999999999998,-186.2179,15.17995,50.259342
128.95,0.5499999999999998,-192.66795,15.113599,50.21415
129.0,0.5499999999999998,-199.1076,15.067396,50.153294
129.05,0.5499999999999998,-205.53265,15.02579,50.119694
129.1,0.5499999999999998,-211.95949,14.955738,50.186863
129.15,0.5499999999999998,-218.41942,14.890669,50.28879
129.2,0.5499999999999998,-224.89688,14.876119,50.326183
129.25,0.5499999999999998,-231.37488,14.905874,50.29553
129.3,0.5499999999999998,-237.83646,14.97271,50.195698
129.35,0.5499999999999998,-244.26466,15.069964,50.024853
129.4,0.5499999999999998,-250.64253,15.191254,49.780476
129.45,0.5499999999999998,-256.9531,15.330564,49.459404
129.5,0.5499999999999998,-263.17938,15.479153,49.06214
129.55,0.5499999999999998,-269.30655,15.545142,48.735485
