lon,lat,depth,strike,dip,id,alen,blen,clen,slen,dlen
127.8,1.0,49.49503707885742,16.845863342285156,26.52435874938965,127810.0,100.0,20.0,100.0,21.5,49.25
128.0,1.0,61.923641204833984,17.35809326171875,35.154144287109375,128010.0,100.0,20.0,100.0,23.5,88.25
128.2,1.0,80.55961608886719,14.133214950561523,46.25587844848633,128210.0,100.0,20.0,100.0,26.25,141.875
128.4,1.0,105.5924072265625,13.390769958496094,50.748966217041016,128410.0,100.0,20.0,100.0,30.25,219.875
128.6,1.0,131.75836181640625,14.740705490112305,49.803287506103516,128610.0,100.0,20.0,100.0,60.0,800.0
128.8,1.0,157.5257110595703,14.643916130065918,50.44099807739258,128810.0,100.0,20.0,100.0,38.5,380.75
129.0,1.0,183.581298828125,14.6422700881958,50.30099105834961,129010.0,100.0,20.0,100.0,60.0,800.0
129.2,1.0,209.38621520996094,14.813405990600586,50.21632385253906,129210.0,100.0,20.0,100.0,47.0,546.5
129.4,1.0,235.07196044921875,15.173599243164062,49.85441970825195,129410.0,100.0,20.0,100.0,51.0,624.5
129.6,1.0,260.1632995605469,15.23182487487793,49.337249755859375,129610.0,100.0,20.0,100.0,54.0,683.0
129.8,1.0,284.9992370605469,14.830146789550781,48.57646179199219,129810.0,100.0,20.0,100.0,58.0,761.0
127.0,1.2,18.25409698486328,22.561569213867188,8.328951835632324,127012.0,100.0,20.0,100.0,0.0,0.0
127.8,1.2,46.388790130615234,17.82514762878418,23.842227935791016,127812.0,100.0,20.0,100.0,21.0,39.5
128.0,1.2,57.510467529296875,16.955068588256836,32.85654067993164,128012.0,100.0,20.0,100.0,22.75,73.625
128.2,1.2,75.16873168945312,13.363898277282715,45.09028625488281,128212.0,100.0,20.0,100.0,25.5,127.25
128.4,1.2,99.47467041015625,13.033454895019531,50.048770904541016,128412.0,100.0,20.0,100.0,29.25,200.375
128.6,1.2,125.15673828125,14.635115623474121,49.4267692565918,128612.0,100.0,20.0,100.0,60.0,800.0
128.8,1.2,150.7742156982422,14.526148796081543,50.40164566040039,128812.0,100.0,20.0,100.0,37.5,361.25
129.0,1.2,176.83897399902344,14.59371280670166,50.28274917602539,129012.0,100.0,20.0,100.0,60.0,800.0
129.2,1.2,202.5674591064453,14.871057510375977,50.106658935546875,129212.0,100.0,20.0,100.0,46.0,527.0
129.4,1.2,228.16854858398438,15.205999374389648,49.82966613769531,129412.0,100.0,20.0,100.0,49.0,585.5
129.6,1.2,253.34475708007812,15.162643432617188,49.58557891845703,129612.0,100.0,20.0,100.0,53.0,663.5
129.8,1.2,278.5086669921875,14.77390193939209,49.00733947753906,129812.0,100.0,20.0,100.0,57.0,741.5
130.0,1.2,302.1701965332031,15.613258361816406,46.021812438964844,130012.0,100.0,20.0,100.0,60.0,800.0
127.0,1.4,17.054170608520508,23.457584381103516,7.374046802520752,127014.0,100.0,20.0,100.0,0.0,0.0
127.8,1.4,43.45750427246094,19.00548553466797,21.593524932861328,127814.0,100.0,20.0,100.0,21.0,39.5
128.0,1.4,53.48966979980469,17.043323516845703,30.801931381225586,128014.0,100.0,20.0,100.0,22.25,63.875
128.2,1.4,70.16744995117188,13.2752685546875,43.76240158081055,128214.0,100.0,20.0,100.0,24.75,112.625
128.4,1.4,93.52674865722656,13.398091316223145,49.14125061035156,128414.0,100.0,20.0,100.0,28.25,180.875
128.6,1.4,118.54348754882812,15.198216438293457,49.02451705932617,128614.0,100.0,20.0,100.0,60.0,800.0
128.8,1.4,143.9643096923828,14.903802871704102,50.41172790527344,128814.0,100.0,20.0,100.0,60.0,800.0
129.0,1.4,170.0390625,14.883132934570312,50.312713623046875,129014.0,100.0,20.0,100.0,60.0,800.0
129.2,1.4,195.7014617919922,15.11097526550293,50.04890060424805,129214.0,100.0,20.0,100.0,60.0,800.0
129.4,1.4,221.2467498779297,15.266725540161133,49.83442687988281,129414.0,100.0,20.0,100.0,48.0,566.0
129.6,1.4,246.5090789794922,15.057950019836426,49.797550201416016,129614.0,100.0,20.0,100.0,52.0,644.0
129.8,1.4,271.9573669433594,14.687941551208496,49.37166976928711,129814.0,100.0,20.0,100.0,56.0,722.0
130.0,1.4,295.92303466796875,15.650323867797852,46.34198760986328,130014.0,100.0,20.0,100.0,60.0,800.0
127.0,1.6,15.946167945861816,24.028526306152344,6.727923393249512,127016.0,100.0,20.0,100.0,0.0,0.0
127.2,1.6,19.802417755126953,13.761282920837402,13.70324993133545,127216.0,100.0,20.0,100.0,0.0,0.0
127.8,1.6,40.65232467651367,20.158193588256836,19.629793167114258,127816.0,100.0,20.0,100.0,21.0,39.5
128.0,1.6,49.737709045410156,17.075838088989258,28.82059669494629,128016.0,100.0,20.0,100.0,21.5,49.25
128.2,1.6,65.39627075195312,13.273628234863281,42.14768981933594,128216.0,100.0,20.0,100.0,24.0,98.0
128.4,1.6,87.58721160888672,13.842482566833496,47.930198669433594,128416.0,100.0,20.0,100.0,27.5,166.25
128.6,1.6,111.7691421508789,15.718207359313965,48.517677307128906,128616.0,100.0,20.0,100.0,60.0,800.0
128.8,1.6,136.96929931640625,15.196334838867188,50.42855453491211,128816.0,100.0,20.0,100.0,60.0,800.0
129.0,1.6,163.0870361328125,15.117157936096191,50.37736511230469,129016.0,100.0,20.0,100.0,39.0,390.5
129.2,1.6,188.73194885253906,15.298774719238281,50.061859130859375,129216.0,100.0,20.0,100.0,60.0,800.0
129.4,1.6,214.2947235107422,15.28854751586914,49.90389633178711,129416.0,100.0,20.0,100.0,47.0,546.5
129.6,1.6,239.67276000976562,14.958409309387207,49.99711990356445,129616.0,100.0,20.0,100.0,51.0,624.5
129.8,1.6,265.3695983886719,14.610188484191895,49.67914581298828,129816.0,100.0,20.0,100.0,55.0,702.5
130.0,1.6,289.60333251953125,15.664976119995117,46.64121627807617,130016.0,100.0,20.0,100.0,59.0,780.5
127.0,1.8,14.936651229858398,22.394193649291992,6.3265180587768555,127018.0,100.0,20.0,100.0,0.0,0.0
127.2,1.8,18.605527877807617,12.252461433410645,12.966715812683105,127218.0,100.0,20.0,100.0,0.0,0.0
128.0,1.8,46.34457778930664,16.290998458862305,26.930891036987305,128018.0,100.0,20.0,100.0,21.0,39.5
128.2,1.8,60.964622497558594,12.989513397216797,40.16244888305664,128218.0,100.0,20.0,100.0,23.25,83.375
128.4,1.8,81.75471496582031,14.310081481933594,46.343528747558594,128418.0,100.0,20.0,100.0,26.5,146.75
128.6,1.8,104.917236328125,16.260637283325195,47.89509201049805,128618.0,100.0,20.0,100.0,30.0,215.0
128.8,1.8,129.8619842529297,15.421743392944336,50.4414176940918,128818.0,100.0,20.0,100.0,60.0,800.0
129.0,1.8,156.0418701171875,15.239232063293457,50.45039749145508,129018.0,100.0,20.0,100.0,38.0,371.0
129.2,1.8,181.69549560546875,15.386849403381348,50.108070373535156,129218.0,100.0,20.0,100.0,60.0,800.0
129.4,1.8,207.32017517089844,15.273364067077637,50.00857162475586,129418.0,100.0,20.0,100.0,46.0,527.0
129.6,1.8,232.8239288330078,14.907732009887695,50.17605209350586,129618.0,100.0,20.0,100.0,50.0,605.0
129.8,1.8,258.724609375,14.650604248046875,49.94065856933594,129818.0,100.0,20.0,100.0,54.0,683.0
130.0,1.8,283.1895446777344,15.79562759399414,46.94317626953125,130018.0,100.0,20.0,100.0,58.0,761.0
130.2,1.8,304.29864501953125,17.49534797668457,42.95622634887695,130218.0,100.0,20.0,100.0,60.0,800.0
127.0,2.0,14.096016883850098,16.605592727661133,6.320667743682861,127020.0,100.0,20.0,100.0,0.0,0.0
127.2,2.0,17.66793441772461,9.003189086914062,12.069278717041016,127220.0,100.0,20.0,100.0,0.0,0.0
128.0,2.0,43.44657516479492,14.299886703491211,25.249496459960938,128020.0,100.0,20.0,100.0,21.0,39.5
128.2,2.0,56.999088287353516,12.439726829528809,37.652801513671875,128220.0,100.0,20.0,100.0,22.75,73.625
128.4,2.0,76.06388092041016,15.19619369506836,44.238468170166016,128420.0,100.0,20.0,100.0,25.75,132.125
128.6,2.0,97.9583740234375,17.27162742614746,47.194454193115234,128620.0,100.0,20.0,100.0,29.0,195.5
128.8,2.0,122.62969970703125,15.880366325378418,50.53154754638672,128820.0,100.0,20.0,100.0,60.0,800.0
129.0,2.0,148.92652893066406,15.434671401977539,50.57907485961914,129020.0,100.0,20.0,100.0,60.0,800.0
129.2,2.0,174.61497497558594,15.495560646057129,50.188880920410156,129220.0,100.0,20.0,100.0,60.0,800.0
129.4,2.0,200.32676696777344,15.271318435668945,50.13093185424805,129420.0,100.0,20.0,100.0,45.0,507.5
129.6,2.0,225.94627380371094,14.9137601852417,50.30939865112305,129620.0,100.0,20.0,100.0,49.0,585.5
129.8,2.0,251.97744750976562,14.821738243103027,50.13260269165039,129820.0,100.0,20.0,100.0,53.0,663.5
130.0,2.0,276.6295166015625,16.036169052124023,47.268795013427734,130020.0,100.0,20.0,100.0,57.0,741.5
130.2,2.0,298.0224914550781,17.475767135620117,43.4254035949707,130220.0,100.0,20.0,100.0,60.0,800.0
127.0,2.2,13.498392105102539,11.520062446594238,7.032691955566406,127022.0,100.0,20.0,100.0,0.0,0.0
127.2,2.2,17.078359603881836,6.645483493804932,11.05369758605957,127222.0,100.0,20.0,100.0,0.0,0.0
128.0,2.2,41.12226867675781,12.336299896240234,24.026941299438477,128022.0,100.0,20.0,100.0,21.0,39.5
128.2,2.2,53.54218673706055,12.314472198486328,34.4209098815918,128222.0,100.0,20.0,100.0,22.25,63.875
128.4,2.2,70.4219741821289,16.46875,41.29084777832031,128422.0,100.0,20.0,100.0,24.75,112.625
128.6,2.2,90.71248626708984,18.100360870361328,46.28290939331055,128622.0,100.0,20.0,100.0,28.0,176.0
128.8,2.2,115.12376403808594,16.045394897460938,50.694976806640625,128822.0,100.0,20.0,100.0,60.0,800.0
129.0,2.2,141.660400390625,15.470842361450195,50.79047775268555,129022.0,100.0,20.0,100.0,60.0,800.0
129.2,2.2,167.44752502441406,15.521563529968262,50.32419967651367,129222.0,100.0,20.0,100.0,40.0,410.0
129.4,2.2,193.29818725585938,15.227320671081543,50.28596878051758,129422.0,100.0,20.0,100.0,60.0,800.0
129.6,2.2,219.03549194335938,14.927821159362793,50.39039993286133,129622.0,100.0,20.0,100.0,48.0,566.0
129.8,2.2,245.11245727539062,14.983747482299805,50.223262786865234,129822.0,100.0,20.0,100.0,52.0,644.0
130.0,2.2,269.90283203125,16.181962966918945,47.60308074951172,130022.0,100.0,20.0,100.0,56.0,722.0
130.2,2.2,291.6580505371094,17.35415267944336,44.043701171875,130222.0,100.0,20.0,100.0,59.0,780.5
127.0,2.4,12.905973434448242,12.606255531311035,8.13219165802002,127024.0,100.0,20.0,100.0,0.0,0.0
127.2,2.4,16.54963493347168,8.949387550354004,10.199240684509277,127224.0,100.0,20.0,100.0,0.0,0.0
127.4,2.4,20.4971923828125,15.929625511169434,11.124181747436523,127424.0,100.0,20.0,100.0,0.0,0.0
128.2,2.4,50.445091247558594,12.878276824951172,30.986087799072266,128224.0,100.0,20.0,100.0,21.75,54.125
128.4,2.4,65.10873413085938,16.910419464111328,37.807716369628906,128424.0,100.0,20.0,100.0,24.0,98.0
128.6,2.4,83.73670196533203,17.249574661254883,44.97457504272461,128624.0,100.0,20.0,100.0,26.75,151.625
128.8,2.4,107.80252838134766,15.033622741699219,50.592872619628906,128824.0,100.0,20.0,100.0,30.5,224.75
129.0,2.4,134.48768615722656,14.883626937866211,50.837608337402344,129024.0,100.0,20.0,100.0,60.0,800.0
129.2,2.4,160.3214874267578,15.207408905029297,50.37565231323242,129224.0,100.0,20.0,100.0,39.0,390.5
129.4,2.4,186.28404235839844,15.0604829788208,50.39699935913086,129424.0,100.0,20.0,100.0,60.0,800.0
129.6,2.4,212.10719299316406,14.928520202636719,50.42457580566406,129624.0,100.0,20.0,100.0,47.0,546.5
129.8,2.4,238.18434143066406,15.037565231323242,50.25200271606445,129824.0,100.0,20.0,100.0,51.0,624.5
130.0,2.4,263.0797424316406,16.150955200195312,47.88616180419922,130024.0,100.0,20.0,100.0,55.0,702.5
130.2,2.4,285.1799011230469,17.34303855895996,44.648616790771484,130224.0,100.0,20.0,100.0,58.0,761.0
130.4,2.4,305.738525390625,16.433725357055664,44.06222152709961,130424.0,100.0,20.0,100.0,60.0,800.0
127.0,2.6,12.103720664978027,14.17031192779541,9.11785888671875,127026.0,100.0,20.0,100.0,0.0,0.0
127.2,2.6,15.826809883117676,11.906620025634766,9.630586624145508,127226.0,100.0,20.0,100.0,0.0,0.0
127.4,2.6,19.279680252075195,18.755949020385742,9.674691200256348,127426.0,100.0,20.0,100.0,0.0,0.0
128.2,2.6,47.64896774291992,12.771306037902832,27.788188934326172,128226.0,100.0,20.0,100.0,21.25,44.375
128.4,2.6,60.421688079833984,16.782129287719727,34.422882080078125,128426.0,100.0,20.0,100.0,23.25,83.375
128.6,2.6,77.55623626708984,16.098026275634766,43.55571365356445,128626.0,100.0,20.0,100.0,26.0,137.0
128.8,2.6,101.10752868652344,13.967885971069336,50.20475769042969,128826.0,100.0,20.0,100.0,29.5,205.25
129.0,2.6,127.66545867919922,14.245888710021973,50.6357307434082,129026.0,100.0,20.0,100.0,60.0,800.0
129.2,2.6,153.37554931640625,14.872915267944336,50.26774215698242,129226.0,100.0,20.0,100.0,37.5,361.25
129.4,2.6,179.32435607910156,14.967782974243164,50.40520095825195,129426.0,100.0,20.0,100.0,60.0,800.0
129.6,2.6,205.15670776367188,15.020413398742676,50.42654800415039,129626.0,100.0,20.0,100.0,46.0,527.0
129.8,2.6,231.22259521484375,15.140789985656738,50.293052673339844,129826.0,100.0,20.0,100.0,50.0,605.0
130.0,2.6,256.22210693359375,16.10148811340332,48.13630676269531,130026.0,100.0,20.0,100.0,54.0,683.0
130.2,2.6,278.5858154296875,17.302927017211914,45.085113525390625,130226.0,100.0,20.0,100.0,57.0,741.5
130.4,2.6,299.5959777832031,16.1630916595459,44.87848663330078,130426.0,100.0,20.0,100.0,60.0,800.0
127.0,2.8,11.178394317626953,14.2217378616333,10.053802490234375,127028.0,100.0,20.0,100.0,0.0,0.0
127.2,2.8,15.012459754943848,13.534090995788574,9.198822975158691,127228.0,100.0,20.0,100.0,0.0,0.0
127.4,2.8,18.06707191467285,21.303314208984375,8.469974517822266,127428.0,100.0,20.0,100.0,0.0,0.0
128.2,2.8,45.16975402832031,13.663443565368652,24.851972579956055,128228.0,100.0,20.0,100.0,21.0,39.5
128.4,2.8,56.237396240234375,17.344148635864258,31.16431427001953,128428.0,100.0,20.0,100.0,22.5,68.75
128.6,2.8,71.95893096923828,15.44774055480957,42.11161422729492,128628.0,100.0,20.0,100.0,25.0,117.5
128.8,2.8,94.85945129394531,13.424120903015137,49.6626091003418,128828.0,100.0,20.0,100.0,28.5,185.75
129.0,2.8,121.08723449707031,14.080912590026855,50.31206130981445,129028.0,100.0,20.0,100.0,60.0,800.0
129.2,2.8,146.55206298828125,14.81859302520752,50.089393615722656,129228.0,100.0,20.0,100.0,60.0,800.0
129.4,2.8,172.40390014648438,14.885335922241211,50.339454650878906,129428.0,100.0,20.0,100.0,60.0,800.0
129.6,2.8,198.18800354003906,14.992085456848145,50.368507385253906,129628.0,100.0,20.0,100.0,60.0,800.0
129.8,2.8,224.21726989746094,15.147944450378418,50.30449676513672,129828.0,100.0,20.0,100.0,49.0,585.5
130.0,2.8,249.30462646484375,16.146419525146484,48.36839294433594,130028.0,100.0,20.0,100.0,53.0,663.5
130.2,2.8,271.87359619140625,17.556711196899414,45.46118927001953,130228.0,100.0,20.0,100.0,56.0,722.0
130.4,2.8,293.29351806640625,16.569637298583984,45.799564361572266,130428.0,100.0,20.0,100.0,59.0,780.5
127.0,3.0,10.18443489074707,13.070855140686035,10.965497016906738,127030.0,100.0,20.0,100.0,0.0,0.0
127.2,3.0,14.158045768737793,13.671058654785156,8.847800254821777,127230.0,100.0,20.0,100.0,0.0,0.0
127.4,3.0,16.884201049804688,22.698644638061523,7.363638401031494,127430.0,100.0,20.0,100.0,0.0,0.0
127.6,3.0,20.377119064331055,17.096696853637695,12.835576057434082,127630.0,100.0,20.0,100.0,0.0,0.0
128.2,3.0,42.684226989746094,15.824823379516602,22.41180992126465,128230.0,100.0,20.0,100.0,21.0,39.5
128.4,3.0,52.34147262573242,18.287670135498047,28.30034637451172,128430.0,100.0,20.0,100.0,22.0,59.0
128.6,3.0,66.8123779296875,14.999067306518555,40.61531448364258,128630.0,100.0,20.0,100.0,24.25,102.875
128.8,3.0,88.90087890625,13.343485832214355,48.88434982299805,128830.0,100.0,20.0,100.0,27.75,171.125
129.0,3.0,114.56368255615234,14.514033317565918,49.880496978759766,129030.0,100.0,20.0,100.0,60.0,800.0
129.2,3.0,139.73471069335938,15.149524688720703,49.99512481689453,129230.0,100.0,20.0,100.0,60.0,800.0
129.4,3.0,165.54611206054688,14.8855562210083,50.34104537963867,129430.0,100.0,20.0,100.0,39.5,400.25
129.6,3.0,191.28741455078125,14.963557243347168,50.28177261352539,129630.0,100.0,20.0,100.0,60.0,800.0
129.8,3.0,217.23919677734375,15.217840194702148,50.2476692199707,129830.0,100.0,20.0,100.0,48.0,566.0
130.0,3.0,242.28884887695312,16.58987045288086,48.43671417236328,130030.0,100.0,20.0,100.0,52.0,644.0
130.2,3.0,264.89874267578125,18.513818740844727,45.72089385986328,130230.0,100.0,20.0,100.0,55.0,702.5
130.4,3.0,286.4078063964844,18.620967864990234,46.250553131103516,130430.0,100.0,20.0,100.0,58.0,761.0
127.0,3.2,9.250584602355957,11.919442176818848,11.917938232421875,127032.0,100.0,20.0,100.0,0.0,0.0
127.2,3.2,13.400424003601074,13.314031600952148,8.648157119750977,127232.0,100.0,20.0,100.0,0.0,0.0
127.4,3.2,15.882258415222168,23.248720169067383,6.423824787139893,127432.0,100.0,20.0,100.0,0.0,0.0
127.6,3.2,19.026575088500977,16.068321228027344,12.052874565124512,127632.0,100.0,20.0,100.0,0.0,0.0
128.2,3.2,40.26899719238281,17.105480194091797,20.278850555419922,128232.0,100.0,20.0,100.0,21.0,39.5
128.4,3.2,48.78757858276367,18.55634307861328,25.718788146972656,128432.0,100.0,20.0,100.0,21.5,49.25
128.6,3.2,62.11638641357422,14.43752670288086,38.875240325927734,128632.0,100.0,20.0,100.0,23.5,88.25
128.8,3.2,83.1019058227539,13.407731056213379,47.626529693603516,128832.0,100.0,20.0,100.0,26.75,151.625
129.0,3.2,107.83969116210938,15.067845344543457,49.18414306640625,129032.0,100.0,20.0,100.0,30.5,224.75
129.2,3.2,132.6641387939453,15.462498664855957,49.99687194824219,129232.0,100.0,20.0,100.0,60.0,800.0
129.4,3.2,158.5692901611328,14.926297187805176,50.48286437988281,129432.0,100.0,20.0,100.0,38.5,380.75
129.6,3.2,184.30453491210938,15.097062110900879,50.18592834472656,129632.0,100.0,20.0,100.0,60.0,800.0
129.8,3.2,210.12059020996094,15.494524002075195,50.09654998779297,129832.0,100.0,20.0,100.0,47.0,546.5
130.0,3.2,234.92982482910156,17.326974868774414,48.1951789855957,130032.0,100.0,20.0,100.0,50.0,605.0
130.2,3.2,257.3471984863281,19.68219757080078,45.71720886230469,130232.0,100.0,20.0,100.0,54.0,683.0
130.4,3.2,278.4371643066406,21.314970016479492,45.6047477722168,130432.0,100.0,20.0,100.0,57.0,741.5
127.0,3.4,8.11489200592041,15.445921897888184,13.120373725891113,127034.0,100.0,20.0,100.0,0.0,0.0
127.2,3.4,12.45964241027832,20.0280818939209,8.85865592956543,127234.0,72.0,20.0,100.0,0.0,0.0
127.4,3.4,14.746848106384277,34.59552764892578,6.232912063598633,127434.0,100.0,20.0,100.0,0.0,0.0
127.6,3.4,17.571151733398438,21.722713470458984,11.690679550170898,127634.0,100.0,20.0,100.0,0.0,0.0
128.4,3.4,45.42127227783203,20.027225494384766,23.966657638549805,128434.0,100.0,20.0,100.0,21.0,39.5
128.6,3.4,57.848297119140625,13.981021881103516,37.21887969970703,128634.0,100.0,20.0,100.0,22.75,73.625
128.8,3.4,77.70771026611328,12.675066947937012,46.091590881347656,128834.0,100.0,20.0,100.0,26.0,137.0
129.0,3.4,101.4166030883789,13.997389793395996,48.16400909423828,129034.0,100.0,20.0,100.0,29.5,205.25
129.2,3.4,125.86465454101562,14.044719696044922,49.764774322509766,129234.0,100.0,20.0,100.0,60.0,800.0
129.4,3.4,151.86155700683594,13.634784698486328,50.45272445678711,129434.0,100.0,20.0,100.0,37.5,361.25
129.6,3.4,177.573974609375,14.026074409484863,49.910911560058594,129634.0,100.0,20.0,100.0,60.0,800.0
127.2,3.6,10.706790924072266,36.53459930419922,10.588665008544922,127236.0,58.0,20.0,100.0,0.0,0.0
127.4,3.6,12.975958824157715,48.73295974731445,7.361913681030273,127436.0,100.0,20.0,100.0,0.0,0.0
127.6,3.6,15.633903503417969,26.47110939025879,11.516134262084961,127636.0,100.0,20.0,100.0,0.0,0.0
128.4,3.6,42.39399337768555,13.934006690979004,22.99127960205078,128436.0,100.0,20.0,100.0,21.0,39.5
128.6,3.6,54.5034294128418,7.677943229675293,35.64120101928711,128636.0,100.0,20.0,100.0,22.25,63.875
128.8,3.6,73.5104751586914,7.812324523925781,44.36293411254883,128836.0,100.0,20.0,100.0,25.25,122.375
127.2,3.8,8.05520248413086,33.3945426940918,11.088945388793945,127238.0,48.0,20.0,100.0,0.0,0.0
127.4,3.8,10.618943214416504,48.539939880371094,8.269845008850098,127438.0,100.0,20.0,100.0,0.0,0.0
127.6,3.8,13.390461921691895,33.27937698364258,12.092528343200684,127638.0,100.0,20.0,100.0,0.0,0.0
127.8,3.8,18.174726486206055,29.756786346435547,15.576422691345215,127838.0,100.0,20.0,100.0,0.0,0.0
127.2,4.0,6.624761581420898,8.504169464111328,8.158514976501465,127240.0,20.0,20.0,100.0,0.0,0.0
127.4,4.0,8.351629257202148,61.97406768798828,6.047011375427246,127440.0,100.0,20.0,100.0,0.0,0.0
